,ma,Twi,Twb,delt_uem,delt_reg,delt_lp_relax
185,1.0,23.0,3.804546407,3.3957878959058165,3.6304459122269748,3.630445912227543
186,0.05,28.0,3.804546407,3.824500218774433,3.3696242098264975,3.3732005749452867
187,0.525,28.0,3.804546407,4.599671664879002,4.108211238771418,4.108211238771574
188,1.0,28.0,3.804546407,5.26571603274254,4.8467982677163235,4.843221902597847
189,0.05,18.0,3.804546407,1.5829674740826416,1.2231838159817698,1.2196074508629806
190,0.525,18.0,3.804546407,2.1924556079910875,1.818638686359698,1.818638686359236
191,1.0,18.0,3.804546407,2.737918970925268,2.414093556737626,2.4176699218566
192,0.05,23.0,3.804546407,2.043216493720462,2.2964040129041408,2.2964040129041408
193,0.525,23.0,3.804546407,2.762790157116964,2.9634249625655613,2.963424962565412
194,1.0,23.0,3.804546407,3.3957878959058165,3.6304459122269748,3.630445912227543
195,0.05,28.0,3.804546407,3.824500218774433,3.3696242098264975,3.3732005749452867
196,0.525,28.0,3.804546407,4.599671664879002,4.108211238771418,4.108211238771574
197,1.0,28.0,3.804546407,5.26571603274254,4.8467982677163235,4.843221902597847
198,0.05,18.0,2.5276793,1.6219212692769631,1.1923787452089556,1.1894977392322659
199,0.525,18.0,2.5276793,2.2647029575339044,1.8182476880904659,1.8182476880900964
200,1.0,18.0,2.5276793,2.837700909556705,2.4441166309719904,2.4469976369488364
201,0.05,23.0,2.5276793,2.338671778585502,2.6306859499168667,2.6306859499168667
202,0.525,23.0,2.5276793,3.077624274010916,3.3142062497757507,3.314206249775637
203,1.0,23.0,2.5276793,3.7242418795688086,3.9977265496346632,3.997726549635118
204,0.05,28.0,2.5276793,4.593628029540353,4.0689931546247635,4.071874160601453
205,0.525,28.0,2.5276793,5.374263585354252,4.81016481146105,4.810164811461178
206,1.0,28.0,2.5276793,6.040013097667248,5.55133646829735,5.548455462320902
207,0.05,18.0,1.993284194,1.650724201084135,1.1919861599681383,1.1893961760730605
208,0.525,18.0,1.993284194,2.306385119424953,1.8295292097396896,1.8295292097393485
209,1.0,18.0,1.993284194,2.889852056304364,2.467072259511255,2.469662243406461
210,0.05,23.0,1.993284194,2.491288511117289,2.799552434640262,2.799552434640262
211,0.525,23.0,1.993284194,3.2372966395833407,3.488923244336007,3.4889232443358935
212,1.0,23.0,1.993284194,3.8885596329546055,4.178294054031753,4.178294054032165
213,0.05,28.0,1.993284194,4.960949101279652,4.407118709312385,4.409708693207463
214,0.525,28.0,1.993284194,5.742816693090957,5.148317278932311,5.1483172789324385
215,1.0,28.0,1.993284194,6.407387996174082,5.889515848552264,5.886925864657414
