,chiller_evap_return_temp_time_step_0,chiller_cond_entry_temp_time_step_0,total_evap_nwk_flowrate_time_step_0,total_cond_nwk_flowrate_time_step_0,sp1_temp_t_inout_time_step_0,sp2_temp_t_inout_time_step_0,ch1_1_evap_m_perc_time_step_0,ch1_1_evap_t_out_time_step_0,ch1_2_evap_m_perc_time_step_0,ch1_2_evap_t_out_time_step_0,ch1_3_evap_m_perc_time_step_0,ch1_3_evap_t_out_time_step_0,ch1_4_evap_m_perc_time_step_0,ch1_4_evap_t_out_time_step_0,gv2_ss_m_perc_time_step_0,gv2_ss_t_in_time_step_0,cp_nwk_m_perc_time_step_0,cp_nwk_tinout_time_step_0,ch_evap_ret_t_in_time_step_0,ch_e_f_c_mass_flow_time_step_0,sp1_temp_y_time_step_0,sp2_temp_y_time_step_0,ch_evap_ret_y_time_step_0,ch_e_f_c_y_time_step_0,ch1_1_evap_y_time_step_0,ch1_2_evap_y_time_step_0,ch1_3_evap_y_time_step_0,ch1_4_evap_y_time_step_0,gv2_ss_y_time_step_0,cp_nwk_y_time_step_0,Obj_Value_time_step_0,chiller_evap_return_temp_time_step_1,chiller_cond_entry_temp_time_step_1,total_evap_nwk_flowrate_time_step_1,total_cond_nwk_flowrate_time_step_1,sp1_temp_t_inout_time_step_1,sp2_temp_t_inout_time_step_1,ch1_1_evap_m_perc_time_step_1,ch1_1_evap_t_out_time_step_1,ch1_2_evap_m_perc_time_step_1,ch1_2_evap_t_out_time_step_1,ch1_3_evap_m_perc_time_step_1,ch1_3_evap_t_out_time_step_1,ch1_4_evap_m_perc_time_step_1,ch1_4_evap_t_out_time_step_1,gv2_ss_m_perc_time_step_1,gv2_ss_t_in_time_step_1,cp_nwk_m_perc_time_step_1,cp_nwk_tinout_time_step_1,ch_evap_ret_t_in_time_step_1,ch_e_f_c_mass_flow_time_step_1,sp1_temp_y_time_step_1,sp2_temp_y_time_step_1,ch_evap_ret_y_time_step_1,ch_e_f_c_y_time_step_1,ch1_1_evap_y_time_step_1,ch1_2_evap_y_time_step_1,ch1_3_evap_y_time_step_1,ch1_4_evap_y_time_step_1,gv2_ss_y_time_step_1,cp_nwk_y_time_step_1,Obj_Value_time_step_1,Obj_Value_Overall
69,286.0,289.0,73.8,2510.0,0.11819358221797321,0.42833333333333407,0.0,0.0,1.0,0.2148360731256731,0.0,0.0,0.0,0.0,0.8681935822179733,0.6364518666348052,0.13180641778202679,0.11819358221797321,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,111.92813840655435,284.0,289.0,256.0,869.0,0.14705882352941102,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586084,0.852941176470589,0.852941176470589,0.147058823529411,0.147058823529411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,413.7208944592283,492.0
70,288.0,289.0,68.7,2390.0,0.14705882352941102,0.4950000000000008,0.0,0.0,0.9999999999999999,0.24633680186876183,0.0,0.0,0.0,0.0,0.8529411764705889,0.8529411764705889,0.147058823529411,0.147058823529411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,102.11095604137799,283.0,289.0,253.0,1140.0,0.12471617383670862,0.3283333333333341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3097723406894006,0.7146286962246857,0.6853713037753146,0.2853713037753143,0.12471617383670854,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,386.2230115281078,491.0
71,288.0,289.0,61.2,270.0,0.12092528666895382,0.4950000000000008,0.0,0.0,0.9999999999999997,0.18972986282084092,0.0,0.0,0.0,0.0,0.8709252866689536,0.65693965001716,0.12907471333104617,0.12092528666895383,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,97.76496634221506,284.0,290.0,251.0,2230.0,0.14705882352941102,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34637205135860843,0.852941176470589,0.852941176470589,0.14705882352941108,0.14705882352941108,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,413.12702147478115,490.0
72,288.0,289.0,60.2,975.0,0.11476503915164492,0.4950000000000008,0.0,0.0,0.9999999999999999,0.17638636639345895,0.0,0.0,0.0,0.0,0.764765039151645,0.610737793637343,0.23523496084835507,0.1147650391516449,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,97.75107975517653,283.0,290.0,259.0,804.0,0.12951179833333432,0.3283333333333341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32602869491525444,0.8295117983333341,0.7213384875000054,0.1704882016666658,0.1295117983333343,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,397.696200120024,491.0
73,288.0,289.0,61.2,979.0,0.12092528666895382,0.4950000000000008,0.0,0.0,0.9999999999999997,0.18972986282084092,0.0,0.0,0.0,0.0,0.8709252866689536,0.65693965001716,0.12907471333104617,0.12092528666895383,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,97.76496634221506,283.0,290.0,253.0,1650.0,0.12471617383670838,0.3283333333333341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3097723406894062,0.714628696224687,0.6853713037753129,0.28537130377531295,0.12471617383670835,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,397.94493340235636,488.0
74,288.0,289.0,68.9,1320.0,0.14705882352941174,0.4950000000000008,0.0,0.0,0.9999999999999999,0.24633680186876405,0.0,0.0,0.0,0.0,0.8529411764705881,0.8529411764705881,0.14705882352941177,0.14705882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,102.41033619912136,284.0,289.0,239.0,806.0,0.1461652742857139,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34365058158085193,0.8462395571428541,0.8462395571428541,0.1537604428571459,0.1461652742857138,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,373.14153728757304,484.0
75,288.0,289.0,68.9,1320.0,0.14705882352941174,0.4950000000000008,0.0,0.0,0.9999999999999999,0.24633680186876405,0.0,0.0,0.0,0.0,0.8529411764705881,0.8529411764705881,0.14705882352941177,0.14705882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,102.41033619912136,284.0,290.0,240.0,937.0,0.14694277268014028,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3460185969953484,0.8520707951010522,0.8520707951010522,0.1479292048989478,0.14694277268014014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,385.16109555065736,488.0
76,288.0,289.0,68.9,2770.0,0.14705882352941174,0.4950000000000008,0.0,0.0,0.9999999999999999,0.24633680186876405,0.0,0.0,0.0,0.0,0.8529411764705881,0.8529411764705881,0.14705882352941177,0.14705882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,102.41033619912136,284.0,289.0,253.0,1780.0,0.14705882352941174,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34637205135860866,0.8529411764705882,0.8529411764705882,0.14705882352941177,0.14705882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,406.1145899804966,488.0
77,288.0,289.0,68.7,2770.0,0.14705882352941102,0.4950000000000008,0.0,0.0,0.9999999999999999,0.24633680186876183,0.0,0.0,0.0,0.0,0.8529411764705889,0.8529411764705889,0.147058823529411,0.147058823529411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,102.11095604137799,284.0,289.0,253.0,1650.0,0.14705882352941174,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34637205135860866,0.8529411764705882,0.8529411764705882,0.14705882352941177,0.14705882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,406.1145899804966,487.0
78,288.0,289.0,71.7,2770.0,0.14705882352941105,0.4950000000000008,0.0,0.0,1.0,0.2463368018687624,0.0,0.0,0.0,0.0,0.852941176470589,0.852941176470589,0.14705882352941102,0.14705882352941102,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,106.60165840354605,284.0,289.0,239.0,1780.0,0.1461652742857139,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34365058158085193,0.8462395571428541,0.8462395571428541,0.1537604428571459,0.1461652742857138,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,373.14153728757304,488.0
79,288.0,289.0,62.4,1450.0,0.12811171066928323,0.4950000000000008,0.0,0.0,1.0,0.205296124193394,0.0,0.0,0.0,0.0,0.828111710669283,0.7108378300196248,0.17188828933071687,0.12811171066928323,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,97.76693156484393,284.0,290.0,247.0,1610.0,0.14705882352941105,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586084,0.852941176470589,0.852941176470589,0.14705882352941102,0.14705882352941102,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,402.8361789003177,490.0
80,287.0,289.0,63.4,209.0,0.10050473339318629,0.46166666666666745,0.0,0.0,1.0,0.1568203892447908,0.0,0.0,0.0,0.0,0.550504733393186,0.5037855004488966,0.44949526660681394,0.1005047333931863,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.85113407254912,284.0,289.0,250.0,1840.0,0.14705882352941102,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586084,0.8529411764705891,0.8529411764705891,0.147058823529411,0.147058823529411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,398.50828550011204,488.0
81,287.0,290.0,63.5,1320.0,0.10108610597103948,0.46166666666666745,0.0,0.0,1.0,0.15817767930981746,0.0,0.0,0.0,0.0,0.8010861059710394,0.5081457947827966,0.19891389402896062,0.10108610597103948,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,111.81356388499233,284.0,289.0,244.0,1630.0,0.14705882352941102,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586084,0.8529411764705891,0.8529411764705891,0.147058823529411,0.147058823529411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,383.2956765409957,490.0
82,288.0,289.0,68.8,812.0,0.14705882352941105,0.4950000000000008,0.0,0.0,1.0,0.2463368018687624,0.0,0.0,0.0,0.0,0.852941176470589,0.852941176470589,0.14705882352941102,0.14705882352941102,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,102.2606461207389,284.0,290.0,248.0,1580.0,0.14705882352941174,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586142,0.8529411764705882,0.8529411764705882,0.14705882352941174,0.14705882352941174,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,405.4088895433413,489.0
83,288.0,290.0,64.0,1320.0,0.13736058631103817,0.4950000000000008,0.0,0.0,1.0,0.22532978984340496,0.0,0.0,0.0,0.0,0.7873605863110381,0.7802043973327869,0.21263941368896191,0.13736058631103817,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.68539929943222,284.0,290.0,240.0,1630.0,0.14694277268014028,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3460185969953484,0.8520707951010522,0.8520707951010522,0.1479292048989478,0.14694277268014014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,385.16109555065736,485.0
84,288.0,290.0,64.0,1320.0,0.13736058631103817,0.4950000000000008,0.0,0.0,1.0,0.22532978984340496,0.0,0.0,0.0,0.0,0.7873605863110381,0.7802043973327869,0.21263941368896191,0.13736058631103817,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.68539929943222,284.0,289.0,240.0,1630.0,0.14694277268013956,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3460185969953462,0.852070795101053,0.852070795101053,0.14792920489894704,0.14694277268013964,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,373.4829906699739,485.0
85,287.0,290.0,60.3,152.0,0.08206738577551059,0.46166666666666745,0.0,0.0,1.0,0.11377599791947329,0.0,0.0,0.0,0.0,0.38206738577551047,0.3655053933163307,0.6179326142244896,0.08206738577551059,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,111.78115332184011,284.0,289.0,248.0,1630.0,0.14705882352941174,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.34637205135861027,0.8529411764705881,0.8529411764705881,0.14705882352941177,0.14705882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,393.4374158481868,489.0
86,287.0,289.0,64.5,1440.0,0.10677483590066178,0.46166666666666745,0.0,0.0,1.0,0.171458760857574,0.0,0.0,0.0,0.0,0.8567748359006618,0.5508112692549633,0.14322516409933822,0.10677483590066178,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.81924123305363,284.0,289.0,249.0,3450.0,0.14705882352941177,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586142,0.8529411764705882,0.8529411764705882,0.1470588235294118,0.1470588235294118,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,395.97285067464463,490.0
87,288.0,289.0,64.5,1450.0,0.1401380486262635,0.4950000000000008,0.0,0.0,1.0,0.23134595370310002,0.0,0.0,0.0,0.0,0.8401380486262635,0.8010353646969757,0.15986195137373646,0.14013804862626353,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,97.74441664820513,284.0,290.0,239.0,1730.0,0.1461652742857133,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.3436505815808505,0.8462395571428557,0.8462395571428557,0.15376044285714421,0.14616527428571327,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,384.81462214019183,488.0
88,287.0,289.0,69.8,1450.0,0.13375586559694927,0.46166666666666745,0.0,0.0,1.0,0.23444949166602802,0.0,0.0,0.0,0.0,0.7837558655969491,0.7531689919771195,0.21624413440305112,0.13375586559694957,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.80875311750938,284.0,289.0,244.0,1630.0,0.14705882352941102,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586084,0.8529411764705891,0.8529411764705891,0.147058823529411,0.147058823529411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,383.2956765409957,489.0
89,287.0,289.0,65.1,1350.0,0.1100764944994924,0.46166666666666745,0.0,0.0,1.0,0.17916691322838485,0.0,0.0,0.0,0.0,0.6100764944994924,0.5755737087461933,0.3899235055005076,0.11007649449949242,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.81029918110791,284.0,289.0,240.0,2010.0,0.14694277268013956,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3460185969953462,0.852070795101053,0.852070795101053,0.14792920489894704,0.14694277268013964,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,373.4829906699739,489.0
90,288.0,289.0,65.3,1380.0,0.14443795993846092,0.4950000000000008,0.0,0.0,1.0,0.2406598410219381,0.0,0.0,0.0,0.0,0.8444379599384609,0.8332846995384567,0.15556204006153906,0.14443795993846092,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,97.75777639076452,284.0,290.0,253.0,1570.0,0.14705882352941102,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34637205135860843,0.852941176470589,0.852941176470589,0.147058823529411,0.147058823529411,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,418.27244276283966,487.0
91,288.0,290.0,61.7,1520.0,0.12391030692839494,0.4950000000000008,0.0,0.0,1.0,0.19619561067522567,0.0,0.0,0.0,0.0,0.7206726980370394,0.6793273019629605,0.2793273019629607,0.12391030692839479,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.71792094361338,284.0,290.0,244.0,1690.0,0.14705882352941177,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586104,0.8529411764705882,0.8529411764705882,0.14705882352941185,0.14705882352941185,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,395.118046967228,486.0
92,288.0,290.0,65.5,1530.0,0.14548941310114466,0.4950000000000008,0.0,0.0,1.0,0.2429373568977884,0.0,0.0,0.0,0.0,0.8454894131011446,0.8411705982585904,0.15451058689885536,0.14548941310114463,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.7032843948656,284.0,290.0,244.0,1690.0,0.14705882352941177,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586104,0.8529411764705882,0.8529411764705882,0.14705882352941185,0.14705882352941185,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,395.118046967228,486.0
93,288.0,289.0,65.8,1100.0,0.14694788155536814,0.4950000000000008,0.0,0.0,1.0,0.24609649434375647,0.0,0.0,0.0,0.0,0.8521091116652612,0.8521091116652612,0.1478908883347389,0.1469478815553681,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,97.80134949430952,283.0,290.0,256.0,1590.0,0.12712786722879688,0.3283333333333341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3179475725269922,0.8271278672160409,0.703459004120307,0.17287213278395913,0.12712786721604097,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,397.86502584345067,489.0
94,287.0,289.0,64.4,2830.0,0.10622722371092788,0.46166666666666745,0.0,0.0,1.0,0.17018028881928454,0.0,0.0,0.0,0.0,0.5562272237109276,0.546704177831959,0.44377277628907236,0.10622722371092791,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.81824581307647,283.0,289.0,241.0,3220.0,0.11468943907171052,0.3283333333333341,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2757834092826314,0.6146894390717106,0.6101707930378291,0.3853105609282895,0.1146894390717105,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,385.8983800086043,487.0
95,287.0,290.0,62.1,1330.0,0.09305336859295286,0.46166666666666745,0.0,0.0,1.0,0.13942420683179435,0.0,0.0,0.0,0.0,0.8930533685929528,0.44790026444715314,0.10694663140704724,0.09305336859295288,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,111.78599105683355,284.0,289.0,245.0,3060.0,0.14705882352941177,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3463720513586104,0.8529411764705882,0.8529411764705882,0.14705882352941177,0.14705882352941177,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,385.8311113678017,490.0
96,287.0,290.0,63.0,1500.0,0.09823879585220242,0.46166666666666745,0.0,0.0,1.0,0.15153026268996467,0.0,0.0,0.0,0.0,0.6982387958522024,0.48679096889151824,0.3017612041477976,0.09823879585220244,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,111.80936906029412,284.0,289.0,240.0,2920.0,0.14694277268013956,0.3616666666666674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3460185969953462,0.852070795101053,0.852070795101053,0.14792920489894704,0.14694277268013964,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,373.4829906699739,488.0
