Day of week,Date,Month,Year ,Hour,Tin_ct,Tout_ct,mw_ct,T_db,Hum_perc,T_wb,E
6,30,4,2016,21,296.15,293.85,234.46,285.15,0.76,282.4504283,0
6,30,4,2016,23,295.05,293.85,65.2,284.15,0.71,281.0896533,0
7,1,5,2016,1,293.55,292.85,64.4,283.15,0.61,279.3532989,0
7,1,5,2016,2,296.15,293.35,65.22,282.15,0.66,278.8367705,0
7,1,5,2016,8,294.05,291.85,65.44,287.15,0.33,280.0489953,0
7,1,5,2016,9,294.05,292.35,65.54,289.15,0.26,280.6391467,0
7,1,5,2016,10,296.05,292.85,65.1,289.15,0.25,280.4932416,0
7,1,5,2016,11,296.05,293.35,65.04,290.15,0.2,280.4021063,0
7,1,5,2016,12,296.05,293.35,64.76,291.15,0.16,280.330928,0
7,1,5,2016,13,296.05,293.35,64.8,292.15,0.2,281.7635114,0
7,1,5,2016,14,294.45,293.35,65.2,293.15,0.15,281.3991093,0
7,1,5,2016,15,296.45,293.85,65.5,293.15,0.16,281.6187705,0
7,1,5,2016,16,294.45,293.35,64.52,294.15,0.12,281.3050344,0
7,1,5,2016,17,293.95,292.85,65.1,292.15,0.24,282.4840047,0
7,1,5,2016,18,293.45,292.85,64.36,289.15,0.59,284.5612969,0
7,1,5,2016,19,293.95,292.35,65.24,288.15,0.62,283.9623018,0
7,1,5,2016,20,295.95,293.35,64.76,288.15,0.58,283.5666132,0
7,1,5,2016,21,294.45,292.85,66,285.15,0.71,282.0242786,0
7,1,5,2016,22,295.35,293.35,64.16,284.15,0.71,281.0896533,0
7,1,5,2016,23,296.35,293.35,65.24,283.15,0.76,280.5521242,0
1,2,5,2016,0,296.35,293.35,64.4,283.15,0.76,280.5521242,0
1,2,5,2016,1,294.85,293.35,64.82,283.15,0.61,279.3532989,0
1,2,5,2016,2,294.35,292.85,42.86,283.15,0.49,278.3650597,0
1,2,5,2016,7,293.35,290.85,68.22,287.15,0.38,280.6215056,0
1,2,5,2016,8,293.85,290.85,64.96,289.15,0.33,281.597232,0
1,2,5,2016,9,294.55,293.95,237.26,292.15,0.29,283.3085698,0
1,2,5,2016,10,295.55,294.75,236.12,294.15,0.3,284.9754733,1
1,2,5,2016,11,296.05,295.05,234.12,293.15,0.37,285.2923262,0
1,2,5,2016,12,298.55,294.35,65.7,294.15,0.3,284.9754733,1
1,2,5,2016,13,298.55,294.35,64.74,294.15,0.37,286.0894147,0
1,2,5,2016,14,298.55,294.35,64.92,294.15,0.4,286.5337373,0
1,2,5,2016,15,298.05,294.35,64.84,294.15,0.35,285.7830012,0
1,2,5,2016,16,298.05,294.35,64.22,293.15,0.45,286.4012867,0
1,2,5,2016,17,298.05,294.35,63.14,292.15,0.52,286.4291109,0
1,2,5,2016,18,298.05,294.35,64.26,290.15,0.63,285.878143,0
1,2,5,2016,19,298.55,294.35,65.06,289.15,0.72,285.8602325,0
1,2,5,2016,20,298.55,294.35,63.82,288.15,0.77,285.3910401,0
1,2,5,2016,21,297.05,295.15,71.06,288.15,0.77,285.3910401,0
1,2,5,2016,22,298.65,294.65,64.24,285.15,0.87,283.3782818,1
1,2,5,2016,23,297.15,294.15,64.6,286.15,0.82,283.9230707,0
2,3,5,2016,0,297.15,294.15,64.4,286.15,0.82,283.9230707,0
2,3,5,2016,1,297.15,294.15,64.9,285.15,0.76,282.4504283,0
2,3,5,2016,2,297.15,294.15,64.76,285.15,0.76,282.4504283,0
2,3,5,2016,3,295.15,294.15,65.04,284.15,0.76,281.5012778,0
2,3,5,2016,7,295.15,292.65,66.02,288.15,0.51,282.8527901,0
2,3,5,2016,11,296.15,294.95,239.4,290.15,0.72,286.7978299,1
2,3,5,2016,12,296.15,294.95,233.4,290.15,0.72,286.7978299,2
2,3,5,2016,13,295.15,294.45,64.6,290.15,0.77,287.2948885,2
2,3,5,2016,14,296.35,294.65,235.92,291.15,0.67,287.2136105,1
2,3,5,2016,15,295.85,294.95,236.26,291.15,0.59,286.3513257,2
2,3,5,2016,16,296.35,295.45,233.66,291.15,0.63,286.7871795,2
2,3,5,2016,17,296.35,294.95,236.52,291.15,0.72,287.7354244,2
2,3,5,2016,18,296.35,295.05,235.6,289.15,0.77,286.3429656,2
2,3,5,2016,19,296.35,295.05,237.2,289.15,0.72,285.8602325,1
2,3,5,2016,20,296.35,295.05,234.86,289.15,0.82,286.8189981,2
2,3,5,2016,21,297.25,295.25,64.8,288.15,0.87,286.3118296,2
2,3,5,2016,22,298.25,295.25,65.22,287.15,0.87,285.3339823,3
2,3,5,2016,23,296.25,294.85,64,286.15,0.87,284.356133,3
3,4,5,2016,8,296.25,294.75,66.42,291.15,0.59,286.3513257,1
3,4,5,2016,9,296.25,295.25,65.34,291.15,0.59,286.3513257,2
3,4,5,2016,10,297.75,294.95,65.36,292.15,0.52,286.4291109,2
3,4,5,2016,11,297.05,295.05,441.54,292.15,0.48,285.9413825,3
3,4,5,2016,12,297.05,295.05,439.18,292.15,0.52,286.4291109,3
3,4,5,2016,13,296.55,295.05,437.68,292.15,0.55,286.7845032,2
3,4,5,2016,14,297.05,295.05,238.72,293.15,0.45,286.4012867,3
3,4,5,2016,15,296.05,295.05,235.32,291.15,0.63,286.7871795,2
3,4,5,2016,16,296.05,295.15,236,291.15,0.67,287.2136105,1
3,4,5,2016,18,296.25,294.95,235.8,290.15,0.77,287.2948885,2
3,4,5,2016,19,296.25,294.95,236.72,289.15,0.77,286.3429656,2
3,4,5,2016,20,296.25,295.05,235.12,289.15,0.82,286.8189981,2
3,4,5,2016,21,296.25,294.95,235.46,287.15,0.87,285.3339823,2
3,4,5,2016,22,298.25,294.95,65.02,287.15,0.82,284.8883821,0
3,4,5,2016,23,295.55,294.45,65.06,287.15,0.82,284.8883821,0
4,5,5,2016,0,295.05,293.95,64.64,286.15,0.82,283.9230707,0
4,5,5,2016,3,294.05,293.95,0.06,285.15,0.81,282.8734418,0
4,5,5,2016,4,294.05,293.45,0.06,285.15,0.76,282.4504283,0
4,5,5,2016,5,294.05,292.95,0.06,286.15,0.71,282.9589004,0
4,5,5,2016,7,292.95,292.65,65.86,289.15,0.63,284.9691025,0
4,5,5,2016,8,296.45,293.65,64.86,291.15,0.48,285.0902256,0
4,5,5,2016,9,296.55,293.75,65.2,292.15,0.42,285.1743737,0
4,5,5,2016,10,296.15,294.75,234.46,292.15,0.45,285.5637069,0
4,5,5,2016,11,296.15,294.75,238.8,292.15,0.48,285.9413825,0
4,5,5,2016,12,296.15,294.75,237.52,291.15,0.59,286.3513257,0
4,5,5,2016,13,296.15,294.75,236.8,291.15,0.59,286.3513257,0
4,5,5,2016,14,296.15,294.25,235.46,291.15,0.59,286.3513257,0
4,5,5,2016,15,296.15,294.25,236.12,290.15,0.67,286.2914044,0
4,5,5,2016,16,296.15,294.25,234.92,290.15,0.72,286.7978299,0
4,5,5,2016,17,296.15,294.25,237,289.15,0.77,286.3429656,0
4,5,5,2016,18,296.15,294.85,235.4,289.15,0.82,286.8189981,0
4,5,5,2016,19,296.15,294.85,236.32,288.15,0.82,285.8536912,2
4,5,5,2016,20,296.15,294.75,235,288.15,0.82,285.8536912,2
4,5,5,2016,21,295.65,294.85,237.06,288.15,0.77,285.3910401,1
4,5,5,2016,22,295.65,294.45,237.06,288.15,0.77,285.3910401,1
4,5,5,2016,23,295.05,294.45,64.12,288.15,0.77,285.3910401,1
5,6,5,2016,0,294.05,293.45,65.16,288.15,0.77,285.3910401,0
5,6,5,2016,1,293.05,292.45,63.96,288.15,0.72,284.9226322,0
5,6,5,2016,7,293.05,290.45,64.86,289.15,0.67,285.3691949,0
5,6,5,2016,8,296.55,292.95,64.96,289.15,0.67,285.3691949,0
5,6,5,2016,9,297.05,293.95,64.56,290.15,0.63,285.878143,0
5,6,5,2016,10,298.05,293.95,64.96,291.15,0.59,286.3513257,0
5,6,5,2016,11,298.55,293.95,65.02,290.15,0.67,286.2914044,0
5,6,5,2016,12,298.55,293.95,65.1,291.15,0.67,287.2136105,0
5,6,5,2016,13,298.05,293.95,64.42,290.15,0.72,286.7978299,0
5,6,5,2016,14,298.05,293.95,64.44,291.15,0.72,287.7354244,0
5,6,5,2016,15,298.05,293.95,65.42,290.15,0.77,287.2948885,0
5,6,5,2016,16,298.05,293.95,64.86,290.15,0.77,287.2948885,0
5,6,5,2016,17,298.05,294.45,65.62,290.15,0.77,287.2948885,0
5,6,5,2016,18,296.45,295.45,301.04,289.15,0.87,287.289675,2
5,6,5,2016,19,295.75,295.05,302,289.15,0.87,287.289675,2
5,6,5,2016,20,296.35,295.05,64.42,289.15,0.87,287.289675,2
5,6,5,2016,21,296.65,294.95,235.52,289.15,0.82,286.8189981,3
5,6,5,2016,22,296.65,295.05,237.72,289.15,0.82,286.8189981,2
5,6,5,2016,23,296.65,294.55,65,289.15,0.82,286.8189981,1
6,7,5,2016,0,296.65,294.05,64.92,289.15,0.82,286.8189981,0
6,7,5,2016,1,296.65,294.05,64.26,289.15,0.82,286.8189981,0
6,7,5,2016,2,296.65,294.05,64.3,288.15,0.87,286.3118296,0
6,7,5,2016,8,295.15,292.05,64.16,286.15,0.87,284.356133,0
6,7,5,2016,9,295.65,294.05,65.4,287.15,0.87,285.3339823,0
6,7,5,2016,10,298.65,295.65,65.06,287.15,0.87,285.3339823,0
6,7,5,2016,11,301.15,298.05,66,288.15,0.77,285.3910401,0
6,7,5,2016,12,299.15,295.15,65.6,289.15,0.77,286.3429656,4
6,7,5,2016,13,296.05,294.75,237,291.15,0.67,287.2136105,3
6,7,5,2016,14,294.95,294.75,233.92,293.15,0.64,288.7194149,1
6,7,5,2016,15,295.75,295.25,237.72,290.15,0.72,286.7978299,1
6,7,5,2016,16,295.35,294.85,234.52,289.15,0.82,286.8189981,2
6,7,5,2016,17,295.85,294.85,234.92,289.15,0.87,287.289675,1
6,7,5,2016,18,295.85,294.85,233.92,289.15,0.82,286.8189981,1
6,7,5,2016,19,295.85,294.75,235,289.15,0.82,286.8189981,2
6,7,5,2016,20,295.85,294.95,236.6,288.15,0.87,286.3118296,2
6,7,5,2016,21,295.85,295.15,235.92,288.15,0.87,286.3118296,2
6,7,5,2016,22,295.85,294.75,236,288.15,0.87,286.3118296,1
7,8,5,2016,8,295.05,294.25,236.4,288.15,0.93,286.8571051,0
7,8,5,2016,9,295.05,294.75,237.2,288.15,0.93,286.8571051,0
7,8,5,2016,10,294.45,294.25,237,288.15,0.93,286.8571051,0
7,8,5,2016,12,294.55,294.05,238.86,291.15,0.82,288.7496057,0
7,8,5,2016,16,295.05,294.05,236.72,290.15,0.88,288.3635289,0
7,8,5,2016,18,294.55,294.05,237,289.15,0.93,287.8490043,0
7,8,5,2016,21,294.95,294.05,236.06,289.15,0.93,287.8490043,0
7,8,5,2016,22,294.85,294.05,233.66,289.15,0.93,287.8490043,0
7,8,5,2016,23,294.85,294.05,235.66,289.15,0.93,287.8490043,0
1,9,5,2016,0,294.85,294.05,235.4,289.15,0.93,287.8490043,0
1,9,5,2016,7,294.35,293.15,232.8,289.15,0.93,287.8490043,0
1,9,5,2016,8,296.45,294.15,236.8,289.15,0.93,287.8490043,0
1,9,5,2016,9,295.85,294.15,234.32,289.15,0.93,287.8490043,0
1,9,5,2016,10,296.35,294.15,236.52,289.15,0.93,287.8490043,0
1,9,5,2016,11,296.35,294.15,241.2,289.15,0.93,287.8490043,0
1,9,5,2016,12,296.35,294.15,235.26,289.15,1,288.4960402,0
1,9,5,2016,13,295.85,294.15,235.6,290.15,0.93,288.8409019,0
1,9,5,2016,14,295.85,294.15,237.4,290.15,0.93,288.8409019,0
1,9,5,2016,15,295.85,294.15,236.12,289.15,1,288.4960402,0
1,9,5,2016,16,295.85,294.15,235.92,290.15,0.93,288.8409019,0
1,9,5,2016,17,295.85,294.15,236,290.15,0.93,288.8409019,0
1,9,5,2016,18,296.35,294.15,236.2,289.15,0.93,287.8490043,0
1,9,5,2016,19,296.35,294.15,237.4,289.15,0.93,287.8490043,0
1,9,5,2016,20,295.85,294.95,235.72,289.15,0.93,287.8490043,2
1,9,5,2016,21,295.85,294.95,236.52,289.15,0.93,287.8490043,2
1,9,5,2016,22,295.35,294.95,236.2,289.15,0.93,287.8490043,2
2,10,5,2016,1,294.35,293.95,234.86,286.15,0.93,284.873302,0
2,10,5,2016,8,292.75,292.55,235.26,289.15,0.82,286.8189981,0
2,10,5,2016,9,295.15,294.65,64.86,291.15,0.72,287.7354244,0
2,10,5,2016,10,298.25,294.15,64.54,290.15,0.77,287.2948885,0
2,10,5,2016,11,298.75,294.15,64.42,290.15,0.82,287.7843029,0
2,10,5,2016,12,298.75,294.15,64.94,291.15,0.72,287.7354244,0
2,10,5,2016,13,298.25,294.15,65.04,290.15,0.77,287.2948885,0
2,10,5,2016,14,298.25,294.15,65.46,290.15,0.77,287.2948885,0
2,10,5,2016,15,298.25,294.15,65.14,292.15,0.68,288.2442798,0
2,10,5,2016,16,298.25,294.15,64.6,292.15,0.68,288.2442798,0
2,10,5,2016,17,298.25,294.15,64.66,290.15,0.77,287.2948885,0
2,10,5,2016,18,297.05,294.75,233.46,289.15,0.87,287.289675,0
2,10,5,2016,19,297.05,294.75,234.26,288.15,0.87,286.3118296,0
2,10,5,2016,20,297.05,294.75,235.2,288.15,0.82,285.8536912,0
2,10,5,2016,21,298.35,294.35,65,287.15,0.93,285.8652044,0
2,10,5,2016,22,298.25,294.35,64.64,287.15,0.87,285.3339823,0
2,10,5,2016,23,295.25,294.35,64.4,286.15,0.93,284.873302,0
3,11,5,2016,0,294.75,293.85,64.54,286.15,0.93,284.873302,0
3,11,5,2016,4,293.75,292.85,0.06,285.15,0.93,283.881398,0
3,11,5,2016,5,293.75,292.85,0.06,285.15,0.93,283.881398,0
3,11,5,2016,6,293.25,292.35,0.06,287.15,0.87,285.3339823,0
3,11,5,2016,7,295.25,292.85,64.52,288.15,0.87,286.3118296,0
3,11,5,2016,8,295.05,294.85,237.4,289.15,0.77,286.3429656,1
3,11,5,2016,9,296.55,294.35,64.5,292.15,0.59,287.2463334,0
3,11,5,2016,10,297.55,294.35,64.16,291.15,0.67,287.2136105,0
3,11,5,2016,11,298.55,293.85,64.26,291.15,0.67,287.2136105,0
3,11,5,2016,12,298.55,294.35,64.5,292.15,0.59,287.2463334,0
3,11,5,2016,13,298.55,294.35,64.4,291.15,0.67,287.2136105,0
3,11,5,2016,14,298.05,294.35,64.32,291.15,0.77,288.246809,0
3,11,5,2016,15,298.05,294.35,64.32,292.15,0.72,288.6730162,0
3,11,5,2016,16,298.05,294.35,64.62,291.15,0.72,287.7354244,0
3,11,5,2016,17,295.85,294.85,64.84,290.15,0.77,287.2948885,3
3,11,5,2016,18,296.65,294.45,64.56,290.15,0.67,286.2914044,2
3,11,5,2016,19,297.85,295.35,238.66,289.15,0.82,286.8189981,1
3,11,5,2016,20,296.85,294.85,236.86,289.15,0.77,286.3429656,4
3,11,5,2016,21,296.85,294.95,233.86,289.15,0.67,285.3691949,2
3,11,5,2016,22,296.35,295.35,235.72,289.15,0.67,285.3691949,2
3,11,5,2016,23,296.75,294.55,65.5,288.15,0.77,285.3910401,1
4,12,5,2016,0,296.75,294.55,64.74,287.15,0.87,285.3339823,0
4,12,5,2016,7,293.75,292.05,64.82,288.15,0.72,284.9226322,0
4,12,5,2016,9,296.15,294.05,64.52,290.15,0.77,287.2948885,0
4,12,5,2016,10,297.65,294.05,65.2,291.15,0.67,287.2136105,0
4,12,5,2016,14,296.85,295.25,237.32,295.15,0.46,288.217376,3
4,12,5,2016,15,296.85,295.25,235.2,293.15,0.56,287.7850477,3
4,12,5,2016,16,296.85,295.25,235.72,292.15,0.68,288.2442798,3
4,12,5,2016,18,296.75,295.15,237.52,291.15,0.55,285.9044745,3
4,12,5,2016,19,296.75,295.15,238.8,289.15,0.77,286.3429656,3
4,12,5,2016,20,296.25,294.65,235.86,289.15,0.77,286.3429656,2
4,12,5,2016,21,298.85,296.45,65.36,289.15,0.82,286.8189981,2
4,12,5,2016,22,303.85,299.95,65.56,288.15,0.87,286.3118296,0
4,12,5,2016,23,303.35,300.45,64.56,288.15,0.72,284.9226322,0
5,13,5,2016,0,302.85,300.45,64.66,287.15,0.76,284.3487208,0
5,13,5,2016,1,302.35,299.95,64.9,287.15,0.76,284.3487208,0
5,13,5,2016,6,300.85,296.95,66.5,287.15,0.76,284.3487208,0
5,13,5,2016,7,297.25,296.95,65.2,289.15,0.67,285.3691949,0
5,13,5,2016,8,294.95,294.55,64.72,291.15,0.55,285.9044745,1
5,13,5,2016,9,297.95,295.75,65.34,293.15,0.45,286.4012867,0
5,13,5,2016,10,302.45,298.85,65.7,291.15,0.63,286.7871795,0
5,13,5,2016,11,305.95,301.95,65.74,291.15,0.72,287.7354244,0
5,13,5,2016,12,300.85,295.25,239.04,292.15,0.68,288.2442798,2
5,13,5,2016,13,296.85,294.85,234.96,292.15,0.59,287.2463334,6
5,13,5,2016,14,296.85,294.85,238.3,292.15,0.63,287.6962122,3
5,13,5,2016,15,296.85,294.85,234.84,291.15,0.72,287.7354244,3
5,13,5,2016,16,296.35,294.85,235.96,291.15,0.67,287.2136105,3
5,13,5,2016,17,296.35,294.85,235.36,291.15,0.63,286.7871795,2
5,13,5,2016,18,296.35,295.45,237.44,291.15,0.67,287.2136105,2
5,13,5,2016,19,296.35,294.95,231.64,291.15,0.63,286.7871795,2
5,13,5,2016,20,295.85,295.35,238.1,290.15,0.72,286.7978299,1
5,13,5,2016,21,298.35,295.35,65.5,290.15,0.77,287.2948885,2
5,13,5,2016,22,295.85,295.05,234.8,289.15,0.82,286.8189981,4
5,13,5,2016,23,296.45,294.95,64.94,289.15,0.77,286.3429656,1
6,14,5,2016,6,293.85,292.85,65.12,288.15,0.62,283.9623018,0
6,14,5,2016,7,295.85,295.15,65.24,290.15,0.59,285.4563136,1
6,14,5,2016,8,297.35,295.55,65.52,292.15,0.52,286.4291109,1
6,14,5,2016,9,297.35,294.55,64.54,291.15,0.59,286.3513257,2
6,14,5,2016,10,297.35,294.85,65.54,291.15,0.63,286.7871795,3
6,14,5,2016,11,298.35,294.95,65.34,291.15,0.59,286.3513257,3
6,14,5,2016,12,297.85,294.95,65.4,291.15,0.63,286.7871795,3
6,14,5,2016,13,297.35,294.95,64.74,292.15,0.55,286.7845032,3
6,14,5,2016,14,295.05,294.75,238,292.15,0.59,287.2463334,3
6,14,5,2016,15,296.05,295.35,237.66,292.15,0.68,288.2442798,0
6,14,5,2016,16,295.85,294.75,234.6,292.15,0.72,288.6730162,2
6,14,5,2016,17,296.35,294.85,234.32,291.15,0.82,288.7496057,1
6,14,5,2016,18,295.85,295.45,235.72,291.15,0.77,288.246809,2
6,14,5,2016,19,295.85,294.95,235.72,291.15,0.77,288.246809,2
6,14,5,2016,20,296.35,294.85,234.6,290.15,0.77,287.2948885,2
6,14,5,2016,21,295.85,294.95,235.06,290.15,0.77,287.2948885,1
6,14,5,2016,22,295.85,294.45,235.32,289.15,0.82,286.8189981,0
6,14,5,2016,23,294.95,293.95,236.6,289.15,0.82,286.8189981,0
7,15,5,2016,0,294.95,294.45,64.14,289.15,0.82,286.8189981,0
7,15,5,2016,7,295.45,293.45,65.3,291.15,0.63,286.7871795,0
7,15,5,2016,8,296.85,293.95,65.7,293.15,0.6,288.2584487,0
7,15,5,2016,9,296.85,294.45,65.14,294.15,0.49,287.7759235,0
7,15,5,2016,10,296.85,294.45,64.86,294.15,0.52,288.1652922,0
7,15,5,2016,11,296.85,294.45,66.02,294.15,0.56,288.6689073,0
7,15,5,2016,12,297.35,294.45,64.76,294.15,0.6,289.1570401,0
7,15,5,2016,13,296.35,294.45,65.62,293.15,0.68,289.1696489,0
7,15,5,2016,14,296.35,294.45,65.26,293.15,0.64,288.7194149,0
7,15,5,2016,15,294.85,293.95,64.82,292.15,0.68,288.2442798,0
7,15,5,2016,16,296.35,294.45,65.9,292.15,0.72,288.6730162,0
7,15,5,2016,17,295.25,293.95,65.12,292.15,0.68,288.2442798,0
7,15,5,2016,18,294.75,293.95,65.84,291.15,0.77,288.246809,0
7,15,5,2016,20,295.75,293.95,65,291.15,0.77,288.246809,0
7,15,5,2016,21,296.75,293.95,64.76,291.15,0.77,288.246809,0
7,15,5,2016,23,296.25,294.45,64.12,290.15,0.82,287.7843029,0
1,16,5,2016,0,296.25,293.95,64.72,290.15,0.82,287.7843029,0
1,16,5,2016,1,296.25,293.95,65.36,290.15,0.82,287.7843029,0
1,16,5,2016,8,295.75,292.95,64.72,292.15,0.45,285.5637069,0
1,16,5,2016,9,296.75,294.05,65.42,293.15,0.49,286.9204255,0
1,16,5,2016,10,298.25,294.05,66.22,293.15,0.6,288.2584487,0
1,16,5,2016,11,298.75,294.05,65.94,292.15,0.68,288.2442798,0
1,16,5,2016,12,298.25,294.05,65.26,292.15,0.72,288.6730162,0
1,16,5,2016,13,297.75,294.05,65.4,293.15,0.64,288.7194149,0
1,16,5,2016,14,297.25,294.05,65.22,293.15,0.6,288.2584487,0
1,16,5,2016,15,297.25,294.05,65.56,293.15,0.56,287.7850477,0
1,16,5,2016,16,297.25,294.05,65.1,292.15,0.59,287.2463334,0
1,16,5,2016,17,297.25,294.05,65.16,292.15,0.63,287.6962122,0
1,16,5,2016,18,297.25,294.05,64.62,291.15,0.67,287.2136105,0
1,16,5,2016,19,297.25,294.05,65.72,291.15,0.59,286.3513257,0
1,16,5,2016,20,297.25,294.05,65.6,290.15,0.63,285.878143,0
1,16,5,2016,21,296.75,294.05,64.92,290.15,0.72,286.7978299,0
1,16,5,2016,22,296.75,294.05,63.54,290.15,0.77,287.2948885,0
2,17,5,2016,0,294.75,293.55,65.34,287.15,0.76,284.3487208,0
2,17,5,2016,1,294.75,293.55,65.1,287.15,0.71,283.8935188,0
2,17,5,2016,7,293.75,292.55,65.96,291.15,0.72,287.7354244,0
2,17,5,2016,8,296.25,293.55,65.42,291.15,0.72,287.7354244,0
2,17,5,2016,9,296.75,294.05,65.42,292.15,0.72,288.6730162,0
2,17,5,2016,10,297.75,294.05,65.46,291.15,0.77,288.246809,0
2,17,5,2016,11,298.15,294.65,236.12,292.15,0.72,288.6730162,0
2,17,5,2016,12,296.65,294.65,234.52,292.15,0.59,287.2463334,0
2,17,5,2016,13,297.15,294.65,237.66,292.15,0.59,287.2463334,0
2,17,5,2016,14,297.65,295.25,236.72,292.15,0.55,286.7845032,1
2,17,5,2016,15,297.15,295.25,237.92,292.15,0.59,287.2463334,3
2,17,5,2016,16,296.65,294.95,236.72,291.15,0.63,286.7871795,2
2,17,5,2016,17,296.65,294.95,235.86,291.15,0.63,286.7871795,3
2,17,5,2016,18,296.65,294.95,234.72,291.15,0.63,286.7871795,3
2,17,5,2016,19,296.65,294.95,234.12,290.15,0.72,286.7978299,2
2,17,5,2016,20,296.65,294.95,235.8,290.15,0.72,286.7978299,3
2,17,5,2016,21,296.65,295.65,234.6,289.15,0.77,286.3429656,2
2,17,5,2016,22,296.65,294.95,237.46,288.15,0.77,285.3910401,2
2,17,5,2016,23,295.15,294.95,64.84,288.15,0.77,285.3910401,2
3,18,5,2016,0,296.75,294.45,64.4,287.15,0.82,284.8883821,0
3,18,5,2016,1,296.25,294.45,65.1,287.15,0.82,284.8883821,0
3,18,5,2016,5,294.65,293.45,65.12,287.15,0.82,284.8883821,0
3,18,5,2016,6,295.25,293.95,64.8,288.15,0.82,285.8536912,0
3,18,5,2016,7,294.75,293.95,64.86,290.15,0.77,287.2948885,0
3,18,5,2016,8,296.25,293.45,65.56,291.15,0.77,288.246809,0
3,18,5,2016,9,297.25,293.95,65.9,291.15,0.77,288.246809,0
3,18,5,2016,10,298.25,293.95,65.7,292.15,0.77,289.1987272,0
3,18,5,2016,11,296.85,295.25,236.6,293.15,0.72,289.6106054,2
3,18,5,2016,12,296.85,295.25,236.26,293.15,0.72,289.6106054,3
3,18,5,2016,13,296.85,295.25,234.2,293.15,0.72,289.6106054,5
3,18,5,2016,14,296.85,295.25,235.72,293.15,0.77,290.1506432,4
3,18,5,2016,15,296.85,295.25,238.26,292.15,0.77,289.1987272,5
3,18,5,2016,16,296.85,295.25,232.66,291.15,0.88,289.3437851,5
3,18,5,2016,17,296.85,295.25,236.32,291.15,0.88,289.3437851,4
3,18,5,2016,18,297.35,295.25,237.2,291.15,0.88,289.3437851,5
3,18,5,2016,19,296.85,295.25,237.4,290.15,0.88,288.3635289,5
3,18,5,2016,20,296.85,295.25,235.4,290.15,0.88,288.3635289,4
3,18,5,2016,21,296.85,295.25,234.4,291.15,0.82,288.7496057,4
3,18,5,2016,22,296.85,295.25,238.26,290.15,0.93,288.8409019,3
3,18,5,2016,23,297.85,296.25,65.4,290.15,0.93,288.8409019,1
4,19,5,2016,0,299.85,297.75,64.82,290.15,0.93,288.8409019,0
4,19,5,2016,1,300.35,298.25,64.52,290.15,0.88,288.3635289,0
4,19,5,2016,2,300.85,299.15,65.96,289.15,0.87,287.289675,0
4,19,5,2016,3,301.35,299.65,64.7,289.15,0.87,287.289675,0
4,19,5,2016,7,298.35,298.15,65.54,292.15,0.55,286.7845032,0
4,19,5,2016,8,295.25,294.35,234.92,293.15,0.49,286.9204255,2
4,19,5,2016,10,296.15,294.85,236.72,292.15,0.72,288.6730162,2
4,19,5,2016,11,297.15,294.95,234.8,293.15,0.6,288.2584487,2
4,19,5,2016,12,297.15,294.95,237.4,293.15,0.64,288.7194149,4
4,19,5,2016,13,297.15,294.95,237.12,293.15,0.6,288.2584487,3
4,19,5,2016,14,297.15,294.95,234.32,294.15,0.49,287.7759235,4
4,19,5,2016,15,297.15,294.95,233,292.15,0.72,288.6730162,4
4,19,5,2016,16,297.15,294.95,236.8,292.15,0.72,288.6730162,3
4,19,5,2016,17,297.15,294.95,234.06,291.15,0.72,287.7354244,4
4,19,5,2016,18,297.15,294.95,237.12,291.15,0.72,287.7354244,4
4,19,5,2016,19,297.15,294.95,235.92,290.15,0.77,287.2948885,4
4,19,5,2016,20,297.15,294.95,238.32,290.15,0.72,286.7978299,3
4,19,5,2016,21,296.15,295.45,236.52,290.15,0.72,286.7978299,2
4,19,5,2016,22,296.15,295.35,236.8,290.15,0.77,287.2948885,2
4,19,5,2016,23,294.85,294.75,236.72,289.15,0.82,286.8189981,1
5,20,5,2016,0,294.35,294.25,236.86,289.15,0.82,286.8189981,0
5,20,5,2016,1,294.35,294.25,237.06,289.15,0.82,286.8189981,0
5,20,5,2016,7,295.15,294.75,234.6,292.15,0.68,288.2442798,0
5,20,5,2016,8,296.35,295.35,236.2,292.15,0.68,288.2442798,1
5,20,5,2016,9,296.25,294.85,236.52,292.15,0.72,288.6730162,2
5,20,5,2016,11,296.65,294.95,231.4,293.15,0.72,289.6106054,2
5,20,5,2016,12,296.55,295.05,233.32,292.15,0.77,289.1987272,3
5,20,5,2016,13,296.55,295.05,235.8,292.15,0.77,289.1987272,3
5,20,5,2016,14,296.55,295.05,236.32,292.15,0.77,289.1987272,2
5,20,5,2016,15,296.55,295.05,237.86,293.15,0.64,288.7194149,3
5,20,5,2016,16,296.55,295.05,234.8,293.15,0.64,288.7194149,3
5,20,5,2016,17,296.55,295.05,231.92,292.15,0.72,288.6730162,3
5,20,5,2016,18,296.55,295.05,237.32,292.15,0.72,288.6730162,3
5,20,5,2016,19,296.55,295.05,235.4,291.15,0.82,288.7496057,3
5,20,5,2016,20,296.55,295.05,236.8,291.15,0.82,288.7496057,2
5,20,5,2016,21,296.05,295.55,234.32,290.15,0.88,288.3635289,2
5,20,5,2016,22,296.05,295.05,234.66,290.15,0.88,288.3635289,2
6,21,5,2016,1,294.45,294.05,233.52,288.15,0.82,285.8536912,0
6,21,5,2016,3,293.95,293.55,235.72,288.15,0.87,286.3118296,0
6,21,5,2016,5,295.45,293.55,237.92,288.15,0.87,286.3118296,0
