Day,Date,Month,Year,Hour,T_DB,T_WB
6,15,10,2016,10,293.15,289.6106054
6,15,10,2016,11,295.15,290.5442016
6,15,10,2016,12,295.15,290.5442016
6,15,10,2016,13,296.15,290.9542116
6,15,10,2016,14,295.15,290.5442016
6,15,10,2016,15,295.15,291.0203783
6,15,10,2016,16,295.15,291.6006089
6,15,10,2016,17,294.15,291.1025569
6,15,10,2016,18,293.15,290.1506432
6,15,10,2016,19,292.15,289.7149064
6,15,10,2016,20,291.15,289.3437851
6,15,10,2016,21,290.15,287.7843029
6,15,10,2016,22,289.15,287.289675
6,15,10,2016,23,289.15,287.289675
7,16,10,2016,0,289.15,287.289675
7,16,10,2016,1,288.15,286.3118296
7,16,10,2016,2,288.15,285.8536912
7,16,10,2016,3,287.15,284.8883821
7,16,10,2016,4,287.15,284.3487208
7,16,10,2016,5,286.15,283.9230707
7,16,10,2016,6,287.15,284.8883821
7,16,10,2016,7,288.15,285.3910401
7,16,10,2016,8,291.15,287.2136105
7,16,10,2016,9,293.15,289.1696489
7,16,10,2016,10,296.15,290.9542116
7,16,10,2016,11,296.15,290.9542116
7,16,10,2016,12,296.15,291.4565903
7,16,10,2016,13,295.15,291.0203783
7,16,10,2016,14,295.15,291.0203783
7,16,10,2016,15,295.15,291.6006089
7,16,10,2016,16,295.15,291.6006089
7,16,10,2016,17,295.15,291.6006089
7,16,10,2016,18,295.15,291.0203783
7,16,10,2016,19,292.15,290.3240397
7,16,10,2016,20,291.15,289.3437851
7,16,10,2016,21,291.15,288.7496057
7,16,10,2016,22,290.15,288.3635289
7,16,10,2016,23,290.15,288.3635289
1,17,10,2016,0,290.15,288.3635289
1,17,10,2016,1,289.15,287.8490043
1,17,10,2016,2,289.15,287.8490043
1,17,10,2016,3,289.15,287.289675
1,17,10,2016,4,289.15,287.289675
1,17,10,2016,5,289.15,287.289675
1,17,10,2016,6,288.15,286.3118296
1,17,10,2016,7,289.15,286.8189981
1,17,10,2016,8,290.15,287.7843029
1,17,10,2016,9,292.15,288.6730162
1,17,10,2016,10,292.15,288.6730162
1,17,10,2016,11,293.15,289.6106054
1,17,10,2016,12,295.15,290.5442016
1,17,10,2016,13,295.15,290.5442016
1,17,10,2016,14,295.15,291.0203783
1,17,10,2016,15,295.15,291.6006089
1,17,10,2016,16,295.15,291.0203783
1,17,10,2016,17,294.15,290.6600783
1,17,10,2016,18,294.15,290.6600783
1,17,10,2016,19,293.15,290.1506432
1,17,10,2016,20,292.15,289.7149064
1,17,10,2016,21,292.15,289.1987272
1,17,10,2016,22,291.15,288.7496057
1,17,10,2016,23,291.15,288.7496057
2,18,10,2016,0,291.15,288.7496057
2,18,10,2016,1,291.15,288.7496057
2,18,10,2016,2,291.15,288.7496057
2,18,10,2016,3,290.15,288.3635289
2,18,10,2016,4,290.15,288.3635289
2,18,10,2016,5,290.15,287.7843029
2,18,10,2016,6,289.15,287.289675
2,18,10,2016,7,289.15,287.289675
2,18,10,2016,8,289.15,287.289675
2,18,10,2016,9,290.15,287.7843029
2,18,10,2016,10,292.15,289.1987272
2,18,10,2016,11,294.15,290.6600783
2,18,10,2016,12,295.15,291.0203783
2,18,10,2016,13,295.15,290.5442016
2,18,10,2016,14,295.15,291.0203783
2,18,10,2016,15,295.15,291.0203783
2,18,10,2016,16,295.15,291.0203783
2,18,10,2016,17,293.15,289.6106054
2,18,10,2016,18,293.15,289.6106054
2,18,10,2016,19,292.15,289.1987272
2,18,10,2016,20,293.15,290.1506432
2,18,10,2016,21,292.15,289.1987272
2,18,10,2016,22,292.15,289.7149064
2,18,10,2016,23,291.15,288.7496057
3,19,10,2016,0,291.15,288.7496057
3,19,10,2016,1,290.15,288.3635289
3,19,10,2016,2,289.15,287.289675
3,19,10,2016,3,289.15,287.289675
3,19,10,2016,4,289.15,287.289675
3,19,10,2016,5,289.15,286.8189981
3,19,10,2016,6,289.15,286.8189981
3,19,10,2016,7,288.15,286.3118296
3,19,10,2016,8,289.15,286.8189981
3,19,10,2016,9,291.15,288.246809
3,19,10,2016,10,294.15,290.095015
3,19,10,2016,11,294.15,290.6600783
3,19,10,2016,12,293.15,289.6106054
3,19,10,2016,13,292.15,288.6730162
3,19,10,2016,14,292.15,288.6730162
3,19,10,2016,15,293.15,289.6106054
3,19,10,2016,16,293.15,289.6106054
3,19,10,2016,17,292.15,289.1987272
3,19,10,2016,18,292.15,289.1987272
3,19,10,2016,19,291.15,288.246809
3,19,10,2016,20,291.15,288.246809
3,19,10,2016,21,291.15,288.246809
3,19,10,2016,22,291.15,288.246809
3,19,10,2016,23,291.15,288.246809
4,20,10,2016,0,291.15,288.246809
4,20,10,2016,1,291.15,288.246809
4,20,10,2016,2,291.15,288.246809
4,20,10,2016,3,290.15,287.2948885
4,20,10,2016,4,291.15,287.7354244
4,20,10,2016,5,291.15,287.7354244
4,20,10,2016,6,291.15,287.2136105
4,20,10,2016,7,291.15,287.2136105
4,20,10,2016,8,289.15,287.289675
4,20,10,2016,9,290.15,287.2948885
4,20,10,2016,10,289.15,286.3429656
4,20,10,2016,11,289.15,285.3691949
4,20,10,2016,12,290.15,286.7978299
4,20,10,2016,13,290.15,287.2948885
4,20,10,2016,14,290.15,287.2948885
4,20,10,2016,15,291.15,287.2136105
4,20,10,2016,16,290.15,287.2948885
4,20,10,2016,17,290.15,287.2948885
4,20,10,2016,18,290.15,287.2948885
4,20,10,2016,19,289.15,287.289675
4,20,10,2016,20,289.15,286.8189981
4,20,10,2016,21,289.15,287.289675
4,20,10,2016,22,289.15,286.8189981
4,20,10,2016,23,290.15,286.7978299
5,21,10,2016,0,289.15,286.3429656
5,21,10,2016,1,289.15,285.3691949
5,21,10,2016,2,288.15,285.8536912
5,21,10,2016,3,287.15,285.3339823
5,21,10,2016,4,287.15,285.3339823
5,21,10,2016,5,287.15,283.5247652
5,21,10,2016,6,287.15,283.056675
5,21,10,2016,7,286.15,282.5128279
5,21,10,2016,8,286.15,282.5128279
5,21,10,2016,9,286.15,282.1510436
5,21,10,2016,10,286.15,282.1510436
5,21,10,2016,11,287.15,283.056675
5,21,10,2016,12,288.15,283.5666132
5,21,10,2016,13,288.15,283.9623018
5,21,10,2016,14,288.15,284.4469819
5,21,10,2016,15,287.15,284.3487208
5,21,10,2016,16,288.15,285.3910401
5,21,10,2016,17,288.15,285.3910401
5,21,10,2016,18,287.15,284.8883821
5,21,10,2016,19,287.15,284.8883821
5,21,10,2016,20,287.15,284.8883821
5,21,10,2016,21,287.15,284.8883821
5,21,10,2016,22,288.15,285.3910401
5,21,10,2016,23,288.15,285.3910401
6,22,10,2016,0,288.15,285.3910401
6,22,10,2016,1,288.15,285.3910401
6,22,10,2016,2,287.15,285.3339823
6,22,10,2016,3,287.15,284.8883821
6,22,10,2016,4,288.15,285.8536912
6,22,10,2016,5,288.15,285.8536912
6,22,10,2016,6,287.15,285.8652044
6,22,10,2016,7,287.15,285.8652044
6,22,10,2016,8,287.15,285.8652044
6,22,10,2016,9,288.15,286.3118296
6,22,10,2016,10,289.15,287.289675
6,22,10,2016,11,290.15,287.7843029
6,22,10,2016,12,290.15,287.7843029
6,22,10,2016,13,290.15,287.7843029
6,22,10,2016,14,291.15,288.246809
6,22,10,2016,15,291.15,288.7496057
6,22,10,2016,16,291.15,288.7496057
6,22,10,2016,17,291.15,288.7496057
6,22,10,2016,18,291.15,288.7496057
6,22,10,2016,19,290.15,288.3635289
6,22,10,2016,20,290.15,288.3635289
6,22,10,2016,21,289.15,287.8490043
6,22,10,2016,22,289.15,287.8490043
6,22,10,2016,23,289.15,287.8490043
7,23,10,2016,0,289.15,287.289675
7,23,10,2016,1,289.15,287.289675
7,23,10,2016,2,289.15,287.8490043
7,23,10,2016,3,289.15,287.289675
7,23,10,2016,4,289.15,287.289675
7,23,10,2016,5,289.15,287.289675
7,23,10,2016,6,289.15,287.289675
7,23,10,2016,7,289.15,287.289675
7,23,10,2016,8,290.15,288.3635289
7,23,10,2016,9,290.15,288.3635289
7,23,10,2016,10,292.15,289.7149064
7,23,10,2016,11,294.15,291.1025569
7,23,10,2016,12,295.15,292.1666562
7,23,10,2016,13,295.15,292.7207564
7,23,10,2016,14,295.15,292.7207564
7,23,10,2016,15,295.15,292.7207564
7,23,10,2016,16,295.15,292.7207564
7,23,10,2016,17,295.15,292.7207564
7,23,10,2016,18,293.15,291.3042927
7,23,10,2016,19,294.15,292.284544
7,23,10,2016,20,292.15,290.8246926
7,23,10,2016,21,292.15,290.3240397
7,23,10,2016,22,291.15,289.832798
7,23,10,2016,23,292.15,290.3240397
1,24,10,2016,0,292.15,290.3240397
1,24,10,2016,1,291.15,289.832798
1,24,10,2016,2,292.15,290.3240397
1,24,10,2016,3,292.15,290.3240397
1,24,10,2016,4,291.15,289.832798
1,24,10,2016,5,291.15,289.3437851
1,24,10,2016,6,290.15,288.8409019
1,24,10,2016,7,290.15,288.8409019
1,24,10,2016,8,292.15,290.3240397
1,24,10,2016,9,293.15,290.1506432
1,24,10,2016,10,293.15,291.3042927
1,24,10,2016,11,295.15,292.7207564
1,24,10,2016,12,295.15,292.7207564
1,24,10,2016,13,295.15,292.7207564
1,24,10,2016,14,294.15,292.284544
1,24,10,2016,15,294.15,292.284544
1,24,10,2016,16,294.15,292.284544
1,24,10,2016,17,294.15,292.284544
1,24,10,2016,18,293.15,291.9183177
1,24,10,2016,19,293.15,291.9183177
1,24,10,2016,20,293.15,291.3042927
1,24,10,2016,21,293.15,291.3042927
1,24,10,2016,22,293.15,291.3042927
1,24,10,2016,23,293.15,291.9183177
2,25,10,2016,0,293.15,291.9183177
2,25,10,2016,1,293.15,291.9183177
2,25,10,2016,2,292.15,290.8246926
2,25,10,2016,3,292.15,290.8246926
2,25,10,2016,4,292.15,290.8246926
2,25,10,2016,5,292.15,290.8246926
2,25,10,2016,6,292.15,290.3240397
2,25,10,2016,7,292.15,290.3240397
2,25,10,2016,8,292.15,290.3240397
2,25,10,2016,9,292.15,290.3240397
2,25,10,2016,10,292.15,290.3240397
2,25,10,2016,11,292.15,290.8246926
2,25,10,2016,12,292.15,290.8246926
2,25,10,2016,13,293.15,290.6802052
2,25,10,2016,14,293.15,291.3042927
2,25,10,2016,15,294.15,292.284544
2,25,10,2016,16,294.15,291.7528888
2,25,10,2016,17,294.15,291.7528888
2,25,10,2016,18,293.15,291.3042927
2,25,10,2016,19,293.15,291.3042927
2,25,10,2016,20,293.15,290.6802052
2,25,10,2016,21,293.15,290.6802052
2,25,10,2016,22,292.15,290.3240397
2,25,10,2016,23,292.15,290.3240397
3,26,10,2016,0,292.15,290.3240397
3,26,10,2016,1,291.15,289.3437851
3,26,10,2016,2,291.15,289.3437851
3,26,10,2016,3,291.15,289.3437851
3,26,10,2016,4,291.15,289.3437851
3,26,10,2016,5,291.15,289.3437851
3,26,10,2016,6,290.15,288.3635289
3,26,10,2016,7,291.15,288.7496057
3,26,10,2016,8,291.15,288.7496057
3,26,10,2016,9,292.15,289.7149064
3,26,10,2016,10,293.15,290.1506432
3,26,10,2016,11,294.15,291.7528888
3,26,10,2016,12,294.15,291.7528888
3,26,10,2016,13,294.15,291.7528888
3,26,10,2016,14,294.15,291.7528888
3,26,10,2016,15,294.15,291.7528888
3,26,10,2016,16,294.15,292.284544
3,26,10,2016,17,293.15,291.9183177
3,26,10,2016,18,292.15,290.8246926
3,26,10,2016,19,291.15,290.5102045
3,26,10,2016,20,291.15,289.832798
3,26,10,2016,21,291.15,289.832798
3,26,10,2016,22,290.15,288.8409019
3,26,10,2016,23,290.15,288.8409019
4,27,10,2016,0,290.15,288.8409019
4,27,10,2016,1,290.15,288.8409019
4,27,10,2016,2,291.15,289.3437851
4,27,10,2016,3,290.15,288.3635289
4,27,10,2016,4,290.15,288.3635289
4,27,10,2016,5,290.15,288.3635289
4,27,10,2016,6,289.15,287.8490043
4,27,10,2016,7,290.15,288.3635289
4,27,10,2016,8,291.15,289.3437851
4,27,10,2016,9,291.15,289.3437851
4,27,10,2016,10,292.15,289.7149064
4,27,10,2016,11,293.15,290.1506432
4,27,10,2016,12,295.15,291.0203783
4,27,10,2016,13,294.15,290.6600783
4,27,10,2016,14,293.15,290.6802052
4,27,10,2016,15,293.15,290.1506432
4,27,10,2016,16,293.15,290.1506432
4,27,10,2016,17,292.15,289.1987272
4,27,10,2016,18,291.15,288.7496057
4,27,10,2016,19,292.15,289.1987272
4,27,10,2016,20,292.15,289.1987272
4,27,10,2016,21,291.15,288.246809
4,27,10,2016,22,291.15,288.246809
4,27,10,2016,23,289.15,287.289675
5,28,10,2016,0,289.15,287.289675
5,28,10,2016,1,289.15,287.289675
5,28,10,2016,2,288.15,286.8571051
5,28,10,2016,3,288.15,286.8571051
5,28,10,2016,4,288.15,286.8571051
5,28,10,2016,5,288.15,286.8571051
5,28,10,2016,6,287.15,285.8652044
5,28,10,2016,7,287.15,286.4818708
5,28,10,2016,8,288.15,286.8571051
5,28,10,2016,9,289.15,287.289675
5,28,10,2016,10,291.15,288.7496057
5,28,10,2016,11,294.15,290.095015
5,28,10,2016,12,293.15,290.1506432
5,28,10,2016,13,293.15,289.6106054
5,28,10,2016,14,293.15,289.6106054
5,28,10,2016,15,293.15,290.1506432
5,28,10,2016,16,292.15,289.7149064
5,28,10,2016,17,292.15,289.7149064
5,28,10,2016,18,291.15,289.3437851
5,28,10,2016,19,291.15,289.3437851
5,28,10,2016,20,291.15,289.3437851
5,28,10,2016,21,290.15,288.3635289
5,28,10,2016,22,290.15,288.3635289
5,28,10,2016,23,289.15,287.8490043
6,29,10,2016,0,288.15,286.8571051
6,29,10,2016,1,288.15,286.8571051
6,29,10,2016,2,288.15,286.3118296
6,29,10,2016,3,288.15,285.8536912
6,29,10,2016,4,287.15,284.8883821
6,29,10,2016,5,287.15,284.8883821
6,29,10,2016,6,287.15,285.8652044
6,29,10,2016,7,287.15,286.4818708
6,29,10,2016,8,288.15,286.8571051
6,29,10,2016,9,289.15,287.289675
6,29,10,2016,10,291.15,288.7496057
6,29,10,2016,11,294.15,290.095015
6,29,10,2016,12,293.15,290.1506432
6,29,10,2016,13,293.15,289.6106054
6,29,10,2016,14,293.15,289.6106054
6,29,10,2016,15,293.15,290.1506432
6,29,10,2016,16,292.15,289.7149064
6,29,10,2016,17,292.15,289.7149064
6,29,10,2016,18,291.15,289.3437851
6,29,10,2016,19,291.15,289.3437851
6,29,10,2016,20,291.15,289.3437851
6,29,10,2016,21,290.15,288.3635289
6,29,10,2016,22,290.15,288.3635289
6,29,10,2016,23,289.15,287.8490043
7,30,10,2016,0,288.15,286.8571051
7,30,10,2016,1,288.15,286.8571051
7,30,10,2016,2,288.15,286.3118296
7,30,10,2016,3,288.15,285.8536912
7,30,10,2016,4,287.15,284.8883821
7,30,10,2016,5,287.15,284.8883821
7,30,10,2016,6,287.15,285.8652044
7,30,10,2016,7,287.15,286.4818708
7,30,10,2016,8,288.15,286.8571051
7,30,10,2016,9,289.15,287.289675
7,30,10,2016,10,291.15,288.7496057
7,30,10,2016,11,294.15,290.095015
7,30,10,2016,12,293.15,290.1506432
7,30,10,2016,13,293.15,289.6106054
7,30,10,2016,14,293.15,289.6106054
7,30,10,2016,15,293.15,290.1506432
7,30,10,2016,16,292.15,289.7149064
7,30,10,2016,17,292.15,289.7149064
7,30,10,2016,18,291.15,289.3437851
7,30,10,2016,19,291.15,289.3437851
7,30,10,2016,20,291.15,289.3437851
7,30,10,2016,21,290.15,288.3635289
7,30,10,2016,22,290.15,288.3635289
7,30,10,2016,23,289.15,287.8490043
1,31,10,2016,0,288.15,286.8571051
1,31,10,2016,1,288.15,286.8571051
1,31,10,2016,2,288.15,286.3118296
1,31,10,2016,3,288.15,285.8536912
1,31,10,2016,4,287.15,284.8883821
1,31,10,2016,5,287.15,284.8883821
1,31,10,2016,6,287.15,285.8652044
1,31,10,2016,7,287.15,286.4818708
1,31,10,2016,8,288.15,286.8571051
1,31,10,2016,9,289.15,287.289675
1,31,10,2016,10,291.15,288.7496057
1,31,10,2016,11,294.15,290.095015
1,31,10,2016,12,293.15,290.1506432
1,31,10,2016,13,293.15,289.6106054
1,31,10,2016,14,293.15,289.6106054
1,31,10,2016,15,293.15,290.1506432
1,31,10,2016,16,292.15,289.7149064
1,31,10,2016,17,292.15,289.7149064
1,31,10,2016,18,291.15,289.3437851
1,31,10,2016,19,291.15,289.3437851
1,31,10,2016,20,291.15,289.3437851
1,31,10,2016,21,290.15,288.3635289
1,31,10,2016,22,290.15,288.3635289
1,31,10,2016,23,289.15,287.8490043
2,1,11,2016,0,288.15,286.8571051
2,1,11,2016,1,288.15,286.3118296
2,1,11,2016,2,288.15,286.3118296
2,1,11,2016,3,287.15,285.8652044
2,1,11,2016,4,287.15,285.3339823
2,1,11,2016,5,287.15,285.3339823
2,1,11,2016,6,287.15,285.3339823
2,1,11,2016,7,287.15,285.3339823
2,1,11,2016,8,287.15,285.3339823
2,1,11,2016,9,290.15,287.2948885
2,1,11,2016,10,292.15,288.6730162
2,1,11,2016,11,294.15,290.095015
2,1,11,2016,12,293.15,289.6106054
2,1,11,2016,13,294.15,290.095015
2,1,11,2016,14,294.15,289.6318099
2,1,11,2016,15,294.15,290.095015
2,1,11,2016,16,293.15,289.1696489
2,1,11,2016,17,292.15,288.6730162
2,1,11,2016,18,291.15,288.246809
2,1,11,2016,19,291.15,288.246809
2,1,11,2016,20,290.15,287.7843029
2,1,11,2016,21,289.15,286.8189981
2,1,11,2016,22,289.15,286.8189981
2,1,11,2016,23,289.15,286.8189981
3,2,11,2016,0,288.15,286.3118296
3,2,11,2016,1,288.15,286.3118296
3,2,11,2016,2,287.15,285.3339823
3,2,11,2016,3,287.15,285.3339823
3,2,11,2016,4,286.15,284.356133
3,2,11,2016,5,286.15,284.356133
3,2,11,2016,6,286.15,283.9230707
3,2,11,2016,7,286.15,283.9230707
3,2,11,2016,8,288.15,285.3910401
3,2,11,2016,9,290.15,286.7978299
3,2,11,2016,10,291.15,287.2136105
3,2,11,2016,11,292.15,287.6962122
3,2,11,2016,12,292.15,287.2463334
3,2,11,2016,13,293.15,288.7194149
3,2,11,2016,14,292.15,287.6962122
3,2,11,2016,15,293.15,288.7194149
3,2,11,2016,16,293.15,289.1696489
3,2,11,2016,17,291.15,288.246809
3,2,11,2016,18,291.15,288.246809
3,2,11,2016,19,289.15,286.8189981
3,2,11,2016,20,289.15,286.3429656
3,2,11,2016,21,288.15,285.3910401
3,2,11,2016,22,287.15,284.3487208
3,2,11,2016,23,286.15,283.9230707
4,3,11,2016,0,286.15,283.9230707
4,3,11,2016,1,286.15,283.399576
4,3,11,2016,2,285.15,282.8734418
4,3,11,2016,3,285.15,282.8734418
4,3,11,2016,4,285.15,282.8734418
4,3,11,2016,5,284.15,281.9107312
4,3,11,2016,6,284.15,281.9107312
4,3,11,2016,7,284.15,281.9107312
4,3,11,2016,8,285.15,282.4504283
4,3,11,2016,9,287.15,283.8935188
4,3,11,2016,10,290.15,285.878143
4,3,11,2016,11,292.15,288.2442798
4,3,11,2016,12,292.15,289.1987272
4,3,11,2016,13,292.15,288.6730162
4,3,11,2016,14,292.15,289.1987272
4,3,11,2016,15,292.15,289.1987272
4,3,11,2016,16,291.15,288.7496057
4,3,11,2016,17,291.15,288.7496057
4,3,11,2016,18,290.15,288.3635289
4,3,11,2016,19,290.15,288.3635289
4,3,11,2016,20,289.15,287.289675
4,3,11,2016,21,288.15,286.8571051
4,3,11,2016,22,288.15,286.3118296
4,3,11,2016,23,287.15,285.8652044
5,4,11,2016,0,287.15,285.8652044
5,4,11,2016,1,287.15,285.3339823
5,4,11,2016,2,287.15,285.3339823
5,4,11,2016,3,286.15,284.356133
5,4,11,2016,4,286.15,284.356133
5,4,11,2016,5,286.15,283.9230707
5,4,11,2016,6,286.15,283.9230707
5,4,11,2016,7,286.15,283.9230707
5,4,11,2016,8,286.15,283.9230707
5,4,11,2016,9,286.15,283.9230707
5,4,11,2016,10,289.15,285.8602325
5,4,11,2016,11,291.15,287.7354244
5,4,11,2016,12,293.15,289.1696489
5,4,11,2016,13,292.15,289.7149064
5,4,11,2016,14,293.15,289.1696489
5,4,11,2016,15,294.15,288.6689073
5,4,11,2016,16,293.15,288.2584487
5,4,11,2016,17,292.15,287.6962122
5,4,11,2016,18,291.15,287.7354244
5,4,11,2016,19,291.15,288.7496057
5,4,11,2016,20,291.15,289.3437851
5,4,11,2016,21,290.15,287.2948885
5,4,11,2016,22,290.15,287.2948885
5,4,11,2016,23,289.15,286.8189981
6,5,11,2016,0,289.15,286.8189981
6,5,11,2016,1,289.15,286.8189981
6,5,11,2016,2,290.15,287.2948885
6,5,11,2016,3,290.15,287.2948885
6,5,11,2016,4,290.15,287.2948885
6,5,11,2016,5,289.15,287.289675
6,5,11,2016,6,288.15,286.8571051
6,5,11,2016,7,288.15,286.8571051
6,5,11,2016,8,289.15,287.8490043
6,5,11,2016,9,290.15,288.3635289
6,5,11,2016,10,293.15,290.6802052
6,5,11,2016,11,293.15,290.6802052
6,5,11,2016,12,293.15,291.3042927
6,5,11,2016,13,295.15,291.6006089
6,5,11,2016,14,295.15,290.5442016
6,5,11,2016,15,295.15,290.5442016
6,5,11,2016,16,295.15,290.5442016
6,5,11,2016,17,295.15,290.5442016
6,5,11,2016,18,295.15,290.5442016
6,5,11,2016,19,292.15,287.2463334
6,5,11,2016,20,291.15,286.3513257
6,5,11,2016,21,290.15,285.878143
6,5,11,2016,22,289.15,284.9691025
6,5,11,2016,23,287.15,283.5247652
7,6,11,2016,0,287.15,283.5247652
7,6,11,2016,1,287.15,283.5247652
7,6,11,2016,2,287.15,283.5247652
7,6,11,2016,3,286.15,282.5128279
7,6,11,2016,4,286.15,282.5128279
7,6,11,2016,5,286.15,282.5128279
7,6,11,2016,6,285.15,282.4504283
7,6,11,2016,7,285.15,282.0242786
7,6,11,2016,8,286.15,282.5128279
7,6,11,2016,9,286.15,282.1510436
7,6,11,2016,10,287.15,282.6752372
7,6,11,2016,11,287.15,283.056675
7,6,11,2016,12,289.15,283.3878905
7,6,11,2016,13,289.15,283.3878905
7,6,11,2016,14,290.15,283.5279805
7,6,11,2016,15,289.15,282.9366163
7,6,11,2016,16,289.15,282.9366163
7,6,11,2016,17,287.15,281.8883761
7,6,11,2016,18,287.15,281.8883761
7,6,11,2016,19,287.15,281.5830204
7,6,11,2016,20,286.15,281.0285576
7,6,11,2016,21,285.15,280.5339818
7,6,11,2016,22,285.15,280.5339818
7,6,11,2016,23,284.15,279.9157292
1,7,11,2016,0,283.15,279.7557915
1,7,11,2016,1,282.15,278.8367705
1,7,11,2016,2,282.15,278.8367705
1,7,11,2016,3,282.15,278.8367705
1,7,11,2016,4,282.15,278.451123
1,7,11,2016,5,281.15,278.2121741
1,7,11,2016,6,281.15,278.2121741
1,7,11,2016,7,281.15,277.8440774
1,7,11,2016,8,282.15,278.8367705
1,7,11,2016,9,283.15,279.3532989
1,7,11,2016,10,285.15,280.5339818
1,7,11,2016,11,285.15,280.5339818
1,7,11,2016,12,286.15,281.4101393
1,7,11,2016,13,287.15,282.2862901
1,7,11,2016,14,287.15,282.6752372
1,7,11,2016,15,287.15,283.056675
1,7,11,2016,16,286.15,282.1510436
1,7,11,2016,17,286.15,282.1510436
1,7,11,2016,18,284.15,279.9157292
1,7,11,2016,19,283.15,279.3532989
1,7,11,2016,20,282.15,278.8367705
1,7,11,2016,21,282.15,278.8367705
1,7,11,2016,22,282.15,278.8367705
1,7,11,2016,23,281.15,278.2121741
2,8,11,2016,0,281.15,278.2121741
2,8,11,2016,1,281.15,278.2121741
2,8,11,2016,2,280.15,277.6338193
2,8,11,2016,3,280.15,277.2805642
2,8,11,2016,4,279.15,276.6874761
2,8,11,2016,5,279.15,276.6874761
2,8,11,2016,6,279.15,276.6874761
2,8,11,2016,7,280.15,276.9283115
2,8,11,2016,8,280.15,277.2805642
2,8,11,2016,9,281.15,277.8440774
2,8,11,2016,10,284.15,279.5711651
2,8,11,2016,11,284.15,279.3088963
2,8,11,2016,12,287.15,280.6215056
2,8,11,2016,13,288.15,280.1815882
2,8,11,2016,14,289.15,281.0624047
2,8,11,2016,15,289.15,281.3336922
2,8,11,2016,16,289.15,281.9795618
2,8,11,2016,17,287.15,280.9506668
2,8,11,2016,18,286.15,281.0285576
2,8,11,2016,19,285.15,280.5339818
2,8,11,2016,20,284.15,279.9157292
2,8,11,2016,21,284.15,279.9157292
2,8,11,2016,22,284.15,280.3397665
2,8,11,2016,23,284.15,280.3397665
3,9,11,2016,0,283.15,279.7557915
3,9,11,2016,1,282.15,279.1437798
3,9,11,2016,2,282.15,279.1437798
3,9,11,2016,3,282.15,279.1437798
3,9,11,2016,4,282.15,279.1437798
3,9,11,2016,5,285.15,280.5339818
3,9,11,2016,6,285.15,280.5339818
3,9,11,2016,7,284.15,280.3397665
3,9,11,2016,8,286.15,281.7838559
3,9,11,2016,9,286.15,281.7838559
3,9,11,2016,10,288.15,282.8527901
3,9,11,2016,11,289.15,283.3878905
3,9,11,2016,12,290.15,284.2390617
3,9,11,2016,13,291.15,284.7261195
3,9,11,2016,14,292.15,285.1743737
3,9,11,2016,15,292.15,284.7718237
3,9,11,2016,16,291.15,284.3511817
3,9,11,2016,17,289.15,283.3878905
3,9,11,2016,18,289.15,283.3878905
3,9,11,2016,19,288.15,282.8527901
3,9,11,2016,20,287.15,282.2862901
3,9,11,2016,21,287.15,282.2862901
3,9,11,2016,22,286.15,281.7838559
3,9,11,2016,23,285.15,281.2454075
4,10,11,2016,0,285.15,281.2454075
4,10,11,2016,1,284.15,280.674808
4,10,11,2016,2,284.15,280.674808
4,10,11,2016,3,284.15,280.674808
4,10,11,2016,4,283.15,280.1550244
4,10,11,2016,5,283.15,280.1550244
4,10,11,2016,6,283.15,280.1550244
4,10,11,2016,7,282.15,279.6029674
4,10,11,2016,8,282.15,279.6029674
4,10,11,2016,9,284.15,280.674808
4,10,11,2016,10,285.15,281.59382
4,10,11,2016,11,288.15,283.1624346
4,10,11,2016,12,289.15,283.7167881
4,10,11,2016,13,291.15,284.7261195
4,10,11,2016,14,291.15,284.3511817
4,10,11,2016,15,291.15,284.7261195
4,10,11,2016,16,291.15,284.7261195
4,10,11,2016,17,290.15,284.2390617
4,10,11,2016,18,289.15,283.7167881
4,10,11,2016,19,288.15,283.1624346
4,10,11,2016,20,287.15,282.6752372
4,10,11,2016,21,287.15,282.6752372
4,10,11,2016,22,287.15,282.6752372
4,10,11,2016,23,284.15,281.0896533
5,11,11,2016,0,284.15,281.0896533
5,11,11,2016,1,284.15,281.0896533
5,11,11,2016,2,283.15,280.5521242
5,11,11,2016,3,283.15,280.5521242
5,11,11,2016,4,283.15,280.1550244
5,11,11,2016,5,282.15,279.6029674
5,11,11,2016,6,282.15,279.6029674
5,11,11,2016,7,282.15,279.6029674
5,11,11,2016,8,283.15,280.1550244
5,11,11,2016,9,284.15,280.674808
5,11,11,2016,10,286.15,282.1510436
5,11,11,2016,11,288.15,283.1624346
5,11,11,2016,12,289.15,283.7167881
5,11,11,2016,13,290.15,285.0244407
5,11,11,2016,14,290.15,285.4563136
5,11,11,2016,15,290.15,285.0244407
5,11,11,2016,16,289.15,284.9691025
5,11,11,2016,17,289.15,285.8602325
5,11,11,2016,18,288.15,285.3910401
5,11,11,2016,19,287.15,284.3487208
5,11,11,2016,20,286.15,283.9230707
5,11,11,2016,21,286.15,283.9230707
5,11,11,2016,22,286.15,283.9230707
5,11,11,2016,23,286.15,283.9230707
6,12,11,2016,0,286.15,284.356133
6,12,11,2016,1,286.15,283.9230707
6,12,11,2016,2,286.15,283.9230707
6,12,11,2016,3,286.15,284.356133
6,12,11,2016,4,286.15,283.9230707
6,12,11,2016,5,286.15,283.9230707
6,12,11,2016,6,285.15,283.3782818
