,Name,Values
573,dist_np_combi_6_2_time7_y,0.0
574,dist_np_combi_6_3_time7_y,0.0
575,enwk_1_time7_y,0.0
576,enwk_2_time7_y,0.0
577,enwk_3_time7_y,0.0
578,enwk_4_time7_y,0.0
579,cnwk_1_time7_y,0.0
580,cnwk_2_time7_y,0.0
581,cnwk_3_time7_y,0.0
582,cnwk_4_time7_y,0.0
583,cts_time7_y,1.0
584,ch1_1_time8_y,0.0
585,ch1_2_time8_y,0.0
586,ch1_3_time8_y,1.0
587,ch1_4_time8_y,0.0
588,ch2_1_time8_y,0.0
589,ch2_2_time8_y,0.0
590,ch2_3_time8_y,0.0
591,ch2_4_time8_y,1.0
592,ch3_1_time8_y,0.0
593,ch3_2_time8_y,0.0
594,ch3_3_time8_y,0.0
595,ch3_4_time8_y,0.0
596,ep1_1_time8_y,1.0
597,ep1_2_time8_y,0.0
598,ep1_3_time8_y,0.0
599,ep1_4_time8_y,0.0
600,ep2_1_time8_y,1.0
601,ep2_2_time8_y,0.0
602,ep2_3_time8_y,0.0
603,ep2_4_time8_y,0.0
604,ep3_1_time8_y,0.0
605,ep3_2_time8_y,0.0
606,ep3_3_time8_y,0.0
607,ep3_4_time8_y,0.0
608,cp1_1_time8_y,1.0
609,cp1_2_time8_y,0.0
610,cp1_3_time8_y,0.0
611,cp1_4_time8_y,0.0
612,cp2_1_time8_y,1.0
613,cp2_2_time8_y,0.0
614,cp2_3_time8_y,0.0
615,cp2_4_time8_y,0.0
616,cp3_1_time8_y,0.0
617,cp3_2_time8_y,0.0
618,cp3_3_time8_y,0.0
619,cp3_4_time8_y,0.0
620,dist_np_combi_0_0_time8_y,0.0
621,dist_np_combi_0_1_time8_y,0.0
622,dist_np_combi_0_2_time8_y,0.0
623,dist_np_combi_0_3_time8_y,0.0
624,dist_np_combi_1_0_time8_y,0.0
625,dist_np_combi_1_1_time8_y,0.0
626,dist_np_combi_1_2_time8_y,0.0
627,dist_np_combi_1_3_time8_y,0.0
628,dist_np_combi_2_0_time8_y,0.0
629,dist_np_combi_2_1_time8_y,0.0
630,dist_np_combi_2_2_time8_y,0.0
631,dist_np_combi_2_3_time8_y,0.0
632,dist_np_combi_3_0_time8_y,0.0
633,dist_np_combi_3_1_time8_y,0.0
634,dist_np_combi_3_2_time8_y,0.0
635,dist_np_combi_3_3_time8_y,0.0
636,dist_np_combi_4_0_time8_y,0.0
637,dist_np_combi_4_1_time8_y,0.0
638,dist_np_combi_4_2_time8_y,0.0
639,dist_np_combi_4_3_time8_y,0.0
640,dist_np_combi_5_0_time8_y,1.0
641,dist_np_combi_5_1_time8_y,0.0
642,dist_np_combi_5_2_time8_y,0.0
643,dist_np_combi_5_3_time8_y,0.0
644,dist_np_combi_6_0_time8_y,0.0
645,dist_np_combi_6_1_time8_y,0.0
646,dist_np_combi_6_2_time8_y,0.0
647,dist_np_combi_6_3_time8_y,0.0
648,enwk_1_time8_y,0.0
649,enwk_2_time8_y,0.0
650,enwk_3_time8_y,0.0
651,enwk_4_time8_y,0.0
652,cnwk_1_time8_y,0.0
653,cnwk_2_time8_y,0.0
654,cnwk_3_time8_y,0.0
655,cnwk_4_time8_y,0.0
656,cts_time8_y,1.0
657,ch1_1_time9_y,0.0
658,ch1_2_time9_y,0.0
659,ch1_3_time9_y,0.0
660,ch1_4_time9_y,0.0
661,ch2_1_time9_y,0.0
662,ch2_2_time9_y,0.0
663,ch2_3_time9_y,0.0
664,ch2_4_time9_y,0.0
665,ch3_1_time9_y,0.0
