,Parent,Variable,Type,Name,Layer,Flow_min,Flow_grad,InOut
0,ch1_1,ch1_1_u0,temp_chil,ch1_1_tout_u,chil2sp1_temp,0.0,137.11041666666665,out
1,ch1_1,ch1_1_v0,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.17708333333333803,137.46458333333334,out
2,ch1_1,ch1_1_u0,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
3,ch1_1,ch1_1_v0,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
4,ch1_1,ch1_1_u1,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.011805555555555871,137.18124999999998,out
5,ch1_1,ch1_1_v1,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.11805555555555879,137.39375,out
6,ch1_1,ch1_1_u1,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
7,ch1_1,ch1_1_v1,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
8,ch1_1,ch1_1_u2,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.03541666666666761,137.25208333333333,out
9,ch1_1,ch1_1_v2,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.07083333333333523,137.32291666666666,out
10,ch1_1,ch1_1_u2,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
11,ch1_1,ch1_1_v2,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
12,ch1_1,ch1_1_u3,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.07083333333333523,137.32291666666666,out
13,ch1_1,ch1_1_v3,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.03541666666666762,137.25208333333333,out
14,ch1_1,ch1_1_u3,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
15,ch1_1,ch1_1_v3,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
16,ch1_1,ch1_1_u4,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.11805555555555865,137.39374999999998,out
17,ch1_1,ch1_1_v4,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.011805555555555876,137.18125,out
18,ch1_1,ch1_1_u4,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
19,ch1_1,ch1_1_v4,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
20,ch1_1,ch1_1_u5,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.17708333333333806,137.46458333333334,out
21,ch1_1,ch1_1_v5,temp_chil,ch1_1_tout_v,chil2sp1_temp,-0.0,137.11041666666665,out
22,ch1_1,ch1_1_u5,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
23,ch1_1,ch1_1_v5,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
24,ch1_1,ch1_1_u6,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.24791666666667317,137.53541666666666,out
25,ch1_1,ch1_1_v6,temp_chil,ch1_1_tout_v,chil2sp1_temp,-0.0,137.03958333333333,out
26,ch1_1,ch1_1_u6,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
27,ch1_1,ch1_1_v6,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
28,ch1_1,ch1_1_u7,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.33055555555556454,137.60625000000002,out
29,ch1_1,ch1_1_v7,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.011805555555555862,136.96875,out
30,ch1_1,ch1_1_u7,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
31,ch1_1,ch1_1_v7,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
32,ch1_1,ch1_1_u8,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.4250000000000112,137.67708333333334,out
33,ch1_1,ch1_1_v8,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.035416666666667616,136.89791666666665,out
34,ch1_1,ch1_1_u8,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
35,ch1_1,ch1_1_v8,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
36,ch1_1,ch1_1_u9,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.5312500000000139,137.74791666666667,out
37,ch1_1,ch1_1_v9,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.0708333333333352,136.82708333333332,out
38,ch1_1,ch1_1_u9,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
39,ch1_1,ch1_1_v9,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
40,ch1_1,ch1_1_u10,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.6493055555555727,137.81875,out
41,ch1_1,ch1_1_v10,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.11805555555555869,136.75625,out
42,ch1_1,ch1_1_u10,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
43,ch1_1,ch1_1_v10,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
44,ch1_1,ch1_1_u11,temp_chil,ch1_1_tout_u,chil2sp1_temp,-0.7791666666666878,137.88958333333335,out
45,ch1_1,ch1_1_v11,temp_chil,ch1_1_tout_v,chil2sp1_temp,0.17708333333333806,136.68541666666664,out
46,ch1_1,ch1_1_u11,flow,ch1_1_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
47,ch1_1,ch1_1_v11,flow,ch1_1_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
48,ch1_2,ch1_2_u0,temp_chil,ch1_2_tout_u,chil2sp1_temp,0.0,137.11041666666665,out
49,ch1_2,ch1_2_v0,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.17708333333333803,137.46458333333334,out
50,ch1_2,ch1_2_u0,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
51,ch1_2,ch1_2_v0,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
52,ch1_2,ch1_2_u1,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.011805555555555871,137.18124999999998,out
53,ch1_2,ch1_2_v1,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.11805555555555879,137.39375,out
54,ch1_2,ch1_2_u1,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
55,ch1_2,ch1_2_v1,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
56,ch1_2,ch1_2_u2,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.03541666666666761,137.25208333333333,out
57,ch1_2,ch1_2_v2,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.07083333333333523,137.32291666666666,out
58,ch1_2,ch1_2_u2,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
59,ch1_2,ch1_2_v2,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
60,ch1_2,ch1_2_u3,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.07083333333333523,137.32291666666666,out
61,ch1_2,ch1_2_v3,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.03541666666666762,137.25208333333333,out
62,ch1_2,ch1_2_u3,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
63,ch1_2,ch1_2_v3,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
64,ch1_2,ch1_2_u4,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.11805555555555865,137.39374999999998,out
65,ch1_2,ch1_2_v4,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.011805555555555876,137.18125,out
66,ch1_2,ch1_2_u4,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
67,ch1_2,ch1_2_v4,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
68,ch1_2,ch1_2_u5,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.17708333333333806,137.46458333333334,out
69,ch1_2,ch1_2_v5,temp_chil,ch1_2_tout_v,chil2sp1_temp,-0.0,137.11041666666665,out
70,ch1_2,ch1_2_u5,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
71,ch1_2,ch1_2_v5,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
72,ch1_2,ch1_2_u6,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.24791666666667317,137.53541666666666,out
73,ch1_2,ch1_2_v6,temp_chil,ch1_2_tout_v,chil2sp1_temp,-0.0,137.03958333333333,out
74,ch1_2,ch1_2_u6,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
75,ch1_2,ch1_2_v6,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
76,ch1_2,ch1_2_u7,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.33055555555556454,137.60625000000002,out
77,ch1_2,ch1_2_v7,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.011805555555555862,136.96875,out
78,ch1_2,ch1_2_u7,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
79,ch1_2,ch1_2_v7,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
80,ch1_2,ch1_2_u8,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.4250000000000112,137.67708333333334,out
81,ch1_2,ch1_2_v8,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.035416666666667616,136.89791666666665,out
82,ch1_2,ch1_2_u8,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
83,ch1_2,ch1_2_v8,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
84,ch1_2,ch1_2_u9,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.5312500000000139,137.74791666666667,out
85,ch1_2,ch1_2_v9,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.0708333333333352,136.82708333333332,out
86,ch1_2,ch1_2_u9,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
87,ch1_2,ch1_2_v9,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
88,ch1_2,ch1_2_u10,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.6493055555555727,137.81875,out
89,ch1_2,ch1_2_v10,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.11805555555555869,136.75625,out
90,ch1_2,ch1_2_u10,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
91,ch1_2,ch1_2_v10,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
92,ch1_2,ch1_2_u11,temp_chil,ch1_2_tout_u,chil2sp1_temp,-0.7791666666666878,137.88958333333335,out
93,ch1_2,ch1_2_v11,temp_chil,ch1_2_tout_v,chil2sp1_temp,0.17708333333333806,136.68541666666664,out
94,ch1_2,ch1_2_u11,flow,ch1_2_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
95,ch1_2,ch1_2_v11,flow,ch1_2_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
96,ch1_3,ch1_3_u0,temp_chil,ch1_3_tout_u,chil2sp1_temp,0.0,137.11041666666665,out
97,ch1_3,ch1_3_v0,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.17708333333333803,137.46458333333334,out
98,ch1_3,ch1_3_u0,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
99,ch1_3,ch1_3_v0,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
100,ch1_3,ch1_3_u1,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.011805555555555871,137.18124999999998,out
101,ch1_3,ch1_3_v1,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.11805555555555879,137.39375,out
102,ch1_3,ch1_3_u1,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
103,ch1_3,ch1_3_v1,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
104,ch1_3,ch1_3_u2,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.03541666666666761,137.25208333333333,out
105,ch1_3,ch1_3_v2,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.07083333333333523,137.32291666666666,out
106,ch1_3,ch1_3_u2,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
107,ch1_3,ch1_3_v2,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
108,ch1_3,ch1_3_u3,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.07083333333333523,137.32291666666666,out
109,ch1_3,ch1_3_v3,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.03541666666666762,137.25208333333333,out
110,ch1_3,ch1_3_u3,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
111,ch1_3,ch1_3_v3,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
112,ch1_3,ch1_3_u4,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.11805555555555865,137.39374999999998,out
113,ch1_3,ch1_3_v4,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.011805555555555876,137.18125,out
114,ch1_3,ch1_3_u4,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
115,ch1_3,ch1_3_v4,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
116,ch1_3,ch1_3_u5,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.17708333333333806,137.46458333333334,out
117,ch1_3,ch1_3_v5,temp_chil,ch1_3_tout_v,chil2sp1_temp,-0.0,137.11041666666665,out
118,ch1_3,ch1_3_u5,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
119,ch1_3,ch1_3_v5,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
120,ch1_3,ch1_3_u6,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.24791666666667317,137.53541666666666,out
121,ch1_3,ch1_3_v6,temp_chil,ch1_3_tout_v,chil2sp1_temp,-0.0,137.03958333333333,out
122,ch1_3,ch1_3_u6,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
123,ch1_3,ch1_3_v6,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
124,ch1_3,ch1_3_u7,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.33055555555556454,137.60625000000002,out
125,ch1_3,ch1_3_v7,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.011805555555555862,136.96875,out
126,ch1_3,ch1_3_u7,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
127,ch1_3,ch1_3_v7,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
128,ch1_3,ch1_3_u8,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.4250000000000112,137.67708333333334,out
129,ch1_3,ch1_3_v8,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.035416666666667616,136.89791666666665,out
130,ch1_3,ch1_3_u8,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
131,ch1_3,ch1_3_v8,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
132,ch1_3,ch1_3_u9,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.5312500000000139,137.74791666666667,out
133,ch1_3,ch1_3_v9,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.0708333333333352,136.82708333333332,out
134,ch1_3,ch1_3_u9,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
135,ch1_3,ch1_3_v9,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
136,ch1_3,ch1_3_u10,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.6493055555555727,137.81875,out
137,ch1_3,ch1_3_v10,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.11805555555555869,136.75625,out
138,ch1_3,ch1_3_u10,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
139,ch1_3,ch1_3_v10,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
140,ch1_3,ch1_3_u11,temp_chil,ch1_3_tout_u,chil2sp1_temp,-0.7791666666666878,137.88958333333335,out
141,ch1_3,ch1_3_v11,temp_chil,ch1_3_tout_v,chil2sp1_temp,0.17708333333333806,136.68541666666664,out
142,ch1_3,ch1_3_u11,flow,ch1_3_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
143,ch1_3,ch1_3_v11,flow,ch1_3_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
144,ch1_4,ch1_4_u0,temp_chil,ch1_4_tout_u,chil2sp1_temp,0.0,137.11041666666665,out
145,ch1_4,ch1_4_v0,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.17708333333333803,137.46458333333334,out
146,ch1_4,ch1_4_u0,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
147,ch1_4,ch1_4_v0,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
148,ch1_4,ch1_4_u1,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.011805555555555871,137.18124999999998,out
149,ch1_4,ch1_4_v1,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.11805555555555879,137.39375,out
150,ch1_4,ch1_4_u1,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
151,ch1_4,ch1_4_v1,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
152,ch1_4,ch1_4_u2,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.03541666666666761,137.25208333333333,out
153,ch1_4,ch1_4_v2,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.07083333333333523,137.32291666666666,out
154,ch1_4,ch1_4_u2,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
155,ch1_4,ch1_4_v2,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
156,ch1_4,ch1_4_u3,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.07083333333333523,137.32291666666666,out
157,ch1_4,ch1_4_v3,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.03541666666666762,137.25208333333333,out
158,ch1_4,ch1_4_u3,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
159,ch1_4,ch1_4_v3,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
160,ch1_4,ch1_4_u4,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.11805555555555865,137.39374999999998,out
161,ch1_4,ch1_4_v4,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.011805555555555876,137.18125,out
162,ch1_4,ch1_4_u4,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
163,ch1_4,ch1_4_v4,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
164,ch1_4,ch1_4_u5,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.17708333333333806,137.46458333333334,out
165,ch1_4,ch1_4_v5,temp_chil,ch1_4_tout_v,chil2sp1_temp,-0.0,137.11041666666665,out
166,ch1_4,ch1_4_u5,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
167,ch1_4,ch1_4_v5,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
168,ch1_4,ch1_4_u6,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.24791666666667317,137.53541666666666,out
169,ch1_4,ch1_4_v6,temp_chil,ch1_4_tout_v,chil2sp1_temp,-0.0,137.03958333333333,out
170,ch1_4,ch1_4_u6,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
171,ch1_4,ch1_4_v6,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,-0.0,377.5,out
172,ch1_4,ch1_4_u7,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.33055555555556454,137.60625000000002,out
173,ch1_4,ch1_4_v7,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.011805555555555862,136.96875,out
174,ch1_4,ch1_4_u7,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
175,ch1_4,ch1_4_v7,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
176,ch1_4,ch1_4_u8,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.4250000000000112,137.67708333333334,out
177,ch1_4,ch1_4_v8,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.035416666666667616,136.89791666666665,out
178,ch1_4,ch1_4_u8,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
179,ch1_4,ch1_4_v8,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
180,ch1_4,ch1_4_u9,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.5312500000000139,137.74791666666667,out
181,ch1_4,ch1_4_v9,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.0708333333333352,136.82708333333332,out
182,ch1_4,ch1_4_u9,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
183,ch1_4,ch1_4_v9,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
184,ch1_4,ch1_4_u10,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.6493055555555727,137.81875,out
185,ch1_4,ch1_4_v10,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.11805555555555869,136.75625,out
186,ch1_4,ch1_4_u10,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
187,ch1_4,ch1_4_v10,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
188,ch1_4,ch1_4_u11,temp_chil,ch1_4_tout_u,chil2sp1_temp,-0.7791666666666878,137.88958333333335,out
189,ch1_4,ch1_4_v11,temp_chil,ch1_4_tout_v,chil2sp1_temp,0.17708333333333806,136.68541666666664,out
190,ch1_4,ch1_4_u11,flow,ch1_4_mfout_u,ch1_2_ch1evapnwk_flow,0.0,377.5,out
191,ch1_4,ch1_4_v11,flow,ch1_4_mfout_v,ch1_2_ch1evapnwk_flow,0.0,377.5,out
192,ch2_1,ch2_1_u0,temp_chil,ch2_1_tout_u,chil2sp1_temp,0.0,137.11041666666665,out
193,ch2_1,ch2_1_v0,temp_chil,ch2_1_tout_v,chil2sp1_temp,0.17708333333333803,137.46458333333334,out
194,ch2_1,ch2_1_u0,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
195,ch2_1,ch2_1_v0,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,0.0,377.5,out
196,ch2_1,ch2_1_u1,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.011805555555555871,137.18124999999998,out
197,ch2_1,ch2_1_v1,temp_chil,ch2_1_tout_v,chil2sp1_temp,0.11805555555555879,137.39375,out
198,ch2_1,ch2_1_u1,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
199,ch2_1,ch2_1_v1,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,0.0,377.5,out
200,ch2_1,ch2_1_u2,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.03541666666666761,137.25208333333333,out
201,ch2_1,ch2_1_v2,temp_chil,ch2_1_tout_v,chil2sp1_temp,0.07083333333333523,137.32291666666666,out
202,ch2_1,ch2_1_u2,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
203,ch2_1,ch2_1_v2,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,0.0,377.5,out
204,ch2_1,ch2_1_u3,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.07083333333333523,137.32291666666666,out
205,ch2_1,ch2_1_v3,temp_chil,ch2_1_tout_v,chil2sp1_temp,0.03541666666666762,137.25208333333333,out
206,ch2_1,ch2_1_u3,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
207,ch2_1,ch2_1_v3,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,0.0,377.5,out
208,ch2_1,ch2_1_u4,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.11805555555555865,137.39374999999998,out
209,ch2_1,ch2_1_v4,temp_chil,ch2_1_tout_v,chil2sp1_temp,0.011805555555555876,137.18125,out
210,ch2_1,ch2_1_u4,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
211,ch2_1,ch2_1_v4,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,0.0,377.5,out
212,ch2_1,ch2_1_u5,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.17708333333333806,137.46458333333334,out
213,ch2_1,ch2_1_v5,temp_chil,ch2_1_tout_v,chil2sp1_temp,-0.0,137.11041666666665,out
214,ch2_1,ch2_1_u5,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
215,ch2_1,ch2_1_v5,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,-0.0,377.5,out
216,ch2_1,ch2_1_u6,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.24791666666667317,137.53541666666666,out
217,ch2_1,ch2_1_v6,temp_chil,ch2_1_tout_v,chil2sp1_temp,-0.0,137.03958333333333,out
218,ch2_1,ch2_1_u6,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
219,ch2_1,ch2_1_v6,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,-0.0,377.5,out
220,ch2_1,ch2_1_u7,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.33055555555556454,137.60625000000002,out
221,ch2_1,ch2_1_v7,temp_chil,ch2_1_tout_v,chil2sp1_temp,0.011805555555555862,136.96875,out
222,ch2_1,ch2_1_u7,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
223,ch2_1,ch2_1_v7,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,0.0,377.5,out
224,ch2_1,ch2_1_u8,temp_chil,ch2_1_tout_u,chil2sp1_temp,-0.4250000000000112,137.67708333333334,out
225,ch2_1,ch2_1_v8,temp_chil,ch2_1_tout_v,chil2sp1_temp,0.035416666666667616,136.89791666666665,out
226,ch2_1,ch2_1_u8,flow,ch2_1_mfout_u,ch2_2_ch2evapnwk_flow,0.0,377.5,out
227,ch2_1,ch2_1_v8,flow,ch2_1_mfout_v,ch2_2_ch2evapnwk_flow,0.0,377.5,out
