Day of week,Date,Month,Year ,Hour,ar1_energy,ar1_flow,ar2_energy,ar2_flow,ar3_energy,ar3_flow,af1_energy,af1_flow,af2_energy,af2_flow,af3_energy,af3_flow,af31_energy,af32_energy,af33_energy,dist_nwk_flow
7,18,9,2016,6,0,0,0,1173.6,0,0,0,0.1,10,454,0,0,0,0,0,29.6
7,18,9,2016,7,0,0,0,1184,0,0,0,0.1,10,447.8,0,0,0,0,0,30.5
7,18,9,2016,8,0,0,0,1184.6,0,0,0,0.1,10,448.5,0,0,0,0,0,43.9
7,18,9,2016,9,0,0,1000,1182.3,0,0,0,0.1,15,457.6,0,0,0,0,0,250.6
7,18,9,2016,10,0,0,0,1180.3,0,0,0,0.1,10,458.3,0,0,0,0,0,187.6
7,18,9,2016,11,0,0,0,1181.6,0,0,0,0.1,10,461.1,0,0,0,0,0,130.8
7,18,9,2016,12,0,0,0,1178.6,0,0,0,0.1,9,450.8,0,0,0,0,0,101.4
7,18,9,2016,13,0,0,0,1184,0,0,0,0.1,10,457.1,0,0,0,0,0,98.2
7,18,9,2016,14,0,0,0,1186,0,0,0,0.1,10,446.8,0,0,0,0,0,95.3
7,18,9,2016,15,0,0,0,1181.6,0,0,0,0.1,10,452,0,0,0,0,0,90.6
7,18,9,2016,16,0,324.1,0,0,0,0,0,206.9,10,0,0,0,0,0,0,95.1
7,18,9,2016,17,11,0,0,1180.6,0,0,4,-0.1,7,461,0,0,0,0,0,96.1
7,18,9,2016,18,0,0,0,1182,0,0,0,-0.1,9,458.3,0,0,0,0,0,129.3
7,18,9,2016,19,0,0,0,1187.6,0,0,0,-0.1,10,449.5,0,0,0,0,0,128.6
7,18,9,2016,20,0,0,0,1186.3,0,0,0,-0.1,10,451.8,0,0,0,0,0,82.9
7,18,9,2016,21,0,0,0,1186.3,0,0,0,-0.1,10,449.3,0,0,0,0,0,94.9
7,18,9,2016,22,0,0,1000,1175,0,0,0,-0.1,10,449.8,0,0,0,0,0,95.5
7,18,9,2016,23,0,0,0,1180.3,0,0,0,-0.1,10,459.3,0,0,0,0,0,81.6
1,19,9,2016,0,0,0,0,1182.3,0,0,0,-0.1,9,451.5,0,0,0,0,0,75.7
1,19,9,2016,1,0,0,0,1184.3,0,0,0,-0.1,10,453.6,0,0,0,0,0,72.3
1,19,9,2016,2,0,0,0,1179.6,0,0,0,-0.1,10,449.8,0,0,0,0,0,57.2
1,19,9,2016,3,0,0,0,1183.3,0,0,0,-0.1,10,445.3,0,0,0,0,0,32.3
1,19,9,2016,4,0,0,0,1181,0,0,0,-0.1,10,453.5,0,0,0,0,0,30.6
1,19,9,2016,5,0,0,0,1182.6,0,0,0,-0.1,10,445.5,0,0,0,0,0,27
1,19,9,2016,6,0,0,0,1173.3,0,0,0,-0.1,9,451.3,0,0,0,0,0,26.3
1,19,9,2016,7,0,0,0,1179.6,0,0,0,-0.1,10,777.3,0,0,0,0,0,31.3
1,19,9,2016,8,0,0,0,1190.3,0,0,0,-0.1,23,464.5,0,0,0,1000,0,597.5
1,19,9,2016,9,0,0,0,1174.3,0,0,0,-0.1,10,774.1,0,0,0,0,0,355.8
1,19,9,2016,10,0,0,500,1184.3,0,0,0,-0.1,21.63,710,0,0,0,0,0,547.89
1,19,9,2016,11,0,0,500,1180,0,0,0,-0.1,25.37,711.8,0,0,0,0,0,570.61
1,19,9,2016,12,0,0,0,1179,0,0,0,-0.1,32,775,0,0,0,0,0,657.7
1,19,9,2016,13,0,0,0,1181.3,0,0,0,-0.1,32,698.1,0,0,0,0,0,602
1,19,9,2016,14,0,0,0,1183.3,0,0,0,-0.1,27,712.6,0,0,0,0,0,586
1,19,9,2016,15,0,0,0,1181,0,0,0,-0.1,28,748,0,0,0,0,0,588.5
1,19,9,2016,16,0,0,0,1186.6,0,0,0,-0.1,32,766.5,0,0,0,0,1000,613.6
1,19,9,2016,17,0,0,0,1176.6,0,0,0,-0.1,34,741.1,0,0,0,0,0,625.3
1,19,9,2016,18,0,0,0,1177.3,0,0,0,-0.1,27,700.1,0,0,0,0,0,595.7
1,19,9,2016,19,0,0,0,1182.3,0,0,0,-0.1,26,673.3,0,0,0,0,0,588.2
1,19,9,2016,20,0,0,0,1193.3,0,0,0,-0.1,26,659.3,0,0,0,0,0,583.3
1,19,9,2016,21,0,0,0,1180.6,0,0,0,-0.1,15,499.5,0,0,0,0,0,452.5
1,19,9,2016,22,0,0,1000,1178.6,0,0,0,-0.1,11,464.3,0,0,0,0,0,393.3
1,19,9,2016,23,0,0,0,1176.3,0,0,0,-0.1,10,457.8,0,0,0,0,0,175
2,20,9,2016,0,3,320,0,0,0,0,2,207.8,8,0,0,0,0,0,0,118.2
2,20,9,2016,1,20,325,0,0,0,0,7,205.8,0,0,0,0,0,0,0,141.1
2,20,9,2016,2,20,321,0,0,0,0,8,206.1,0,0,0,0,0,0,0,63.4
2,20,9,2016,3,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,34.5
2,20,9,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6
2,20,9,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4
2,20,9,2016,6,0,0,0,0,0,1187,0,0,0,0,7,440.6,0,0,0,38.5
2,20,9,2016,7,0,0,0,0,0,1188.6,0,0,0,0,10,777.3,0,0,0,38.4
2,20,9,2016,8,0,0,0,1179.3,0,0,0,0,9,466,14,0,0,0,0,504.6
2,20,9,2016,9,0,0,0,1175,0,0,0,0,10,695,0,0,0,0,0,301.1
2,20,9,2016,10,0,0,0,1176,0,0,0,0,18,707.8,0,0,0,0,0,459.8
2,20,9,2016,11,0,0,0,1181.6,0,0,0,0,28,710,0,0,0,0,0,595.4
2,20,9,2016,12,0,0,0,1176.6,0,0,0,0,27,691.1,0,0,0,0,0,594
2,20,9,2016,13,0,0,0,1183.6,0,0,0,0,25,688,0,0,0,0,0,561.9
2,20,9,2016,14,0,0,0,1172,0,0,0,0,26,689,0,0,0,0,0,564
2,20,9,2016,15,0,0,0,1179.6,0,0,0,0,28,707.3,0,0,0,0,0,583.3
2,20,9,2016,16,0,0,0,1172,0,0,0,0,25,652.1,0,0,0,0,0,555.5
2,20,9,2016,17,0,0,1000,1186.6,0,0,0,0,23,660.6,0,0,0,0,0,528.7
2,20,9,2016,18,0,0,0,1176.3,0,0,0,0,26,686.8,0,0,0,0,0,561.7
2,20,9,2016,19,0,0,0,1185.3,0,0,0,0,23,653.5,0,0,0,0,0,553.2
2,20,9,2016,20,0,0,0,1175,0,0,0,0,20,558.8,0,0,0,0,0,515.6
2,20,9,2016,21,0,0,0,1185,0,0,0,0,12,508.3,0,0,0,0,0,406.1
2,20,9,2016,22,0,0,0,1180.6,0,0,0,0,11,464.5,0,0,0,0,0,395.1
2,20,9,2016,23,0,0,0,1176.6,0,0,0,0,10,469.6,0,0,0,0,0,197.6
3,21,9,2016,0,0,0,0,1174.6,0,0,0,0,10,454.1,0,0,0,0,0,146.9
3,21,9,2016,1,17,321,0,0,0,0,6,206,2,0,0,0,0,0,0,97.5
3,21,9,2016,2,19,322.8,0,0,0,0,8,203.6,0,0,0,0,0,0,0,66
3,21,9,2016,3,3,0,0,0,0,0,1,-0.1,0,0,0,0,0,0,0,33.6
3,21,9,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,37.4
3,21,9,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,47.5
3,21,9,2016,6,0,0,0,1181.3,0,0,0,-0.1,6,452.5,0,0,0,0,0,28.2
3,21,9,2016,7,0,0,0,1183.6,0,0,0,-0.1,10,783,0,0,0,0,0,30.2
3,21,9,2016,8,0,0,0,1187,0,0,0,-0.1,18,467,0,0,0,0,0,419.4
3,21,9,2016,9,0,0,0,1178.3,0,0,0,-0.1,10,669.6,0,0,0,0,0,258.3
3,21,9,2016,10,0,0,0,1176.3,0,0,0,-0.1,18,741.8,0,0,0,0,0,473.6
3,21,9,2016,11,0,0,1000,1179,0,0,0,-0.1,30,729.8,0,0,0,1000,0,599.3
3,21,9,2016,12,0,0,0,1181.6,0,0,0,-0.1,28,717,0,0,0,0,0,581.4
3,21,9,2016,13,0,0,0,1179,0,0,0,-0.1,27,707.8,0,0,0,0,0,574.4
3,21,9,2016,14,0,0,0,1180.6,0,0,0,-0.1,29,706,0,0,0,0,0,594.6
3,21,9,2016,15,0,0,0,1185.3,0,0,0,-0.1,27,707.3,0,0,0,0,0,576.5
3,21,9,2016,16,0,0,0,1182.6,0,0,0,-0.1,28,688.8,0,0,0,0,0,571.9
3,21,9,2016,17,0,0,0,1192.6,0,0,0,-0.1,28,713.3,0,0,0,0,0,577.5
3,21,9,2016,18,0,0,0,1181,0,0,0,-0.1,27,707.1,0,0,0,0,0,568.8
3,21,9,2016,19,0,0,0,1177,0,0,0,-0.1,26,691.5,0,0,0,0,0,561.8
3,21,9,2016,20,0,0,0,1180,0,0,0,-0.1,26,628.5,0,0,0,0,0,556
3,21,9,2016,21,0,0,0,1177.6,0,0,0,-0.1,16,507.1,0,0,0,0,0,458.2
3,21,9,2016,22,0,0,0,1184.6,0,0,0,-0.1,12,472.8,0,0,0,0,1000,403.7
3,21,9,2016,23,0,0,1000,1179,0,0,0,-0.1,10,455.5,0,0,0,0,0,183.8
4,22,9,2016,0,14,326.7,0,0,0,0,6,206.1,3,0,0,0,0,0,0,123.8
4,22,9,2016,1,19,329.2,0,0,0,0,8,207.7,0,0,0,0,0,0,0,79.4
4,22,9,2016,2,20,322,0,0,0,0,7,206,0,0,0,0,0,0,0,68
4,22,9,2016,3,8,0,0,0,0,0,4,-0.1,0,0,0,0,0,0,0,30.8
4,22,9,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,34.5
4,22,9,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,39.8
4,22,9,2016,6,0,0,0,1176.3,0,0,0,-0.1,3,446.3,0,0,0,0,0,27.1
4,22,9,2016,7,0,0,0,1176.3,0,0,0,-0.1,10,775.5,0,0,0,0,0,27.1
4,22,9,2016,8,0,0,0,1184.6,0,0,0,-0.1,20,469.3,0,0,0,0,0,472.2
4,22,9,2016,9,0,0,0,1187.6,0,0,0,-0.1,11,726.6,0,0,0,0,0,333.3
4,22,9,2016,10,0,0,0,1179.6,0,0,0,-0.1,20,676.6,0,0,0,0,0,483.7
4,22,9,2016,11,0,0,0,1180.3,0,0,0,-0.1,25,656.1,0,0,0,0,0,549.5
4,22,9,2016,12,0,0,0,1175,0,0,0,-0.1,24,698,0,0,0,0,0,550.3
4,22,9,2016,13,0,0,0,1182,0,0,0,-0.1,24,696.8,0,0,0,0,0,552.4
4,22,9,2016,14,0,0,0,1167.3,0,0,0,-0.1,25,633,0,0,0,0,0,565.7
4,22,9,2016,15,0,0,0,1185.6,0,0,0,-0.1,25,688.3,0,0,0,0,0,547.5
4,22,9,2016,16,0,0,0,1177.3,0,0,0,-0.1,27,722.6,0,0,0,0,0,569.2
4,22,9,2016,17,0,0,0,1159,0,0,0,-0.1,28,712.8,0,0,0,0,0,582.7
4,22,9,2016,18,0,0,1000,1172,0,0,0,-0.1,26,707,0,0,0,0,0,563.8
4,22,9,2016,19,0,0,0,1181,0,0,0,-0.1,25,709,0,0,0,0,0,551.8
4,22,9,2016,20,0,0,0,1182,0,0,0,-0.1,23,585.6,0,0,0,0,0,534.2
4,22,9,2016,21,0,0,0,1186,0,0,0,-0.1,15,532.3,0,0,0,0,0,438.3
4,22,9,2016,22,0,0,0,1182.6,0,0,0,-0.1,12,471.8,0,0,0,0,0,420.1
4,22,9,2016,23,0,0,0,1176.3,0,0,0,-0.1,10,462.3,0,0,0,0,0,192.4
5,23,9,2016,0,11,320.7,0,0,0,0,4,207.9,5,0,0,0,0,0,0,128.5
5,23,9,2016,1,19,317.6,0,0,0,0,8,206.2,0,0,0,0,0,0,0,94
5,23,9,2016,2,20,0,0,0,0,0,7,0.3,0,0,0,0,0,0,0,64.5
5,23,9,2016,3,0,0,0,0,0,0,1,0.3,0,0,0,0,0,0,0,33.5
5,23,9,2016,4,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,38
5,23,9,2016,5,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,30.1
5,23,9,2016,6,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,31.4
5,23,9,2016,7,3,330.5,0,0,0,0,1,205.1,0,0,0,0,0,0,0,30.2
5,23,9,2016,8,8,0,0,1181,0,0,3,-0.1,7,772.8,0,0,0,0,0,212.2
5,23,9,2016,9,0,0,0,1180,0,0,0,-0.1,18,514.3,0,0,0,0,0,524.9
5,23,9,2016,10,0,0,0,1180.6,0,0,0,-0.1,11,466.5,0,0,0,0,0,371.3
5,23,9,2016,11,0,0,0,1182.6,0,0,0,-0.1,16,571.8,0,0,0,0,0,454.2
5,23,9,2016,12,0,0,0,1180.6,0,0,0,-0.1,17,583.6,0,0,0,0,0,489.9
5,23,9,2016,13,0,0,0,1179.3,0,0,0,-0.1,15,548,0,0,0,1000,0,460.8
5,23,9,2016,14,0,0,1000,1182.3,0,0,0,-0.1,14,549.8,0,0,0,0,0,444.7
5,23,9,2016,15,0,0,0,1185,0,0,0,-0.1,14,555.5,0,0,0,0,0,447.7
5,23,9,2016,16,0,0,0,1185.3,0,0,0,-0.1,16,602,0,0,0,0,0,475
5,23,9,2016,17,0,0,0,1175.3,0,0,0,-0.1,18,607.6,0,0,0,0,1000,501.8
5,23,9,2016,18,0,0,0,1182.3,0,0,0,-0.1,16,571.5,0,0,0,0,0,462
5,23,9,2016,19,0,0,0,1183.3,0,0,0,-0.1,15,580.5,0,0,0,0,0,454.5
5,23,9,2016,20,0,0,0,1184,0,0,0,-0.1,15,509,0,0,0,0,0,468.6
5,23,9,2016,21,0,0,0,0,0,1176.6,0,-0.1,7,0,9,453.3,0,0,0,368.42
5,23,9,2016,22,0,0,0,0,0,1177,0,-0.1,0,0,13,438.6,0,0,0,69.62
5,23,9,2016,23,16,0,0,1180.3,0,0,6,0,0,782,23,0,0,0,0,490.22
6,24,9,2016,0,0,0,0,1183.6,0,0,0,0,18,458.8,3,0,0,0,0,434.02
6,24,9,2016,1,0,0,0,1180.6,0,0,0,0,10,457.8,0,0,0,0,0,141.92
6,24,9,2016,2,4,325,0,0,0,0,2,205.4,8,0,0,0,0,0,0,116.42
6,24,9,2016,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49.6
6,24,9,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8
6,24,9,2016,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5
6,24,9,2016,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1
6,24,9,2016,7,0,0,0,1179.3,0,0,0,0,4,453.1,0,0,0,0,0,32.9
6,24,9,2016,8,0,0,0,1178,0,0,0,0,11,460.8,0,0,0,0,0,159.6
6,24,9,2016,9,0,0,1000,1174.6,0,0,0,0,10,460.5,0,0,0,0,0,228
6,24,9,2016,10,0,0,0,1181.6,0,0,0,0,9,522.1,0,0,0,0,0,268.4
6,24,9,2016,11,0,0,0,1175,0,0,0,0,14,545.1,0,0,0,0,0,439.7
6,24,9,2016,12,0,0,0,1174.3,0,0,0,0,15,548.1,0,0,0,0,0,444.2
6,24,9,2016,13,0,0,0,1178.6,0,0,0,0,15,542.1,0,0,0,0,0,455.5
6,24,9,2016,14,0,0,0,1180.6,0,0,0,0,16,548,0,0,0,0,0,477.1
6,24,9,2016,15,0,0,0,1177.6,0,0,0,0,12,476.6,0,0,0,0,0,411.7
6,24,9,2016,16,0,0,0,1173.6,0,0,0,0,10,468.3,0,0,0,0,0,368
6,24,9,2016,17,0,0,0,1186,0,0,0,0,11,468.3,0,0,0,0,0,390
6,24,9,2016,18,0,0,0,1182.3,0,0,0,0,10,497,0,0,0,0,0,377.2
6,24,9,2016,19,0,0,0,1178,0,0,0,0,11,513.3,0,0,0,0,0,384.6
6,24,9,2016,20,0,0,0,1175.6,0,0,0,0,12,525.3,0,0,0,0,0,411.2
6,24,9,2016,21,0,0,1000,1180.3,0,0,0,0,12,478.8,0,0,0,0,0,403.5
6,24,9,2016,22,0,0,0,1175.3,0,0,0,0,10,462.8,0,0,0,0,0,366.9
6,24,9,2016,23,0,0,0,1180.6,0,0,0,0,10,464.6,0,0,0,0,0,183.9
7,25,9,2016,0,0,0,0,1180.3,0,0,0,0,10,462.3,0,0,0,0,0,156
7,25,9,2016,1,12,324.3,0,0,0,0,5,205.2,4,0,0,0,0,0,0,121
7,25,9,2016,2,20,326.3,0,0,0,0,7,205.7,0,0,0,0,0,0,0,84.1
7,25,9,2016,3,4,0,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,38.9
7,25,9,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,47.1
7,25,9,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,37.8
7,25,9,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,31.7
7,25,9,2016,7,0,0,0,1177.6,0,0,0,-0.1,2,454,0,0,0,0,0,36.9
7,25,9,2016,8,0,0,0,1186,0,0,0,-0.1,11,452.1,0,0,0,0,0,64.5
7,25,9,2016,9,0,0,0,1181.3,0,0,0,-0.1,10,458.1,0,0,0,0,0,195.2
7,25,9,2016,10,0,0,0,1183.3,0,0,0,-0.1,10,456.6,0,0,0,1000,0,173.8
7,25,9,2016,11,0,0,0,1180.3,0,0,0,-0.1,10,460.8,0,0,0,0,0,144.1
7,25,9,2016,12,0,227.8,0,1177.3,0,0,0,156.3,9,440.5,0,0,0,0,0,125.4
7,25,9,2016,13,17,318.6,0,0,0,0,7,206,2,0,0,0,0,0,0,121.1
7,25,9,2016,14,19,324.1,0,0,0,0,8,207.2,0,0,0,0,0,0,0,128.6
7,25,9,2016,15,20,324.8,0,0,0,0,8,206,0,0,0,0,0,0,0,137
7,25,9,2016,16,19,325.2,0,0,0,0,8,206.1,0,0,0,0,0,0,0,113.9
7,25,9,2016,17,19,323.7,0,0,0,0,7,205.1,0,0,0,0,0,0,0,106.9
7,25,9,2016,18,20,322.6,0,0,0,0,8,207.4,0,0,0,0,0,0,0,115
7,25,9,2016,19,19,322.6,0,0,0,0,8,206.9,0,0,0,0,0,0,0,114.4
7,25,9,2016,20,20,319.5,0,0,0,0,8,206.9,0,0,0,0,0,0,0,99.6
7,25,9,2016,21,19,322.7,0,0,0,0,8,205.3,0,0,0,0,0,0,0,98.1
7,25,9,2016,22,20,320,0,0,0,0,8,205.7,0,0,0,0,0,0,0,96.3
7,25,9,2016,23,19,325.3,0,0,0,0,7,205.8,0,0,0,0,0,0,0,89.1
1,26,9,2016,0,20,323.6,0,0,0,0,8,206,0,0,0,0,0,0,0,91.1
1,26,9,2016,1,19,325.2,0,0,0,0,8,206.1,0,0,0,0,0,0,0,85.5
1,26,9,2016,2,20,0,0,0,0,0,8,-0.1,0,0,0,0,0,0,0,63.4
1,26,9,2016,3,1,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,30.6
1,26,9,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,36.6
1,26,9,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,28.9
1,26,9,2016,6,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,28
1,26,9,2016,7,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,35.9
1,26,9,2016,8,5,0,0,1179.3,0,0,2,-0.1,11,468.5,0,0,0,0,0,515.5
1,26,9,2016,9,0,0,0,1175.3,0,0,0,-0.1,10,471.3,0,0,0,0,0,382.9
1,26,9,2016,10,0,0,0,1178.3,0,0,0,-0.1,11,479.3,0,0,0,0,0,328.4
1,26,9,2016,11,0,0,1000,1182.6,0,0,0,-0.1,13,522.8,0,0,0,0,0,433.1
1,26,9,2016,12,0,0,0,1183,0,0,0,-0.1,13,527.5,0,0,0,0,1000,437.6
1,26,9,2016,13,0,0,0,1181,0,0,0,-0.1,13,546.8,0,0,0,0,0,421.3
1,26,9,2016,14,0,0,0,1194.6,0,0,0,-0.1,13,538.8,0,0,0,0,0,429.9
1,26,9,2016,15,0,0,0,1180.3,0,0,0,-0.1,14,528.6,0,0,0,0,0,438.1
1,26,9,2016,16,0,0,0,1171.3,0,0,0,-0.1,12,522.3,0,0,0,0,0,421.2
1,26,9,2016,17,0,0,0,1171.3,0,0,0,-0.1,14,528.5,0,0,0,0,0,437.7
1,26,9,2016,18,0,0,0,1173.6,0,0,0,-0.1,14,524.8,0,0,0,0,0,437.2
1,26,9,2016,19,0,0,0,1185.3,0,0,0,-0.1,11,490.3,0,0,0,0,0,408.4
1,26,9,2016,20,0,0,0,1179,0,0,0,-0.1,11,469.5,0,0,0,0,0,381
1,26,9,2016,21,0,0,0,1178.6,0,0,0,-0.1,9,473.5,0,0,0,0,0,309.4
1,26,9,2016,22,0,324.7,0,1187.6,0,0,0,199.9,10,460.5,0,0,0,0,0,299.5
1,26,9,2016,23,11,0,1000,1176.6,0,0,4,-0.1,12,456,0,0,0,0,0,163.3
2,27,9,2016,0,0,0,0,1180.3,0,0,0,-0.1,10,455.8,0,0,0,0,0,114.8
2,27,9,2016,1,0,0,0,1183.6,0,0,0,-0.1,10,453,0,0,0,0,0,119.2
2,27,9,2016,2,0,0,0,1182.6,0,0,0,-0.1,10,450.8,0,0,0,0,0,84.5
2,27,9,2016,3,0,0,0,0,0,0,0,-0.1,2,0,0,0,12,0,0,34.2
2,27,9,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,14,0,0,34.4
2,27,9,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,14,0,0,39.7
2,27,9,2016,6,0,0,0,0,0,0,0,-0.1,8,0,0,0,7,0,0,30.8
2,27,9,2016,7,0,0,0,1183,0,0,0,-0.1,2,770.8,0,0,13,0,0,31.5
2,27,9,2016,8,0,0,0,1192,0,0,0,-0.1,14,468,0,0,2,0,0,387.4
2,27,9,2016,9,0,0,0,1183.3,0,0,0,-0.1,10,464.6,0,0,0,0,0,339.9
2,27,9,2016,10,0,0,0,1183.6,0,0,0,-0.1,10,466.5,0,0,0,0,0,297.9
2,27,9,2016,11,0,0,0,1185,0,0,0,-0.1,12,499.8,0,0,0,0,0,402.4
2,27,9,2016,12,0,0,0,1180.3,0,0,0,-0.1,11,524.3,0,0,0,0,0,401.2
2,27,9,2016,13,0,0,0,1180.3,0,0,0,-0.1,13,503.8,0,0,0,0,0,430.3
2,27,9,2016,14,0,0,0,1179.6,0,0,0,-0.1,12,504,0,0,0,0,0,406.4
2,27,9,2016,15,0,0,0,1187.3,0,0,0,-0.1,10,500.8,0,0,0,0,0,382.4
2,27,9,2016,16,0,0,1000,1182.3,0,0,0,-0.1,12,517.5,0,0,0,0,0,413.9
2,27,9,2016,17,0,0,0,1181.6,0,0,0,-0.1,13,518.5,0,0,0,0,0,413.5
2,27,9,2016,18,0,0,0,1174,0,0,0,-0.1,13,500.5,0,0,0,0,0,441.1
2,27,9,2016,19,0,0,0,1180,0,0,0,-0.1,12,473.6,0,0,0,0,0,397.9
2,27,9,2016,20,0,0,0,1182,0,0,0,-0.1,10,464.3,0,0,0,0,0,379.5
2,27,9,2016,21,0,0,0,1178.3,0,0,0,-0.1,10,462.1,0,0,0,0,0,301.6
2,27,9,2016,22,0,0,0,1183.6,0,0,0,-0.1,10,460.8,0,0,0,0,0,252.7
2,27,9,2016,23,0,0,0,1177.3,0,0,0,-0.1,9,458.8,0,0,0,0,0,132.1
3,28,9,2016,0,2,0,0,1174,0,0,1,-0.1,11,467,0,0,0,0,0,136
3,28,9,2016,1,0,0,0,1179.6,0,0,0,-0.1,10,448.3,0,0,0,0,0,170.1
3,28,9,2016,2,0,0,0,1177,0,0,0,-0.1,10,446.1,0,0,0,0,0,169
3,28,9,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,10,0,0,32.4
3,28,9,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,14,0,0,33.1
3,28,9,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,15,0,0,45.5
3,28,9,2016,6,0,0,0,1172.3,0,0,0,-0.1,4,450.5,0,0,12,0,0,59.3
3,28,9,2016,7,0,0,0,1171,0,0,0,-0.1,10,485.8,0,0,0,0,0,40.6
3,28,9,2016,8,0,0,1000,1185.3,0,0,0,-0.1,10,466,0,0,0,0,0,352
3,28,9,2016,9,0,0,0,1172,0,0,0,-0.1,10,462.1,0,0,0,0,0,287.8
3,28,9,2016,10,0,0,0,1177.3,0,0,0,-0.1,9,494.1,0,0,0,0,0,306.5
3,28,9,2016,11,0,0,0,1183,0,0,0,-0.1,14,525.3,0,0,0,1000,0,435.8
3,28,9,2016,12,0,0,0,1182.3,0,0,0,-0.1,13,511.6,0,0,0,0,0,434.7
3,28,9,2016,13,0,0,0,1180.3,0,0,0,-0.1,18,475.1,0,0,2,0,0,474.3
3,28,9,2016,14,0,0,0,1178.3,0,0,0,-0.1,13,521.5,0,0,0,0,0,417.5
3,28,9,2016,15,0,0,0,1179.3,0,0,0,-0.1,13,500.5,0,0,0,0,0,429.4
3,28,9,2016,16,0,0,0,1177,0,0,0,-0.1,11,528.1,0,0,0,0,0,402.9
3,28,9,2016,17,0,0,0,1182.6,0,0,0,-0.1,14,514,0,0,0,0,0,439.5
3,28,9,2016,18,0,0,0,1179,0,0,0,-0.1,12,534.6,0,0,0,0,0,410.9
3,28,9,2016,19,0,0,0,1186,0,0,0,-0.1,13,527.1,0,0,0,0,0,424.1
3,28,9,2016,20,0,0,1000,1169.3,0,0,0,-0.1,11,465,0,0,0,0,0,404.4
3,28,9,2016,21,0,0,0,1180.6,0,0,0,-0.1,10,466.8,0,0,0,0,0,295.3
3,28,9,2016,22,0,0,0,1176.6,0,0,0,-0.1,10,461.1,0,0,0,0,0,270.6
3,28,9,2016,23,0,0,0,1179.3,0,0,0,-0.1,10,459.1,0,0,0,0,0,135.9
4,29,9,2016,0,0,0,0,1179,0,0,0,-0.1,10,450.5,0,0,0,0,0,155.8
4,29,9,2016,1,0,0,0,1184.3,0,0,0,-0.1,10,453.6,0,0,0,0,0,78.2
4,29,9,2016,2,0,0,0,1174.3,0,0,0,-0.1,9,447.5,0,0,0,0,0,71.1
4,29,9,2016,3,0,0,0,0,0,0,0,-0.1,3,0,0,0,11,0,0,30.2
4,29,9,2016,4,0,0,0,0,0,0,0,-0.1,0,0,0,0,14,0,0,32.1
4,29,9,2016,5,0,0,0,0,0,0,0,-0.1,0,0,0,0,14,0,0,35.5
4,29,9,2016,6,0,0,0,1190.3,0,0,0,-0.1,4,447.6,0,0,10,0,0,27.6
4,29,9,2016,7,0,0,0,0,0,0,0,-0.1,4,0,0,0,0,0,0,28.5
4,29,9,2016,8,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,568
4,29,9,2016,9,9,0,0,1181,0,0,3,-0.1,17,757.6,0,0,13,0,0,640.4
4,29,9,2016,10,0,0,0,1183,0,0,0,-0.1,16,632.3,0,0,0,0,0,480.2
4,29,9,2016,11,0,0,0,1187.6,0,0,0,-0.1,18,592.5,0,0,0,0,0,491.3
4,29,9,2016,12,0,0,0,1183.3,0,0,0,-0.1,17,609.1,0,0,0,0,0,486.8
4,29,9,2016,13,0,0,1000,1179.6,0,0,0,-0.1,17,604.6,0,0,0,0,0,491.3
4,29,9,2016,14,0,0,0,1180.6,0,0,0,-0.1,18,607.1,0,0,0,0,0,500.9
4,29,9,2016,15,0,0,0,1185.3,0,0,0,-0.1,18,578.3,0,0,0,0,0,507.5
4,29,9,2016,16,0,0,0,1196,0,0,0,-0.1,17,608.6,0,0,0,0,0,484.1
