,Tin,Tout,Twb,E,mw,ma
2486,23.700000000000045,21.700000000000045,15.59960570000004,0.0,233.85999999999999,0.0
2487,23.700000000000045,21.700000000000045,15.59960570000004,0.0,236.11999999999998,0.0
2488,23.700000000000045,21.200000000000045,15.59960570000004,0.0,236.85999999999999,0.0
2489,23.200000000000045,21.200000000000045,15.213528900000028,0.0,235.20000000000002,0.0
2490,25.700000000000045,21.200000000000045,15.213528900000028,0.0,64.42,0.0
2491,22.100000000000023,21.200000000000045,14.634302899999966,0.0,64.12,0.0
2492,25.600000000000023,21.200000000000045,15.52301620000003,0.0,65.2,0.0
2493,25.600000000000023,21.200000000000045,16.48180990000003,0.0,64.8,0.0
2494,23.700000000000045,22.200000000000045,16.48180990000003,0.0,237.39999999999998,0.0
2495,23.80000000000001,21.700000000000045,16.460605399999963,0.0,236.4,0.0
2496,23.80000000000001,21.700000000000045,16.460605399999963,0.0,233.65999999999997,0.0
2497,23.80000000000001,21.700000000000045,16.460605399999963,0.0,235.45999999999998,0.0
2498,23.80000000000001,21.700000000000045,16.460605399999963,0.0,235.45999999999998,0.0
2499,23.80000000000001,21.700000000000045,16.460605399999963,0.0,235.32,0.0
2500,23.80000000000001,21.700000000000045,16.04872720000003,0.0,236.06,0.0
2501,23.80000000000001,21.700000000000045,16.564906399999984,0.0,234.66,0.0
2502,23.80000000000001,21.700000000000045,16.19378510000007,0.0,236.85999999999999,0.0
2503,23.600000000000023,21.5,15.59960570000004,0.0,236.6,0.0
2504,23.600000000000023,21.5,15.59960570000004,0.0,235.79999999999998,0.0
2505,23.600000000000023,21.5,15.213528900000028,0.0,237.45999999999998,0.0
2506,23.600000000000023,21.5,14.634302899999966,0.0,64.7,0.0
2507,23.100000000000023,21.0,14.634302899999966,0.0,65.32000000000001,0.0
2508,23.100000000000023,21.0,15.59960570000004,0.0,65.25999999999999,0.0
2509,22.600000000000023,20.0,16.564906399999984,0.0,65.82000000000001,0.0
2510,24.100000000000023,21.0,17.000643200000013,0.0,65.33999999999999,0.0
2511,24.600000000000023,21.0,16.564906399999984,0.0,64.96,0.0
2512,25.600000000000023,21.0,17.000643200000013,0.0,65.6,0.0
2513,25.600000000000023,21.0,17.510078300000032,0.0,64.24,0.0
2514,25.600000000000023,21.0,17.000643200000013,0.0,65.33999999999999,0.0
2515,24.5,22.100000000000023,17.000643200000013,0.0,235.05999999999997,0.0
2516,23.5,21.600000000000023,17.53020520000001,0.0,235.72,0.0
2517,24.0,21.600000000000023,17.53020520000001,0.0,235.45999999999998,0.0
2518,24.0,21.600000000000023,18.450608899999963,0.0,236.26,0.0
2519,24.0,21.600000000000023,18.154292699999985,0.0,236.99999999999997,0.0
2520,24.0,21.600000000000023,17.174039700000037,0.0,234.85999999999996,0.0
2521,24.0,21.600000000000023,17.67469260000007,0.0,238.92,0.0
2522,24.0,21.600000000000023,16.04872720000003,0.0,234.31999999999996,0.0
2523,24.0,21.600000000000023,15.096809000000007,0.0,232.71999999999997,0.0
2524,22.0,21.600000000000023,15.096809000000007,0.0,65.22,0.0
2525,23.0,21.100000000000023,15.096809000000007,0.0,64.5,0.0
2526,23.0,21.100000000000023,15.213528900000028,0.0,65.02000000000001,0.0
2527,23.0,21.100000000000023,14.634302899999966,0.0,64.86,0.0
2528,22.5,20.100000000000023,14.639752000000044,0.0,66.86,0.0
2529,23.5,20.700000000000045,14.6945111,0.0,65.72,0.0
2530,23.5,21.200000000000045,15.413556300000039,0.0,66.02,0.0
2531,24.0,21.200000000000045,15.80029639999998,0.0,65.72,0.0
2532,24.0,21.200000000000045,17.28245030000005,0.0,65.39999999999999,0.0
2533,23.5,21.200000000000045,16.336902199999997,0.0,65.14,0.0
2534,24.0,21.700000000000045,16.402762499999994,0.0,64.53999999999999,0.0
2535,23.5,21.700000000000045,16.402762499999994,0.0,64.4,0.0
2536,23.5,21.700000000000045,16.00704010000004,0.0,64.24,0.0
2537,22.0,21.200000000000045,16.945015000000012,0.0,64.42,0.0
2538,21.0,20.700000000000045,16.019648899999993,0.0,64.82,0.0
2539,20.5,20.200000000000045,16.019648899999993,0.0,64.36,0.0
2540,20.5,20.200000000000045,15.52301620000003,0.0,64.06,0.0
2541,20.5,20.200000000000045,15.094279800000038,0.0,64.86,0.0
2542,23.5,21.200000000000045,14.585424400000022,0.0,65.74000000000001,0.0
2543,23.5,20.700000000000045,14.063610500000038,0.0,64.75999999999999,0.0
2544,24.0,20.700000000000045,13.141404399999999,0.0,65.33999999999999,0.0
2545,23.5,21.200000000000045,13.141404399999999,0.0,64.53999999999999,0.0
2546,21.400000000000034,20.30000000000001,14.63504770000003,0.0,64.75999999999999,0.0
2547,22.400000000000034,22.100000000000023,16.48180990000003,1.0,237.66,16778.04545
2548,24.0,22.100000000000023,16.460605399999963,3.0,236.92,50334.136360000004
2549,25.0,22.100000000000023,16.460605399999963,6.0,233.11999999999998,100668.2727
2550,24.5,22.100000000000023,17.000643200000013,8.0,236.26,134224.3636
2551,24.5,22.100000000000023,15.015292199999976,6.0,234.2,100668.2727
2552,24.5,22.100000000000023,15.51890730000008,6.0,234.45999999999998,100668.2727
2553,24.5,22.100000000000023,16.00704010000004,7.0,234.11999999999998,117446.3182
2554,24.5,22.100000000000023,16.48180990000003,7.0,235.79999999999998,117446.3182
2555,24.5,22.100000000000023,16.460605399999963,6.0,236.99999999999997,100668.2727
2556,24.5,22.100000000000023,16.460605399999963,5.0,235.39999999999998,83890.22727
2557,24.5,22.100000000000023,16.04872720000003,5.0,237.05999999999997,83890.22727
2558,24.5,22.100000000000023,16.564906399999984,4.0,234.71999999999997,67112.18182
2559,24.0,22.100000000000023,14.144888499999979,5.0,235.66,83890.22727
2560,24.0,22.100000000000023,14.144888499999979,4.0,234.66,67112.18182
2561,23.0,21.600000000000023,13.192965600000093,0.0,65.39999999999999,0.0
2562,25.0,22.600000000000023,12.703691200000037,0.0,65.44,0.0
2563,22.100000000000023,21.900000000000034,13.279110899999978,0.0,233.85999999999999,0.0
2564,21.600000000000023,21.400000000000034,13.770425499999988,1.0,235.79999999999998,16778.04545
2565,22.100000000000023,21.900000000000034,14.147204200000033,0.0,235.91999999999996,0.0
2566,23.600000000000023,21.900000000000034,14.63504770000003,3.0,235.39999999999998,50334.136360000004
2567,24.100000000000023,21.900000000000034,14.63504770000003,3.0,238.59999999999997,50334.136360000004
2568,24.600000000000023,21.900000000000034,15.56941489999997,4.0,234.79999999999998,67112.18182
2569,24.600000000000023,21.900000000000034,16.00704010000004,4.0,236.11999999999998,67112.18182
2570,24.100000000000023,21.900000000000034,16.00704010000004,4.0,236.8,67112.18182
2571,24.100000000000023,21.900000000000034,15.108448699999997,4.0,235.45999999999998,67112.18182
2572,24.100000000000023,21.900000000000034,15.56941489999997,4.0,235.85999999999999,67112.18182
2573,24.100000000000023,21.900000000000034,15.56941489999997,4.0,235.05999999999997,67112.18182
2574,24.100000000000023,21.900000000000034,15.094279800000038,5.0,235.91999999999996,83890.22727
2575,24.100000000000023,21.900000000000034,14.585424400000022,4.0,236.6,67112.18182
