ss_gv2_demand,ss_hsb_demand,ss_pfa_demand,ss_ser_demand,ss_fir_demand
59.62732919,100,40,0,0
59.62732919,50,50,0,0
67.08074534,50,70,0,0
1475.776398,100,160,250,0
294.1634241,50,180,170,0
1505.836576,50,200,160,0
3600,100,200,180,0
3600,100,220,220,0
3600,100,180,190,0
3600,100,200,160,0
3600,100,200,180,0
3600,47.05882353,200,190,0
3600,52.94117647,220,220,0
5400,100,260,160,0
3600,100,160,200,0
3600,100,130,150,0
3600,100,60,0,0
5400,52.94117647,60,0,0
935.5263158,47.05882353,40,0,0
438.1578947,100,40,0,0
426.3157895,100,40,0,0
152.6992288,100,40,0,0
41.64524422,53.33333333,40,0,0
37.01799486,46.66666667,40,0,0
41.64524422,100,30,0,0
37.01799486,100,40,0,0
37.01799486,46.15384615,60,0,0
41.64524422,53.84615385,140,30,0
1411.311054,100,120,0,0
1315.384615,43.75,140,0,0
484.6153846,56.25,140,0,0
419.6319018,100,140,0,0
441.7177914,100,160,0,0
485.8895706,100,170,0,0
452.7607362,50,140,0,0
931.7647059,50,130,0,0
868.2352941,100,140,0,0
475,100,130,0,0
450,50,130,0,0
450,50,120,0,0
425,100,50,0,0
611.6504854,46.15384615,60,0,0
629.1262136,53.84615385,40,0,0
559.223301,100,50,0,0
230.8617234,50,30,0,0
209.2184369,50,40,0,0
57.71543086,100,40,0,0
64.92985972,100,40,0,0
57.71543086,54.54545455,30,0,0
64.92985972,45.45454545,40,0,0
57.71543086,53.84615385,50,0,0
2856.913828,46.15384615,150,260,0
914.516129,100,150,200,0
885.483871,100,170,190,0
3600,100,220,190,0
5400,100,220,210,0
3600,55,200,210,0
5400,45,210,220,0
3600,100,210,200,0
5400,100,210,220,0
5400,53.33333333,220,190,0
3600,46.66666667,190,200,0
5400,100,160,200,0
5400,100,140,40,0
5400,100,50,0,0
3600,100,60,0,0
1800,100,50,0,0
660.9375,100,30,0,0
1139.0625,100,40,0,0
561.3305613,100,20,0,0
67.35966736,100,30,0,0
59.87525988,100,40,0,0
67.35966736,50,30,0,0
59.87525988,50,30,0,0
59.87525988,100,50,0,0
943.035343,56.25,140,200,0
1781.288981,43.75,140,160,0
1800,100,180,180,0
3600,50,240,180,0
3600,50,280,170,0
3960,100,230,220,298
3600,100,210,180,0
3600,100,270,230,0
5400,41.17647059,310,190,0
3600,58.82352941,250,210,0
5400,100,230,190,0
5400,100,210,180,0
3600,100,170,10,0
5400,100,60,0,0
3600,100,60,0,0
1800,100,40,0,0
716.2303665,200,40,0,0
1083.769634,100,30,0,0
481.9834711,100,30,0,0
47.60330579,100,30,0,0
53.55371901,100,40,0,0
47.60330579,47.36842105,30,0,0
53.55371901,52.63157895,30,0,0
47.60330579,100,30,0,0
731.9008264,100,30,0,0
2136.198347,46.15384615,30,0,0
596.4179104,53.84615385,30,0,1614
4803.58209,100,70,0,1571
3600,200,60,0,505
5400,100,80,0,1540
5400,100,60,0,1547
5400,47.61904762,70,0,1026
5400,52.38095238,70,0,1524
5400,100,70,0,0
5400,100,70,0,503
5400,100,60,0,0
5400,100,70,0,0
7200,100,60,0,0
5400,100,40,0,0
1800,100,50,0,0
647.5609756,100,40,0,0
620.1219512,200,30,0,0
532.3170732,100,30,0,0
69.23076923,42.85714286,30,0,0
77.88461538,57.14285714,30,0,0
69.23076923,100,30,0,0
77.88461538,100,30,0,0
69.23076923,100,30,0,0
69.23076923,45.45454545,30,0,0
1367.307692,54.54545455,40,0,510
1155,100,40,0,0
645,100,60,0,0
504.4585987,200,60,0,500
642.0382166,50,70,0,1006
653.5031847,50,60,0,1029
885.7142857,100,70,0,1528
914.2857143,200,70,0,1016
1800,100,80,0,502
772.826087,100,50,0,512
498.9130435,100,70,0,0
528.2608696,100,60,0,0
891.588785,100,50,0,0
908.411215,100,50,0,0
622.0588235,100,40,0,0
622.0588235,100,40,0,0
555.8823529,100,40,0,0
375,100,30,0,0
96.42857143,100,40,0,0
85.71428571,100,20,0,0
85.71428571,100,40,0,0
96.42857143,50,30,0,0
85.71428571,50,70,0,500
2775,100,240,290,0
859.9190283,100,220,210,0
2740.080972,100,270,190,506
3600,100,280,210,506
3600,100,310,260,0
3600,100,320,210,503
5400,100,290,220,505
3600,100,380,240,0
5400,100,380,260,1014
3600,100,260,240,505
5400,100,210,250,1531
3600,100,200,220,1022
5400,200,160,160,0
3600,100,70,0,0
3600,100,60,0,0
1800,100,50,0,0
642.8571429,100,40,0,0
642.8571429,100,40,0,0
514.2857143,100,30,0,0
52.25806452,200,40,0,0
46.4516129,100,40,0,0
46.4516129,100,30,0,0
46.4516129,100,30,0,502
52.25806452,100,60,0,502
1556.129032,47.36842105,180,270,0
1800,52.63157895,180,190,502
1800,100,190,240,0
3600,100,270,260,1001
5400,100,320,240,2080
1800,100,330,260,2666
7200,100,350,280,3183
3600,100,390,250,2646
7200,100,390,260,2666
3600,100,370,280,2067
5400,100,390,240,1051
5400,100,230,220,501
5400,200,190,70,0
3600,100,60,0,0
5400,100,60,0,0
826.5306122,200,50,0,0
973.4693878,100,40,0,0
909.8901099,200,30,0,0
656.7032967,100,40,0,0
63.2967033,100,40,0,0
63.2967033,200,30,0,0
71.20879121,100,40,0,0
63.2967033,100,40,0,0
63.2967033,100,50,0,1009
1709.010989,100,190,240,1020
461.5384615,200,190,200,1023
1338.461538,100,190,210,1012
5400,100,240,250,506
3600,100,240,230,502
5400,100,320,250,1005
5400,100,260,230,1022
3600,100,220,230,1005
5400,47.05882353,310,220,506
3600,52.94117647,350,230,1008
5400,100,280,250,1004
3600,100,240,170,1004
5400,200,180,200,512
3600,100,60,0,0
3600,100,50,0,0
1800,100,50,0,0
422.0689655,100,40,0,0
850.3448276,200,40,0,0
527.5862069,100,20,0,0
51.79856115,100,30,0,0
58.27338129,100,40,0,0
51.79856115,200,40,0,0
51.79856115,100,20,0,0
58.27338129,100,60,0,502
1528.057554,100,170,250,1017
1800,100,160,200,509
1800,100,170,200,1007
3600,100,190,170,505
3600,100,190,220,504
3600,50,150,210,1004
3600,50,180,200,507
3600,100,180,210,506
3600,60,180,220,1014
5400,40,220,200,0
1800,100,170,190,502
154.8387097,100,140,210,0
7045.16129,100,130,140,0
3600,100,60,0,0
5400,100,50,0,0
669.0265487,47.36842105,40,0,0
1130.973451,52.63157895,30,0,0
953.4246575,100,40,0,0
267.1232877,100,30,0,0
32.87671233,100,30,0,0
32.87671233,100,30,0,0
36.98630137,52.63157895,40,0,0
32.87671233,47.36842105,30,0,0
32.87671233,100,40,40,0
410.9589041,44.44444444,160,260,0
1800,55.55555556,160,150,0
1111.111111,100,140,180,0
2488.888889,100,200,180,0
1800,53.84615385,170,160,0
3600,46.15384615,150,180,0
3600,54.54545455,180,190,0
1800,45.45454545,170,150,0
3600,55.55555556,150,150,0
3600,44.44444444,140,170,0
3600,41.66666667,140,160,0
3600,58.33333333,120,130,0
3600,42.85714286,120,130,0
3600,57.14285714,40,0,0
3600,100,60,0,0
1256.603774,46.66666667,40,0,0
543.3962264,53.33333333,40,0,0
263.0136986,100,40,0,0
263.0136986,50,40,0,0
41.09589041,50,20,0,0
65.75342466,58.33333333,50,0,0
73.97260274,41.66666667,40,0,0
65.75342466,54.54545455,30,0,0
65.75342466,45.45454545,30,0,0
961.6438356,100,40,0,0
1800,50,30,0,0
1800,50,30,0,0
5400,50,30,0,0
5400,50,50,0,0
5400,41.66666667,30,0,0
5400,58.33333333,40,0,0
7200,41.66666667,40,0,0
5400,58.33333333,40,0,0
7200,100,50,0,0
5400,43.75,30,0,0
7200,56.25,40,0,0
7200,100,40,0,0
7200,100,40,0,0
7200,100,40,0,0
1800,100,30,0,0
1800,100,40,0,0
1181.850534,100,30,0,0
618.1494662,100,30,0,0
44.72049689,44.44444444,30,0,0
50.31055901,55.55555556,30,0,0
44.72049689,100,40,0,0
44.72049689,100,30,0,0
44.72049689,44.44444444,30,0,0
50.31055901,55.55555556,30,0,0
1520.496894,100,40,0,0
1800,100,40,0,0
703.5211268,100,40,0,0
1096.478873,100,40,0,0
906.9124424,46.66666667,20,0,0
893.0875576,53.33333333,60,0,1020
1800,100,70,0,511
933.3333333,100,70,0,1014
866.6666667,100,80,0,1000
1800,100,90,0,505
893.6170213,100,60,0,0
906.3829787,100,50,0,0
886.9565217,100,60,0,0
913.0434783,100,50,0,0
537.7708978,100,60,0,0
1262.229102,100,40,0,0
1154.314721,100,50,0,0
645.6852792,100,40,0,0
78.6407767,100,40,0,0
69.90291262,100,30,0,0
78.6407767,100,30,0,0
69.90291262,100,30,0,0
78.6407767,86.48648649,80,50,0
3224.271845,113.5135135,210,290,0
1800,100,240,170,0
3600,100,230,200,501
5400,100,250,200,0
7200,100,230,220,0
5400,100,270,210,0
7200,100,350,240,0
5400,85.71428571,310,230,0
7200,114.2857143,340,300,0
7200,100,300,250,0
7200,47.36842105,230,190,0
5400,52.63157895,190,200,0
5400,200,140,150,0
7200,100,70,0,0
5400,200,60,0,0
1800,100,30,0,0
1800,200,40,0,0
916.5077036,100,30,0,0
883.4922964,100,30,0,0
78.68852459,100,30,0,0
88.52459016,100,40,0,0
78.68852459,100,30,0,0
88.52459016,200,20,0,0
78.68852459,100,60,50,0
3186.885246,100,160,260,501
1800,100,180,220,0
3600,100,220,230,0
5400,100,220,190,0
5400,100,230,220,0
2448,100,235,230,139
9792,100,235,220,166
7200,46.66666667,210,210,0
5400,53.33333333,210,230,0
7200,100,250,240,0
5400,100,220,250,0
7200,84.21052632,160,220,0
5400,115.7894737,140,210,0
7200,100,70,0,0
5400,100,60,0,0
1800,100,40,0,0
604.7770701,100,40,0,0
1195.22293,100,30,0,0
1721.73913,100,30,0,0
48.57571214,100,40,0,0
43.17841079,100,30,0,0
48.57571214,100,30,0,0
43.17841079,100,40,0,0
43.17841079,100,50,50,0
1651.574213,100,170,250,0
1800,200,160,220,0
3600,100,190,220,0
5400,100,180,220,0
5400,100,250,200,506
7200,100,250,230,0
5400,100,240,220,0
5400,50,210,190,0
5400,50,250,230,0
3600,100,260,230,0
5400,100,250,230,0
5400,100,200,210,0
5400,100,160,150,0
3600,100,60,0,0
5400,100,60,0,0
1800,100,40,0,0
630,200,30,0,0
646.875,100,30,0,0
500.625,100,40,0,0
45,100,30,0,0
45,100,30,0,0
50.625,100,30,0,0
45,100,30,0,0
50.625,100,60,20,0
1586.25,44.44444444,160,210,0
1062.295082,55.55555556,180,170,0
2537.704918,100,210,170,0
3600,100,230,160,0
3600,100,310,180,0
5400,50,430,200,0
3600,50,460,210,0
5400,100,500,210,0
3600,100,520,210,0
5400,50,550,210,0
3600,50,310,210,0
5400,100,200,190,0
5400,43.75,160,170,0
3600,56.25,60,0,0
3600,100,50,0,0
1800,100,40,0,0
941.8604651,100,40,0,0
858.1395349,100,30,0,0
346.5240642,100,40,0,0
77.00534759,53.84615385,30,0,0
86.63101604,46.15384615,40,0,0
77.00534759,100,30,0,0
86.63101604,41.66666667,40,0,0
77.00534759,58.33333333,70,50,0
1049.197861,55.55555556,160,220,544
1800,44.44444444,160,210,0
1800,50,180,200,0
3600,50,220,230,506
3600,100,270,200,503
5400,100,290,230,0
3600,50,320,220,0
5400,50,320,240,0
3600,100,330,220,0
5400,47.05882353,300,170,0
3600,52.94117647,280,210,0
5400,100,180,170,0
5400,100,170,160,0
3600,53.33333333,70,0,0
3600,46.66666667,50,0,0
1800,100,40,0,0
812.5714286,100,40,0,0
987.4285714,100,40,0,0
727.826087,100,40,0,0
62.60869565,100,40,0,0
70.43478261,100,40,0,0
62.60869565,100,30,0,0
62.60869565,100,40,0,0
70.43478261,100,40,0,0
743.4782609,52.38095238,30,0,0
1800,47.61904762,40,0,0
1800,100,40,0,0
3600,100,60,0,0
3600,100,60,0,0
3600,50,70,0,0
5400,50,70,0,0
3600,100,80,0,0
5400,100,60,0,0
3600,100,70,0,0
5400,44.44444444,80,0,0
5400,55.55555556,70,0.666666667,0
5400,100,40,0,0
5400,100,40,0,0
5400,100,50,0,0
1800,100,40,0,0
492.1348315,200,40,0,0
680.8988764,100,40,0,0
626.9662921,100,40,0,0
51.59235669,200,40,0,0
97.4522293,200,70,0,0
45.85987261,100,40,0,0
45.85987261,100,40,0,0
51.59235669,100,40,0,0
45.85987261,100,30,0,0
1461.783439,100,26.67,0,0
1800,100,26.67,0,0
331.4578005,200,26.67,0,0
1164.705882,100,70,0,0
303.8363171,100,60,0,0
600,100,80,0,0
612.7659574,100,70,0,0
587.2340426,53.33333333,70,0,0
623.0769231,46.66666667,60,0,0
581.5384615,100,30,0,0
595.3846154,100,40,0,0
595.2755906,53.33333333,40,0,0
595.2755906,46.66666667,40,0,0
609.4488189,100,40,0,0
619.2,100,30,0,0
619.2,200,40,0,0
561.6,100,30,0,0
193.2885906,100,40,0,0
54.36241611,100,30,0,0
48.32214765,100,30,0,0
54.36241611,100,30,0,0
48.32214765,100,30,0,0
48.32214765,100,90,59.33333333,0
3153.020134,100,230,250,0
1800,100,170,170,0
1800,100,180,170,0
3600,100,200,170,0
3600,100,250,180,0
3600,46.15384615,220,190,0
5400,53.84615385,230,170,0
3600,100,260,190,0
5400,46.15384615,260,180,0
3600,53.84615385,240,200,0
5400,100,230,180,0
3600,50,180,170,0
5400,50,150,140,0
3600,54.54545455,50,0,0
3600,45.45454545,50,0,0
1162.5,54.54545455,40,0,0
637.5,45.45454545,30,0,0
292.8229665,50,40,0,0
266.9856459,50,30,0,0
77.51196172,33.33333333,40,0,0
68.89952153,33.33333333,30,0,0
77.51196172,33.33333333,30,0,0
68.89952153,50,30,0,0
68.89952153,50,80,50,0
878.4688995,21.42857143,150,190,0
1800,42.85714286,190,170,0
1800,35.71428571,210,160,0
3600,100,250,200,0
3600,53.33333333,260,180,0
3600,46.66666667,260,170,0
5400,100,300,210,0
5400,100,310,150,0
3600,100,290,170,0
5400,100,270,190,0
5400,46.15384615,220,170,0
3600,53.84615385,170,120,0
5400,100,140,150,0
5400,38.88888889,60,0,0
1800,61.11111111,50,0,0
1800,100,30,0,0
459,100,40,0,0
720,100,30,0,0
621,100,30,0,0
39.23705722,50,40,0,0
44.14168937,50,30,0,0
39.23705722,46.15384615,30,0,0
44.14168937,53.84615385,30,0,0
39.23705722,100,70,50,0
1594.00545,46.15384615,170,180,0
649.704142,53.84615385,160,170,0
1150.295858,44.44444444,240,160,0
3600,55.55555556,280,200,0
3600,100,300,200,0
5400,100,320,190,0
3600,47.36842105,320,190,0
3600,52.63157895,330,200,0
3600,100,370,220,0
3600,100,330,220,0
5400,100,260,220,0
3600,50,230,190,0
3600,50,170,160,0
3600,100,80,0,0
3600,100,50,0,0
746.6666667,100,50,0,0
573.3333333,46.66666667,30,0,0
480,53.33333333,40,0,0
99.61832061,100,40,0,0
30.91603053,54.54545455,40,0,0
27.48091603,45.45454545,40,0,0
30.91603053,50,40,0,0
27.48091603,50,40,0,0
30.91603053,44.44444444,80,30,0
1552.671756,55.55555556,140,180,0
1800,54.54545455,180,170,0
1800,45.45454545,230,160,0
1800,100,290,190,0
3600,50,270,200,0
3600,50,300,210,0
3600,100,460,210,0
3600,100,480,200,0
3600,100,420,210,0
3600,47.05882353,400,210,0
3600,52.94117647,290,190,0
5400,100,180,200,0
3600,100,150,140,0
3600,50,70,0,0
3600,50,40,0,0
492.9460581,100,40,0,0
403.3195021,46.15384615,30,0,0
485.4771784,53.84615385,30,0,0
418.2572614,60,40,0,0
41.64524422,40,30,0,0
37.01799486,55.55555556,40,0,0
41.64524422,44.44444444,30,0,0
37.01799486,55.55555556,30,0,0
37.01799486,44.44444444,60,50,0
546.0154242,41.66666667,160,210,0
1059.640103,58.33333333,180,200,0
1800,40,190,150,500
3600,60,200,190,0
3600,50,240,220,0
3600,50,240,170,0
3600,100,260,200,0
3600,50,200,190,0
3600,50,200,190,0
3600,53.84615385,180,150,0
3600,46.15384615,140,180,0
5400,100,120,170,500
3600,41.66666667,120,130,0
3600,58.33333333,40,0,0
3600,100,70,0,0
1046.511628,100,30,0,0
753.4883721,61.53846154,30,0,0
519.6428571,38.46153846,30,0,0
428.5714286,38.46153846,30,0,0
5.357142857,7.692307692,10,0,0
42.85714286,53.84615385,70,0,0
42.85714286,37.5,20,0,0
48.21428571,62.5,30,0,0
42.85714286,44.44444444,30,0,0
669.6428571,55.55555556,30,0,0
1800,36.36363636,30,0,0
1800,63.63636364,30,0,0
3600,42.85714286,40,0,0
3600,57.14285714,50,0,0
5400,100,40,0,0
5400,100,70,0,0
3600,100,80,0,0
5400,53.33333333,70,0,0
5400,46.66666667,60,0,0
5400,100,50,0,0
5400,46.66666667,30,0,0
5400,53.33333333,40,0,0
3600,100,30,0,0
5400,50,40,0,0
1138.235294,50,30,0,0
661.7647059,100,30,0,0
288.6414254,50,30,0,0
284.6325167,50,30,0,0
36.08017817,50,30,0,0
32.07126949,50,40,0,0
36.08017817,44.44444444,30,0,0
32.07126949,55.55555556,20,0,0
36.08017817,41.66666667,40,0,0
32.07126949,58.33333333,30,0,0
1022.271715,54.54545455,30,0,0
1800,45.45454545,30,0,0
720,53.84615385,40,0,481
392.3076923,46.15384615,50,0,0
553.8461538,43.75,60,0,0
415.3846154,56.25,50,0,0
438.4615385,57.14285714,70,0,0
603,42.85714286,60,0,0
360,100,50,0,0
306,40,40,0,0
531,60,30,0,0
388.8888889,45.45454545,30,0,0
400,54.54545455,40,0,0
633.3333333,50,30,0,0
377.7777778,50,30,0,186
171.8377088,100,30,0,0
249.1646778,54.54545455,30,0,0
137.4701671,45.45454545,30,0,0
38.66348449,38.46153846,40,0,0
34.36754177,30.76923077,20,0,0
38.66348449,30.76923077,30,0,0
34.36754177,50,30,0,0
38.66348449,50,80,30,0
1056.801909,36.36363636,130,190,0
1800,27.27272727,130,0,0
600,36.36363636,190,0,0
1200,35.71428571,200,0,0
1800,28.57142857,200,100,0
3600,35.71428571,230,150,0
1800,41.66666667,250,200,0
1800,58.33333333,190,170,0
1800,55.55555556,210,210,0
1800,44.44444444,190,210,0
1800,35.71428571,140,220,0
1800,21.42857143,130,180,0
1800,42.85714286,110,160,0
928.125,44.44444444,50,0,0
871.875,55.55555556,40,0,0
537.3134328,41.66666667,40,0,0
497.0149254,58.33333333,30,0,0
765.6716418,50,40,0,0
204.3243243,50,30,0,0
43.78378378,50,30,0,0
38.91891892,50,30,0,0
43.78378378,33.33333333,30,0,0
38.91891892,33.33333333,30,0,0
43.78378378,33.33333333,70,0,0
1386.486486,25,90,0,0
343.3526012,18.75,120,0,0
593.0635838,18.75,170,170,0
863.583815,37.5,180,220,0
935.0649351,100,240,210,0
864.9350649,35.29411765,260,220,0
990.6040268,35.29411765,290,220,0
809.3959732,29.41176471,300,200,0
780.3468208,55.55555556,300,220,0
1019.653179,44.44444444,270,240,0
911.5384615,30.76923077,190,190,0
888.4615385,38.46153846,130,210,0
1800,30.76923077,120,160,0
850,50,50,0,0
575,50,50,0,0
375,44.44444444,40,0,0
114.4736842,55.55555556,30,0,0
106.5789474,28.57142857,30,0,0
94.73684211,21.42857143,30,0,0
31.57894737,28.57142857,40,0,0
35.52631579,21.42857143,30,0,0
35.52631579,33.33333333,30,0,0
31.57894737,33.33333333,30,0,0
126.3157895,33.33333333,70,0,0
1223.684211,25,100,180,0
853.4482759,16.66666667,140,180,0
946.5517241,33.33333333,200,190,500
926.4705882,25,230,180,0
873.5294118,55.55555556,220,210,0
924.893617,44.44444444,260,190,0
777.4468085,30.76923077,270,240,0
817.6595745,30.76923077,260,210,0
830.7692308,38.46153846,230,210,0
969.2307692,50,320,240,0
704.3478261,50,190,240,0
1095.652174,50,140,210,0
1800,50,100,150,0
207.804878,19.04761905,50,0,0
152.195122,14.28571429,40,0,-8
1800,14.28571429,40,0,138
258,14.28571429,30,0,-138
240,19.04761905,30,0,0
222,19.04761905,50,0,138
69.23076923,100,30,0,0
77.88461538,36.36363636,40,0,0
69.23076923,27.27272727,30,0,0
77.88461538,36.36363636,30,0,0
302.8846154,50,70,60,0
1202.884615,50,100,180,0
508.0645161,28.57142857,130,160,0
624.1935484,28.57142857,180,150,0
667.7419355,42.85714286,210,180,0
796.5957447,46.15384615,210,200,0
451.9148936,53.84615385,220,190,0
551.4893617,100,270,230,0
1800,54.54545455,260,230,0
780.952381,45.45454545,300,200,0
1019.047619,50,240,210,0
1800,50,220,210,0
942.8571429,50,140,210,0
857.1428571,50,130,170,0
1800,60,60,0,0
1194.545455,40,50,0,0
605.4545455,54.54545455,30,0,0
148.0106101,45.45454545,30,0,0
186.2068966,38.46153846,30,0,0
152.7851459,23.07692308,30,0,0
42.97082228,38.46153846,30,0,0
38.19628647,42.85714286,30,0,0
42.97082228,57.14285714,30,0,0
38.19628647,36.36363636,30,0,0
42.97082228,27.27272727,50,50,0
334.2175066,36.36363636,110,160,0
773.4748011,25,140,170,0
1800,33.33333333,270,230,0
889.0243902,41.66666667,300,210,0
910.9756098,58.33333333,270,250,0
1800,41.66666667,270,240,0
884.7457627,45.45454545,270,250,0
915.2542373,54.54545455,300,250,0
1800,38.46153846,270,240,0
1800,30.76923077,210,230,0
1800,30.76923077,150,220,0
1440,22.22222222,130,210,-138
720,44.44444444,120,150,248
1800,33.33333333,40,0,0
1800,50,40,0,0
1800,50,30,0,0
106.7193676,36.36363636,30,0,0
96.04743083,36.36363636,30,0,0
81.81818182,27.27272727,40,0,0
28.45849802,40,20,0,0
32.01581028,30,30,0,0
28.45849802,30,30,0,0
28.45849802,27.27272727,30,0,0
32.01581028,27.27272727,30,0,0
213.4387352,18.18181818,30,0,0
1152.56917,27.27272727,30,0,0
1800,25,30,0,0
1800,33.33333333,20,0,0
1800,16.66666667,40,0,0
1800,25,50,0,0
1800,50,60,0,0
1800,50,50,0,0
1800,18.18181818,60,0,0
3600,27.27272727,50,0,0
1800,27.27272727,50,0,0
3600,27.27272727,40,0,0
3600,30.76923077,30,0,0
1800,30.76923077,30,0,0
3600,38.46153846,20,0,0
565.1162791,33.33333333,30,0,0
418.6046512,33.33333333,30,0,0
450,33.33333333,30,0,0
366.2790698,33.33333333,20,0,0
43.76899696,33.33333333,30,0,0
49.24012158,33.33333333,30,0,0
43.76899696,18.18181818,30,0,0
43.76899696,27.27272727,30,0,0
49.24012158,18.18181818,20,0,0
43.76899696,18.18181818,30,0,0
694.8328267,18.18181818,30,0,0
218.8449848,25,20,0,0
612.7659574,25,30,0,0
340.5405405,25,30,0,0
330.8108108,25,30,0,0
330.8108108,28.57142857,30,0,0
360,21.42857143,40,0,0
437.8378378,21.42857143,30,0,0
340.4011461,28.57142857,30,0,0
366.1891117,15.38461538,30,0,0
350.7163324,23.07692308,30,0,0
742.6934097,23.07692308,30,0,0
1006.48855,38.46153846,30,0,0
199.2366412,25,20,0,0
450,33.33333333,30,0,0
144.2748092,41.66666667,20,0,0
456.9659443,30,30,0,0
367.8018576,40,20,0,0
100.3095975,30,30,0,0
89.16408669,25,30,0,0
100.3095975,25,30,0,0
89.16408669,25,30,0,0
100.3095975,25,60,50,0
2295.975232,33.33333333,130,250,0
452.4064171,16.66666667,120,150,0
664.171123,25,170,190,0
683.4224599,25,210,210,0
890,45.45454545,220,210,0
910,54.54545455,270,240,0
1800,42.85714286,270,240,0
1800,57.14285714,290,240,0
860.4878049,53.84615385,250,230,0
939.5121951,46.15384615,260,220,500
1800,45.45454545,210,230,0
1800,54.54545455,170,210,0
1800,100,110,170,0
1019.117647,42.85714286,60,0,0
780.8823529,21.42857143,40,0,0
594,35.71428571,40,0,0
486,37.5,30,0,194
187.826087,62.5,20,0,0
140.8695652,38.0952381,30,0,0
0,0,10,0,0
0,0,0,0,0
31.30434783,0,100,0,0
62.60869565,0,10,0,0
70.43478261,0,30,40,0
1306.956522,0,130,180,0
370.3349282,0,160,180,0
1429.665072,0,210,220,0
1055.172414,0,250,200,0
744.8275862,0,280,240,0
849.0566038,0,290,220,0
950.9433962,0,320,250,0
993.1034483,0,300,230,500
806.8965517,9.523809524,290,240,0
1800,0,220,260,0
1800,0,190,200,500
1800,152.3809524,160,240,0
1100.719424,100,120,190,0
699.2805755,53.84615385,50,0,0
1800,46.15384615,50,0,0
720,100,40,0,216
316.6666667,56.25,30,0,0
194.4444444,43.75,30,0,0
244.4444444,50,30,0,0
38.88888889,50,30,0,0
50,55.55555556,30,0,0
44.44444444,44.44444444,30,0,0
44.44444444,44.44444444,30,0,0
44.44444444,55.55555556,50,50,0
822.2222222,41.66666667,120,190,0
324.8120301,33.33333333,130,190,0
609.0225564,25,210,190,0
866.1654135,33.33333333,260,210,0
873.5294118,33.33333333,280,220,0
926.4705882,33.33333333,320,240,0
1800,63.63636364,270,230,0
910.7142857,36.36363636,290,240,0
889.2857143,62.5,270,230,0
869.3181818,37.5,240,250,0
930.6818182,33.33333333,160,220,0
1800,33.33333333,150,230,0
1800,33.33333333,120,180,0
1478.4,33.33333333,40,0,0
1041.6,33.33333333,40,0,0
360,33.33333333,30,0,0
280,63.63636364,30,0,0
250,36.36363636,20,0,0
210,55.55555556,30,0,0
90,44.44444444,20,0,0
80,33.33333333,30,0,0
80,33.33333333,20,0,0
90,33.33333333,20,0,0
38.01980198,40,40,20,0
1401.980198,60,110,190,0
496.5517241,37.5,110,160,0
595.862069,62.5,150,200,0
707.5862069,40,210,200,0
900,60,220,230,0
900,41.66666667,250,220,0
1800,58.33333333,310,230,0
874.2857143,50,300,240,0
925.7142857,50,330,230,0
1800,100,310,240,0
1800,58.33333333,210,230,0
970.3125,41.66666667,180,220,0
829.6875,54.54545455,130,170,0
1800,45.45454545,50,0,0
1440,45.45454545,50,0,0
260.6334842,54.54545455,30,0,0
219.9095023,50,30,0,0
195.4751131,50,30,0,0
171.040724,55.55555556,30,0,0
65.15837104,44.44444444,30,0,0
73.30316742,33.33333333,30,0,0
65.15837104,33.33333333,30,0,0
65.15837104,33.33333333,30,0,0
73.30316742,36.36363636,50,50,0
610.8597285,27.27272727,120,210,0
1800,36.36363636,100,170,0
1091.612903,50,160,200,0
708.3870968,50,190,230,0
882.1192053,50,220,210,0
917.8807947,50,260,240,0
1800,50,300,240,0
830.7692308,50,250,270,0
969.2307692,33.33333333,180,240,0
1800,25,150,200,0
3600,41.66666667,140,210,0
1800,15.38461538,120,210,0
1800,30.76923077,100,180,0
3600,23.07692308,50,0,0
1800,30.76923077,40,0,0
755.3571429,55.55555556,30,0,0
546.4285714,44.44444444,20,0,0
498.2142857,36.36363636,30,0,0
135.4231975,36.36363636,20,0,0
50.78369906,27.27272727,20,0,0
45.14106583,23.07692308,30,0,0
45.14106583,23.07692308,20,0,0
50.78369906,23.07692308,20,0,0
45.14106583,30.76923077,30,0,0
400.6269592,33.33333333,20,0,0
1026.959248,33.33333333,30,0,0
760,33.33333333,20,0,0
1040,35.71428571,50,0,0
783.6734694,28.57142857,50,0,0
1016.326531,35.71428571,60,0,0
1800,42.85714286,60,0,0
1800,57.14285714,40,0,0
1800,25,30,0,0
1800,25,30,0,0
1800,25,20,0,0
3600,25,30,0,0
1800,30,20,0,0
1800,20,20,0,0
1800,30,30,0,0
1800,20,20,0,0
166.5671642,30,30,0,0
268.6567164,30,20,0,0
268.6567164,40,20,0,0
42.98507463,20,30,0,0
42.98507463,30,20,0,0
48.35820896,30,20,0,0
42.98507463,20,30,0,0
42.98507463,13.33333333,20,0,0
48.35820896,20,20,0,0
827.4626866,13.33333333,30,0,0
257.1428571,20,20,0,0
757.5289575,33.33333333,20,0,0
243.2432432,37.5,30,0,0
271.042471,62.5,30,0,0
271.042471,23.07692308,50,0,0
590.625,38.46153846,50,0,0
618.75,38.46153846,50,0,0
590.625,30.76923077,20,0,0
433.7349398,30.76923077,30,0,0
433.7349398,38.46153846,30,0,0
455.4216867,55.55555556,20,0,0
477.1084337,44.44444444,30,0,0
609.6774194,27.27272727,20,0,0
