Day of week;Date;Month;Year ;Hour;Gv2_load;Gv2_delt;Gv2_flow;Hsb_load;Hsb_delt;Hsb_flow;Pfa_load;Pfa_delt;Pfa_flow;Ser_load;Ser_delt;Ser_flow;Fir_load;Fir_delt;Fir_flow
1;28;11;2016;1;128,6878049;0,24888004;444;28,57142857;6,13348926;4;30;4,770491647;5,4;0;0;0;0;0;0
1;28;11;2016;2;159,4347222;0,850340136;161;30;8,586884964;3;20;3,816393317;4,5;0;0;0;0;0;0
1;28;11;2016;3;7,922222222;0,850340136;8;20;8,586884964;2;20;2,642118451;6,5;0;0;0;0;0;0
1;28;11;2016;4;8,9125;0,850340136;9;30;8,586884964;3;20;3,012942093;5,7;0;0;0;0;0;0
1;28;11;2016;5;7,922222222;0,850340136;8;20;8,586884964;2;30;1,74058479;14,8;0;0;0;0;0;0
1;28;11;2016;6;7,922222222;0,850340136;8;20;5,724589976;3;30;2,164760915;11,9;0;0;0;0;0;0
1;28;11;2016;7;7,922222222;0,850340136;8;13,33333333;5,724589976;2;50;3,669608959;11,7;40;5,284236901;6,5;0;0;0
1;28;11;2016;8;299,0638889;0,850340136;302;26,66666667;5,724589976;4;140;5,835747063;20,6;170;5,862531903;24,9;0;0;0
1;28;11;2016;9;499,1;7,263922518;59;13,33333333;5,724589976;2;110;4,746519327;19,9;120;4,748507814;21,7;0;0;0
1;28;11;2016;10;499,1;2,895752896;148;26,66666667;5,724589976;4;120;3,210050454;32,1;170;5,051108803;28,9;0;0;0
1;28;11;2016;11;998,2;5,39083558;159;33,33333333;7,15573747;4;180;3,636798338;42,5;170;4,849735694;30,1;0;0;0
1;28;11;2016;12;499,1;2,448979592;175;33,33333333;7,15573747;4;220;5,351599695;35,3;170;4,0549179;36;0;0;0
1;28;11;2016;13;998,2;4,788507582;179;33,33333333;7,15573747;4;190;5,420292835;30,1;160;5,325199978;25,8;0;0;0
1;28;11;2016;14;998,2;4,559270517;188;38,46153846;6,605296126;5;220;4,958306279;38,1;150;6,639344045;19,4;0;0;0
1;28;11;2016;15;998,2;4,511278195;190;38,46153846;6,605296126;5;200;5,539925783;31;150;6,851238003;18,8;0;0;0
1;28;11;2016;16;998,2;4,511278195;190;23,07692308;6,605296126;3;210;5,303664243;34;150;7,038430299;18,3;0;0;0
1;28;11;2016;17;998,2;4,307250538;199;30,76923077;6,605296126;4;190;5,664958831;28,8;150;6,779119709;19;0;0;0
1;28;11;2016;18;998,2;4,633204633;185;30,76923077;6,605296126;4;170;5,702228297;25,6;190;7,187260543;22,7;0;0;0
1;28;11;2016;19;998,2;4,41826215;194;38,46153846;6,605296126;5;160;5,846389763;23,5;160;6,767988149;20,3;0;0;0
1;28;11;2016;20;998,2;4,101161996;209;30;8,586884964;3;110;4,843883826;19,5;140;7,113395828;16,9;0;0;0
1;28;11;2016;21;998,2;7,083825266;121;40;8,586884964;4;50;5,051108803;8,5;0;0;0;0;0;0
1;28;11;2016;22;344,7730263;2,819548872;105;30;8,586884964;3;50;5,366803103;8;0;0;0;0;0;0
1;28;11;2016;23;154,3269737;2,819548872;47;50;8,586884964;5;30;4,683755435;5,5;0;0;0;0;0;0
2;29;11;2016;0;62,98393881;0,819448238;66;50;8,586884964;5;30;3,963177676;6,5;0;0;0;0;0;0
2;29;11;2016;1;126,9221797;0,819448238;133;50;8,586884964;5;30;4,293442482;6;0;0;0;0;0;0
2;29;11;2016;2;104,9732314;0,819448239;110;50;8,586884964;5;30;4,683755435;5,5;0;0;0;0;0;0
2;29;11;2016;3;7,634416826;0,819448238;8;25;7,15573747;3;30;4,860500923;5,3;0;0;0;0;0;0
2;29;11;2016;4;8,588718929;0,819448238;9;33,33333333;7,15573747;4;30;4,154944338;6,2;0;0;0;0;0;0
2;29;11;2016;5;7,634416826;0,819448238;8;16,66666667;7,15573747;2;30;4,683755435;5,5;0;0;0;0;0;0
2;29;11;2016;6;7,634416826;0,819448238;8;25;7,15573747;3;20;2,28983599;7,5;0;0;0;0;0;0
2;29;11;2016;7;8,588718929;0,819448238;9;30;8,586884964;3;40;3,122503623;11;20;6,360655529;2,7;0;0;0
2;29;11;2016;8;164,1399618;0,819448238;172;30;8,586884964;3;110;3,935655609;24;190;6,686508784;24,4;0;0;16,29
2;29;11;2016;9;126,0884211;4,511278197;24;40;8,586884964;4;110;2,653250972;35,6;160;5,846389763;23,5;0;0;10
2;29;11;2016;10;373,0115789;4,511278195;71;28,57142857;6,13348926;4;150;3,188199863;40,4;170;5,910001797;24,7;0;0;6,71
2;29;11;2016;11;149,73;2,306213965;55,75;30,64285714;6,13348926;4,29;165;5,105715384;27,75;191,2;4,713788129;34,83;191,5;14,81431055;11,1
2;29;11;2016;12;149,73;1,563178463;82,25;40,78571429;6,13348926;5,71;165;5,105715384;27,75;198,8;3,909028466;43,67;191,5;14,81431055;11,1
2;29;11;2016;13;499,1;4,559270517;94;45,45454545;7,806259059;5;190;5,297104361;30,8;180;5,293285252;29,2;0;0;10,8
2;29;11;2016;14;399,28;3,9408867;87;27,27272727;7,806259059;3;200;6,089989336;28,2;200;6,529950543;26,3;0;0;11,2
2;29;11;2016;15;499,1;4,81540931;89;27,27272727;7,806259059;3;200;5,051108803;34;170;6,402501947;22,8;0;0;12,69
2;29;11;2016;16;499,1;4,608294931;93;14,28571429;6,13348926;2;170;5,95824671;24,5;180;6,605296126;23,4;0;0;11,9
2;29;11;2016;17;247,1957547;2,021563342;105;21,42857143;6,13348926;3;140;5,591459977;21,5;180;6,440163723;24;501;35,23365575;12,21
2;29;11;2016;18;251,9042453;2,021563342;107;21,42857143;6,13348926;3;120;4,519413139;22,8;160;6,302300891;21,8;0;0;13,59
2;29;11;2016;19;499,1;4,201680672;102;42,85714286;6,13348926;6;120;5,788911212;17,8;150;6,440163723;20;0;0;7,5
2;29;11;2016;20;499,1;3,896103896;110;30,76923077;6,605296126;4;90;5,051108803;15,3;120;6,521684783;15,8;0;0;0
2;29;11;2016;21;499,1;3,792667509;113;30,76923077;6,605296126;4;50;4,770491647;9;0;0;0;0;0;0
2;29;11;2016;22;499,1;4,511278195;95;38,46153846;6,605296126;5;40;5,204172706;6,6;0;0;0;0;0;0
2;29;11;2016;23;499,1;9,966777409;43;44,44444444;9,540983294;4;30;4,600116945;5,6;0;0;0;0;0;0
3;30;11;2016;0;58,33636364;0,927643785;54;55,55555556;9,540983294;5;30;4,770491647;5,4;0;0;0;0;0;0
3;30;11;2016;1;103,7090909;0,927643785;96;62,5;10,73360621;5;20;3,122503623;5,5;0;0;0;0;0;0
3;30;11;2016;2;105,869697;0,927643785;98;37,5;10,73360621;3;30;4,293442482;6;0;0;0;0;0;0
3;30;11;2016;3;8,642424242;0,927643785;8;30,76923077;6,605296126;4;30;4,860500923;5,3;0;0;0;0;0;0
3;30;11;2016;4;9,722727273;0,927643785;9;30,76923077;6,605296126;4;30;4,293442482;6;0;0;0;0;0;0
3;30;11;2016;5;8,642424242;0,927643785;8;15,38461538;6,605296126;2;30;5,152130979;5;0;0;0;0;0;0
3;30;11;2016;6;8,642424242;0,927643785;8;23,07692308;6,605296126;3;20;2,28983599;7,5;0;0;0;0;0;0
3;30;11;2016;7;9,722727273;0,927643785;9;30;8,586884964;3;40;3,09437296;11,1;20;5,921989631;2,9;0;0;12,11
3;30;11;2016;8;185,8121212;0,927643785;172;40;8,586884964;4;100;4,148253606;20,7;190;6,500032443;25,1;0;0;7,19
3;30;11;2016;9;187,1625;3,826530612;42;30;8,586884964;3;100;2,843339392;30,2;130;5,724589976;19,5;0;0;11,4
3;30;11;2016;10;311,9375;3,826530612;70;33,33333333;7,15573747;4;120;2,602086353;39,6;160;6,331343753;21,7;0;0;12,91
3;30;11;2016;11;197,0131579;2,819548872;60;33,33333333;7,15573747;4;140;4,278163327;28,1;220;4,235683166;44,6;0;0;12,5
3;30;11;2016;12;302,0868421;2,819548872;92;33,33333333;7,15573747;4;150;4,600116945;28;180;4,39102072;35,2;0;0;14,39
3;30;11;2016;13;236,5676301;2,477291495;82;20;5,724589976;3;170;5,95824671;24,5;170;5,213465871;28;0;0;12,2
3;30;11;2016;14;262,5323699;2,477291494;91;26,66666667;5,724589976;4;190;5,163000453;31,6;180;6,440163723;24;0;0;11,3
3;30;11;2016;15;499,1;4,658385093;92;26,66666667;5,724589976;4;210;5,480990403;32,9;150;6,96233916;18,5;0;0;10,5
3;30;11;2016;16;499,1;4,005340454;107;26,66666667;5,724589976;4;220;5,639148335;33,5;180;6,334587269;24,4;0;0;14
3;30;11;2016;17;499,1;3,726708075;115;25;7,15573747;3;200;5,921989631;29;190;6,448648787;25,3;0;0;12,11
3;30;11;2016;18;499,1;3,694581281;116;33,33333333;7,15573747;4;150;5,504413439;23,4;150;6,605296126;19,5;0;0;8,39
3;30;11;2016;19;499,1;3,246753247;132;41,66666667;7,15573747;5;100;4,906791408;17,5;130;6,566441443;17;0;0;10,7
3;30;11;2016;20;499,1;2,661934339;161;40;8,586884964;4;100;4,519413139;19;140;7,15573747;16,8;0;0;1
3;30;11;2016;21;499,1;3,826530612;112;30;8,586884964;3;40;4,460719462;7,7;0;0;0;0;0;0
3;30;11;2016;22;499,1;5,102040816;84;30;8,586884964;3;40;4,64155944;7,4;0;0;0;0;0;0
3;30;11;2016;23;499,1;11,27819549;38;20;8,586884964;2;30;4,293442482;6;0;0;0;0;0;0
4;1;12;2016;0;34,69679144;1,14591291;26;30;8,586884964;3;30;4,600116945;5,6;0;0;0;0;0;0
4;1;12;2016;1;34,69679144;1,14591291;26;50;8,586884964;5;20;2,960994815;5,8;0;0;0;0;0;0
4;1;12;2016;2;28,02433155;1,145912911;21;27,27272727;7,806259059;3;30;3,963177676;6,5;0;0;0;0;0;0
4;1;12;2016;3;10,67593583;1,145912911;8;18,18181818;7,806259059;2;30;4,600116945;5,6;0;0;0;0;0;0
4;1;12;2016;4;12,01042781;1,145912911;9;36,36363636;7,806259059;4;30;4,441492223;5,8;0;0;0;0;0;0
4;1;12;2016;5;10,67593583;1,145912911;8;18,18181818;7,806259059;2;20;3,816393317;4,5;0;0;0;0;0;0
4;1;12;2016;6;10,67593583;1,145912911;8;21,42857143;6,13348926;3;30;5,990849975;4,3;0;0;0;0;0;0
4;1;12;2016;7;12,01042781;1,145912911;9;28,57142857;6,13348926;4;40;4,770491647;7,2;10;5,051108803;1,7;0;0;5,91
4;1;12;2016;8;86,74197861;1,145912911;65;21,42857143;6,13348926;3;100;5,649266424;15,2;150;6,472526355;19,9;0;0;8,5
4;1;12;2016;9;258,8914439;1,145912911;194;28,57142857;6,13348926;4;100;5,204172706;16,5;110;6,795376591;13,9;0;0;3,8
4;1;12;2016;10;499,1;7,792207792;55;42,85714286;12,26697852;3;130;4,853456719;23;160;6,052429931;22,7;0;0;1,59
4;1;12;2016;11;240,1330189;4,043126685;51;57,14285714;12,26697852;4;170;4,634191886;31,5;150;6,283086559;20,5;0;0;7,91
4;1;12;2016;12;258,9669811;4,043126684;55;36,36363636;7,806259059;4;180;5,186709039;29,8;160;6,390239973;21,5;0;0;10,2
4;1;12;2016;13;243,7465116;3,322259136;63;36,36363636;7,806259059;4;240;5,394901548;38,2;170;6,346828017;23;0;0;8,89
4;1;12;2016;14;255,3534884;3,322259137;66;27,27272727;7,806259059;3;220;6,795376591;27,8;190;6,323674974;25,8;0;0;11
4;1;12;2016;15;216,752;2,448979592;76;50;8,586884964;5;250;6,081363289;35,3;180;7,290751385;21,2;0;0;10,5
4;1;12;2016;16;282,348;2,448979592;99;50;8,586884964;5;230;5,724589976;34,5;180;7,926355352;19,5;0;0;7,91
4;1;12;2016;17;499,1;2,678571429;160;28,57142857;6,13348926;4;210;5,931729745;30,4;180;7,806259059;19,8;0;0;8,7
4;1;12;2016;18;998,2;4,329004329;198;28,57142857;6,13348926;4;170;6,08237685;24;180;7,728196468;20;0;0;5,5
4;1;12;2016;19;499,1;2,394253791;179;14,28571429;6,13348926;2;120;4,815075681;21,4;180;7,651679671;20,2;0;0;6
4;1;12;2016;20;499,1;2,316602317;185;28,57142857;6,13348926;4;90;4,770491647;16,2;130;7,296046048;15,3;0;0;4,3
4;1;12;2016;21;499,1;3,198294243;134;22,22222222;9,540983294;2;30;2,862294988;9;0;0;0;0;0;1,5
4;1;12;2016;22;499,1;4,329004329;99;22,22222222;9,540983294;2;30;3,260842392;7,9;0;0;0;0;0;1
4;1;12;2016;23;499,1;10,20408163;42;22,22222222;9,540983294;2;30;3,528856835;7,3;0;0;0;0;0;0,5
5;2;12;2016;0;34,23905013;1,130795326;26;33,33333333;9,540983294;3;20;2,862294988;6;0;0;0;0;0;0,5
5;2;12;2016;1;31,60527704;1,130795326;24;30;8,586884964;3;30;3,844873865;6,7;0;0;0;0;0;0
5;2;12;2016;2;26,33773087;1,130795326;20;20;8,586884964;2;30;3,963177676;6,5;0;0;0;0;0;0,5
5;2;12;2016;3;10,53509235;1,130795326;8;20;8,586884964;2;20;3,180327765;5,4;0;0;0;0;0;1
5;2;12;2016;4;11,85197889;1,130795326;9;30;8,586884964;3;30;5,480990403;4,7;0;0;0;0;0;0,5
5;2;12;2016;5;10,53509235;1,130795326;8;18,18181818;7,806259059;2;20;3,434753986;5;0;0;0;0;0;1
5;2;12;2016;6;10,53509235;1,130795326;8;18,18181818;7,806259059;2;20;4,293442482;4;0;0;0;0;0;0,5
5;2;12;2016;7;11,85197889;1,130795326;9;27,27272727;7,806259059;3;40;5,821616925;5,9;20;5,921989631;2,9;0;0;1
5;2;12;2016;8;351,6087071;1,130795326;267;18,18181818;7,806259059;2;90;5,899386617;13,1;190;6,855076232;23,8;0;0;0,5
5;2;12;2016;9;170,9246575;5,870841486;25;18,18181818;7,806259059;2;90;4,293442482;18;150;5,34453421;24,1;0;0;1
5;2;12;2016;10;328,1753425;5,870841488;48;38,46153846;6,605296126;5;130;5,609522841;19,9;150;4,897462907;26,3;0;0;1
5;2;12;2016;11;222,2882353;3,601440576;53;23,07692308;6,605296126;3;170;4,519413139;32,3;190;5,911261389;27,6;0;0;1
5;2;12;2016;12;276,8117647;3,601440576;66;38,46153846;6,605296126;5;210;5,89296027;30,6;180;5,423295767;28,5;0;0;1
5;2;12;2016;13;237,0725;2,678571429;76;60;8,586884964;6;220;6,722828086;28,1;210;6,581189206;27,4;0;0;1
5;2;12;2016;14;262,0275;2,678571429;84;40;8,586884964;4;240;5,871374335;35,1;210;6,96233916;25,9;0;0;0,5
5;2;12;2016;15;499,1;4,329004329;99;44,44444444;9,540983294;4;250;5,590419899;38,4;200;6,897096357;24,9;0;0;0
5;2;12;2016;16;499,1;3,726708075;115;55,55555556;9,540983294;5;290;6,822456547;36,5;210;7,420764784;24,3;0;0;0
5;2;12;2016;17;499,1;2,838221381;151;36,36363636;7,806259059;4;240;5,600142368;36,8;200;6,788051355;25,3;0;0;0
5;2;12;2016;18;499,1;2,838221381;151;36,36363636;7,806259059;4;180;5,423295767;28,5;170;6,57554254;22,2;0;0;0
5;2;12;2016;19;499,1;3,198294243;134;27,27272727;7,806259059;3;120;5,075991112;20,3;150;6,605296126;19,5;0;0;0
5;2;12;2016;20;499,1;3,105590062;138;33,33333333;9,540983294;3;110;4,868852299;19,4;170;6,13348926;23,8;0;0;0
5;2;12;2016;21;499,1;4,243281471;101;33,33333333;9,540983294;3;40;4,138257814;8,3;0;0;0;0;0;0
5;2;12;2016;22;499,1;4,983388704;86;33,33333333;9,540983294;3;30;3,345539597;7,7;0;0;0;0;0;0
5;2;12;2016;23;499,1;10,45296167;41;36,36363636;7,806259059;4;30;4,293442482;6;0;0;0;0;0;0
6;3;12;2016;0;42,47659574;1,302648719;28;36,36363636;7,806259059;4;20;3,06674463;5,6;0;0;0;0;0;0
6;3;12;2016;1;37,92553191;1,302648719;25;27,27272727;7,806259059;3;30;4,293442482;6;0;0;0;0;0;0
6;3;12;2016;2;34,89148936;1,302648719;23;30;8,586884964;3;20;2,910808462;5,9;0;0;0;0;0;0
6;3;12;2016;3;12,13617021;1,302648719;8;30;8,586884964;3;30;5,257276509;4,9;0;0;0;0;0;0
6;3;12;2016;4;12,13617021;1,302648719;8;40;8,586884964;4;20;3,504851006;4,9;0;0;0;0;0;0
6;3;12;2016;5;13,65319149;1,302648719;9;15,38461538;6,605296126;2;20;3,733428245;4,6;0;0;0;0;0;0
6;3;12;2016;6;12,13617021;1,302648719;8;23,07692308;6,605296126;3;30;5,480990403;4,7;0;0;0;0;0;0
6;3;12;2016;7;13,65319149;1,302648719;9;23,07692308;6,605296126;3;20;4,08899284;4,2;0;0;0;0;0;0
6;3;12;2016;8;92,53829787;1,302648719;61;15,38461538;6,605296126;2;30;6,13348926;4,2;0;0;0;0;0;0
6;3;12;2016;9;227,5531915;1,302648719;150;23,07692308;6,605296126;3;20;4,188724373;4,1;0;0;0;0;0;0
6;3;12;2016;10;199,64;5,357142857;32;36,36363636;7,806259059;4;20;3,302648063;5,2;0;0;0;0;0;0
6;3;12;2016;11;299,46;5,357142857;48;27,27272727;7,806259059;3;30;5,480990403;4,7;0;0;0;0;0;0
6;3;12;2016;12;210,8873239;3,018108651;60;36,36363636;7,806259059;4;20;2,862294988;6;0;0;0;0;0;0
6;3;12;2016;13;288,2126761;3,018108652;82;36,36363636;7,806259059;4;30;4,683755435;5,5;0;0;0;0;0;0
6;3;12;2016;14;499,1;4,120879121;104;27,27272727;7,806259059;3;40;4,293442482;8;0;0;0;0;0;0
6;3;12;2016;15;499,1;4,373177843;98;36,36363636;7,806259059;4;20;2,862294988;6;0;0;0;0;0;0
6;3;12;2016;16;499,1;4,464285714;96;33,33333333;9,540983294;3;30;4,600116945;5,6;0;0;0;0;0;0
6;3;12;2016;17;998,2;8,163265306;105;33,33333333;9,540983294;3;30;5,724589976;4,5;0;0;0;0;0;0
6;3;12;2016;18;499,1;3,512880562;122;33,33333333;9,540983294;3;20;3,504851006;4,9;0;0;0;0;0;0
6;3;12;2016;19;499,1;3,128258603;137;30;8,586884964;3;30;6,440163723;4;0;0;0;0;0;0
6;3;12;2016;20;998,2;5,132591959;167;20;8,586884964;2;20;3,993899983;4,3;0;0;0;0;0;0
6;3;12;2016;21;499,1;2,153625269;199;20;8,586884964;2;30;5,480990403;4,7;0;0;0;0;0;0
6;3;12;2016;22;998,2;6,12244898;140;30;8,586884964;3;20;4,188724373;4,1;0;0;0;0;0;0
6;3;12;2016;23;84,07777778;1,53609831;47;20;8,586884964;2;20;4,08899284;4,2;0;0;0;0;0;0
7;4;12;2016;0;50,08888889;1,53609831;28;30;8,586884964;3;30;5,600142368;4,6;0;0;0;0;0;0
7;4;12;2016;1;42,93333333;1,53609831;24;20;8,586884964;2;20;3,733428245;4,6;0;0;0;0;0;0
7;4;12;2016;2;35,77777778;1,53609831;20;30;8,586884964;3;30;5,724589976;4,5;0;0;0;0;0;0
7;4;12;2016;3;14,31111111;1,53609831;8;10;8,586884964;1;20;3,816393317;4,5;0;0;0;0;0;0
7;4;12;2016;4;14,31111111;1,53609831;8;20;8,586884964;2;20;3,06674463;5,6;0;0;0;0;0;0
7;4;12;2016;5;16,1;1,53609831;9;20;8,586884964;2;30;5,257276509;4,9;0;0;0;0;0;0
7;4;12;2016;6;14,31111111;1,53609831;8;20;8,586884964;2;20;3,816393317;4,5;0;0;0;0;0;0
7;4;12;2016;7;14,31111111;1,53609831;8;30;8,586884964;3;30;4,860500923;5,3;0;0;0;0;0;0
7;4;12;2016;8;16,1;1,53609831;9;16,66666667;7,15573747;2;20;3,653993602;4,7;0;0;0;0;0;0
7;4;12;2016;9;196,7777778;1,53609831;110;25;7,15573747;3;20;5,051108803;3,4;0;0;0;0;0;0
7;4;12;2016;10;241,9878788;4,329004329;48;25;7,15573747;3;30;5,600142368;4,6;0;0;0;0;0;0
7;4;12;2016;11;126,0353535;4,329004328;25;33,33333333;7,15573747;4;20;3,733428245;4,6;0;0;0;0;0;0
7;4;12;2016;12;131,0767677;4,32900433;26;27,27272727;7,806259059;3;30;5,152130979;5;0;0;0;0;0;0
7;4;12;2016;13;77,67450331;1,419110691;47;27,27272727;7,806259059;3;20;3,577868735;4,8;0;0;0;0;0;0
7;4;12;2016;14;99,1589404;1,419110691;60;27,27272727;7,806259059;3;30;4,600116945;5,6;0;0;0;0;0;0
7;4;12;2016;15;104,1168874;1,41911069;63;18,18181818;7,806259059;2;20;3,240333949;5,3;0;0;0;0;0;0
7;4;12;2016;16;51,23211921;1,419110691;31;33,33333333;9,540983294;3;20;3,367405868;5,1;0;0;0;0;0;0
7;4;12;2016;17;62,80066225;1,419110691;38;22,22222222;9,540983294;2;30;5,257276509;4,9;0;0;0;0;0;0
7;4;12;2016;18;104,1168874;1,41911069;63;22,22222222;9,540983294;2;30;5,600142368;4,6;0;0;0;0;0;0
7;4;12;2016;19;81,17891566;2,581755594;27;22,22222222;9,540983294;2;20;3,367405868;5,1;0;0;0;0;0;0
7;4;12;2016;20;87,19216867;2,581755594;29;16,66666667;7,15573747;2;20;2,453395704;7;0;0;0;0;0;0
7;4;12;2016;21;84,18554217;2,581755594;28;33,33333333;7,15573747;4;30;4,08899284;6,3;0;0;0;0;0;0
7;4;12;2016;22;78,17228916;2,581755594;26;25;7,15573747;3;20;2,815372119;6,1;0;0;0;0;0;0
7;4;12;2016;23;84,18554217;2,581755594;28;25;7,15573747;3;30;4,519413139;5,7;0;0;0;0;0;0
1;5;12;2016;0;84,18554217;2,581755594;28;25;7,15573747;3;20;2,910808462;5,9;0;0;0;0;0;0
1;5;12;2016;1;29,07378641;1,040221914;24;25;7,15573747;3;20;2,862294988;6;0;0;0;0;0;0
1;5;12;2016;2;25,43956311;1,040221914;21;25;7,15573747;3;30;5,366803103;4,8;0;0;0;0;0;0
1;5;12;2016;3;9,691262136;1,040221914;8;25;7,15573747;3;20;4,08899284;4,2;0;0;0;0;0;0
1;5;12;2016;4;9,691262136;1,040221914;8;18,18181818;7,806259059;2;30;5,724589976;4,5;0;0;0;0;0;0
1;5;12;2016;5;10,9026699;1,040221914;9;27,27272727;7,806259059;3;30;4,683755435;5,5;0;0;0;0;0;0
1;5;12;2016;6;9,691262136;1,040221914;8;27,27272727;7,806259059;3;10;2,769962892;3,1;0;0;0;0;0;0
1;5;12;2016;7;9,691262136;1,040221914;8;27,27272727;7,806259059;3;60;7,466856491;6,9;20;2,910808462;5,9;0;0;0
1;5;12;2016;8;84,79854369;1,040221914;70;37,5;10,73360621;3;140;6,010819475;20;160;5,284236901;26;0;0;0
1;5;12;2016;9;310,1203883;1,040221914;256;12,5;10,73360621;1;90;5,051108803;15,3;110;3,887067268;24,3;0;0;0
1;5;12;2016;10;998,2;3,335186215;257;50;10,73360621;4;140;4,886845102;24,6;180;4,572897318;33,8;0;0;0
1;5;12;2016;11;499,1;4,761904762;90;23,07692308;6,605296126;3;100;3,88546831;22,1;160;6,331343753;21,7;0;0;0
1;5;12;2016;12;499,1;4,081632653;105;15,38461538;6,605296126;2;120;3,888400739;26,5;160;5,724589976;24;0;0;0
1;5;12;2016;13;499,1;3,428571429;125;23,07692308;6,605296126;3;180;4,428765884;34,9;200;5,021570155;34,2;0;0;0
1;5;12;2016;14;499,1;3,296703297;130;15,38461538;6,605296126;2;140;4,926901209;24,4;180;5,461622946;28,3;0;0;0
1;5;12;2016;15;998,2;6,12244898;140;23,07692308;6,605296126;3;160;4,959933553;27,7;160;6,160993696;22,3;0;0;0
1;5;12;2016;16;499,1;3,105590062;138;20;8,586884964;2;160;5,495606377;25;160;6,542388544;21;0;0;0
1;5;12;2016;17;998,2;5,791505792;148;30;8,586884964;3;160;5,263990783;26,1;170;6,459161256;22,6;0;0;0
1;5;12;2016;18;499,1;2,876318313;149;20;8,586884964;2;120;4,480113894;23;180;6,577188483;23,5;0;0;0
1;5;12;2016;19;998,2;4,005340454;214;30;8,586884964;3;110;5,589096722;16,9;160;6,273523262;21,9;0;0;0
1;5;12;2016;20;998,2;2,506265664;342;33,33333333;9,540983294;3;100;4,906791408;17,5;180;6,662238334;23,2;0;0;0
1;5;12;2016;21;499,1;2,142857143;200;33,33333333;9,540983294;3;50;4,992374979;8,6;30;5,990849975;4,3;0;0;0
1;5;12;2016;22;1497,3;5,663939585;227;33,33333333;9,540983294;3;30;4,519413139;5,7;0;0;0;0;0;0
1;5;12;2016;23;499,1;2,955665025;145;18,18181818;7,806259059;2;30;4,154944338;6,2;0;0;0;0;0;0
2;6;12;2016;0;199,64;3,571428571;48;27,27272727;7,806259059;3;30;5,366803103;4,8;0;0;0;0;0;0
2;6;12;2016;1;145,5708333;3,571428571;35;36,36363636;7,806259059;4;20;2,769962892;6,2;0;0;0;0;0;0
2;6;12;2016;2;108,1383333;3,57142857;26;18,18181818;7,806259059;2;30;4,223058179;6,1;0;0;0;0;0;0
2;6;12;2016;3;45,75083333;3,571428571;11;18,18181818;7,806259059;2;20;2,862294988;6;0;0;0;0;0;0
2;6;12;2016;4;20,37142857;2,186588921;8;18,18181818;7,806259059;2;30;4,683755435;5,5;0;0;0;0;0;0
2;6;12;2016;5;22,91785714;2,186588921;9;27,27272727;7,806259059;3;20;3,180327765;5,4;0;0;0;0;0;0
2;6;12;2016;6;20,37142857;2,186588921;8;9,090909091;7,806259059;1;30;5,051108803;5,1;0;0;0;0;0;0
2;6;12;2016;7;22,91785714;2,186588921;9;27,27272727;7,806259059;3;20;2,960994815;5,8;0;0;0;0;0;0
2;6;12;2016;8;20,37142857;2,186588921;8;18,18181818;7,806259059;2;90;5,64101932;13,7;170;6,292113983;23,2;0;0;0
2;6;12;2016;9;262,2821429;2,186588922;103;18,18181818;7,806259059;2;90;4,317428194;17,9;120;6,321633103;16,3;0;0;0
2;6;12;2016;10;303,025;2,186588921;119;27,27272727;7,806259059;3;100;4,567492002;18,8;140;6,102354797;19,7;0;0;0
2;6;12;2016;11;325,9428571;2,186588921;128;36,36363636;7,806259059;4;130;5,366803103;20,8;180;6,014160675;25,7;0;0;0
2;6;12;2016;12;499,1;3,541912633;121;28,57142857;6,13348926;4;160;4,293442482;32;190;6,087716952;26,8;0;0;0
2;6;12;2016;13;499,1;3,06122449;140;21,42857143;6,13348926;3;170;5,467305033;26,7;170;5,886171145;24,8;0;0;0
2;6;12;2016;14;998,2;4,559270517;188;21,42857143;6,13348926;3;190;5,684697363;28,7;160;4,959933553;27,7;0;0;0
2;6;12;2016;15;1497,3;4,624871531;278;28,57142857;6,13348926;4;190;5,724589976;28,5;150;5,990849975;21,5;0;0;0
2;6;12;2016;16;998,2;3,259098316;263;33,33333333;9,540983294;3;210;6,112697771;29,5;150;6,851238003;18,8;0;0;0
2;6;12;2016;17;1497,3;4,81540931;267;44,44444444;9,540983294;4;170;5,033691186;29;140;6,360655529;18,9;0;0;0
2;6;12;2016;18;1497,3;4,709576138;273;22,22222222;9,540983294;2;110;5,428490495;17,4;150;6,571595636;19,6;0;0;0
2;6;12;2016;19;1497,3;4,448838359;289;23,07692308;6,605296126;3;100;5,172822268;16,6;140;6,327178395;19;0;0;0
2;6;12;2016;20;1497,3;4,448838359;289;23,07692308;6,605296126;3;90;5,329790668;14,5;20;5,921989631;2,9;0;0;0
2;6;12;2016;21;998,2;3,072196621;279;23,07692308;6,605296126;3;60;4,683755435;11;0;0;0;0;0;0
2;6;12;2016;22;1497,3;4,81540931;267;30,76923077;6,605296126;4;30;4,441492223;5,8;0;0;0;0;0;0
2;6;12;2016;23;998,2;4,842615012;177;30;8,586884964;3;30;4,519413139;5,7;0;0;0;0;0;0
3;7;12;2016;0;48,72166667;1,020408163;41;30;8,586884964;3;30;5,152130979;5;0;0;0;0;0;0
3;7;12;2016;1;39,215;1,020408163;33;40;8,586884964;4;20;3,816393317;4,5;0;0;0;0;0;0
3;7;12;2016;2;32,085;1,020408163;27;30;8,586884964;3;30;4,683755435;5,5;0;0;0;0;0;0
