Day of week;Date;Month;Year ;Hour;ch1_cooling;ch2_cooling;ch3_cooling
1;2;5;2016;14;0;1758;0
1;2;5;2016;15;0;1758;0
1;2;5;2016;16;0;1758;0
1;2;5;2016;17;0;1758;0
1;2;5;2016;18;0;1757;0
1;2;5;2016;19;0;1758;0
1;2;5;2016;20;0;1758;0
1;2;5;2016;21;0;1758;0
1;2;5;2016;22;0;1758;0
1;2;5;2016;23;0;705;0
2;3;5;2016;0;0;0;0
2;3;5;2016;1;0;0;0
2;3;5;2016;2;0;0;0
2;3;5;2016;3;0;0;0
2;3;5;2016;4;0;0;0
2;3;5;2016;5;0;0;0
2;3;5;2016;6;0;0;0
2;3;5;2016;7;0;0;0
2;3;5;2016;8;0;1062;0
2;3;5;2016;9;128;152;0
2;3;5;2016;10;342;0;779
2;3;5;2016;11;0;0;1091
2;3;5;2016;12;0;0;1291
2;3;5;2016;13;0;0;1187
2;3;5;2016;14;0;0;1116
2;3;5;2016;15;0;0;1228
2;3;5;2016;16;0;0;1319
2;3;5;2016;17;0;0;1318
2;3;5;2016;18;0;0;1319
2;3;5;2016;19;0;0;1318
2;3;5;2016;20;0;0;1319
2;3;5;2016;21;0;0;1299
2;3;5;2016;22;0;0;1147
2;3;5;2016;23;0;0;430
3;4;5;2016;0;0;0;314
3;4;5;2016;1;0;0;0
3;4;5;2016;2;0;0;0
3;4;5;2016;3;0;0;0
3;4;5;2016;4;0;0;0
3;4;5;2016;5;0;0;0
3;4;5;2016;6;0;0;0
3;4;5;2016;7;0;0;0
3;4;5;2016;8;0;0;578
3;4;5;2016;9;0;0;0
3;4;5;2016;10;0;0;628
3;4;5;2016;11;0;0;1067
3;4;5;2016;12;0;0;1318
3;4;5;2016;13;0;0;1323
3;4;5;2016;14;0;0;1318
3;4;5;2016;15;0;0;1308
3;4;5;2016;16;0;0;1317
3;4;5;2016;17;0;0;1318
3;4;5;2016;18;0;0;1319
3;4;5;2016;19;0;0;1318
3;4;5;2016;20;0;0;1320
3;4;5;2016;21;0;0;1317
3;4;5;2016;22;0;0;1316
3;4;5;2016;23;0;0;608
4;5;5;2016;0;0;0;248
4;5;5;2016;1;0;0;0
4;5;5;2016;2;0;0;0
4;5;5;2016;3;0;0;0
4;5;5;2016;4;0;0;0
4;5;5;2016;5;0;0;0
4;5;5;2016;6;0;0;0
4;5;5;2016;7;0;0;0
4;5;5;2016;8;0;0;0
4;5;5;2016;9;0;0;748
4;5;5;2016;10;0;0;319
4;5;5;2016;11;0;0;966
4;5;5;2016;12;0;0;881
4;5;5;2016;13;0;0;1056
4;5;5;2016;14;0;0;1056
4;5;5;2016;15;0;0;1041
4;5;5;2016;16;0;0;967
4;5;5;2016;17;0;0;1037
4;5;5;2016;18;0;0;1164
4;5;5;2016;19;0;0;1180
4;5;5;2016;20;0;0;1301
4;5;5;2016;21;0;0;1274
4;5;5;2016;22;0;0;1152
4;5;5;2016;23;0;0;597
5;6;5;2016;0;0;0;286
5;6;5;2016;1;0;0;0
5;6;5;2016;2;0;0;0
5;6;5;2016;3;0;0;0
5;6;5;2016;4;0;0;0
5;6;5;2016;5;0;0;0
5;6;5;2016;6;0;0;0
5;6;5;2016;7;0;0;0
5;6;5;2016;8;0;0;0
5;6;5;2016;9;0;0;675
5;6;5;2016;10;0;0;322
5;6;5;2016;11;0;0;463
5;6;5;2016;12;0;0;451
5;6;5;2016;13;0;0;401
5;6;5;2016;14;0;0;326
5;6;5;2016;15;0;0;373
5;6;5;2016;16;0;0;308
5;6;5;2016;17;0;0;102
5;6;5;2016;18;0;0;376
5;6;5;2016;19;0;0;182
5;6;5;2016;20;0;0;148
5;6;5;2016;21;0;0;289
5;6;5;2016;22;0;0;243
5;6;5;2016;23;0;247;44
6;7;5;2016;0;0;358;0
6;7;5;2016;1;0;295;0
6;7;5;2016;2;0;88;0
6;7;5;2016;3;0;0;0
6;7;5;2016;4;0;0;0
6;7;5;2016;5;0;0;0
6;7;5;2016;6;0;0;0
6;7;5;2016;7;0;0;0
6;7;5;2016;8;0;89;0
6;7;5;2016;9;0;509;0
6;7;5;2016;10;0;823;0
6;7;5;2016;11;0;1164;0
6;7;5;2016;12;0;1758;0
6;7;5;2016;13;0;1758;0
6;7;5;2016;14;0;1757;0
6;7;5;2016;15;0;1759;0
6;7;5;2016;16;0;1757;0
6;7;5;2016;17;0;1758;0
6;7;5;2016;18;0;1758;0
6;7;5;2016;19;0;1758;0
6;7;5;2016;20;0;1758;0
6;7;5;2016;21;0;1758;0
6;7;5;2016;22;0;1757;0
6;7;5;2016;23;0;850;0
7;8;5;2016;0;0;0;0
7;8;5;2016;1;0;0;0
7;8;5;2016;2;0;0;0
7;8;5;2016;3;0;0;0
7;8;5;2016;4;0;0;0
7;8;5;2016;5;0;0;0
7;8;5;2016;6;0;0;0
7;8;5;2016;7;0;0;0
7;8;5;2016;8;0;176;0
7;8;5;2016;9;0;758;0
7;8;5;2016;10;0;663;0
7;8;5;2016;11;0;1758;0
7;8;5;2016;12;0;1758;0
7;8;5;2016;13;0;1764;0
7;8;5;2016;14;0;1764;0
7;8;5;2016;15;0;1758;0
7;8;5;2016;16;0;1758;0
7;8;5;2016;17;0;1757,7;0
7;8;5;2016;18;0;1757,6;0
7;8;5;2016;19;0;1757,7;0
7;8;5;2016;20;0;1759;0
7;8;5;2016;21;0;1757;0
7;8;5;2016;22;0;1757;0
7;8;5;2016;23;0;656;0
1;9;5;2016;0;0;0;0
1;9;5;2016;1;0;0;0
1;9;5;2016;2;0;0;0
1;9;5;2016;3;0;0;0
1;9;5;2016;4;0;0;0
1;9;5;2016;5;0;0;0
1;9;5;2016;6;0;0;0
1;9;5;2016;7;0;0;0
1;9;5;2016;8;0;848;0
1;9;5;2016;9;0;0;0
1;9;5;2016;10;0;971;0
1;9;5;2016;11;0;1751;0
1;9;5;2016;12;0;1759;0
1;9;5;2016;13;0;1757;0
1;9;5;2016;14;0;1758;0
1;9;5;2016;15;0;1759;0
1;9;5;2016;16;0;1757;0
1;9;5;2016;17;0;1758;0
1;9;5;2016;18;0;1758;0
1;9;5;2016;19;0;1757;0
1;9;5;2016;20;0;1758;0
1;9;5;2016;21;0;1758;0
1;9;5;2016;22;0;1758;0
1;9;5;2016;23;0;910;0
2;10;5;2016;0;0;0;0
2;10;5;2016;1;0;0;0
2;10;5;2016;2;0;0;0
2;10;5;2016;3;0;0;0
2;10;5;2016;4;0;0;0
2;10;5;2016;5;0;0;0
2;10;5;2016;6;0;0;0
2;10;5;2016;7;0;0;0
2;10;5;2016;8;0;861;0
2;10;5;2016;9;0;0;0
2;10;5;2016;10;0;520;0
2;10;5;2016;11;0;1640;0
2;10;5;2016;12;0;1757;0
2;10;5;2016;13;0;1758;0
2;10;5;2016;14;0;1758;0
2;10;5;2016;15;0;1758;0
2;10;5;2016;16;0;1758;0
2;10;5;2016;17;0;1758;0
2;10;5;2016;18;0;1757;0
2;10;5;2016;19;0;1758;0
2;10;5;2016;20;0;1992;0
2;10;5;2016;21;0;1524;0
2;10;5;2016;22;0;1758;0
2;10;5;2016;23;0;977;0
3;11;5;2016;0;0;0;0
3;11;5;2016;1;0;0;0
3;11;5;2016;2;0;0;0
3;11;5;2016;3;0;0;0
3;11;5;2016;4;0;0;0
3;11;5;2016;5;0;0;0
3;11;5;2016;6;0;0;0
3;11;5;2016;7;0;0;0
3;11;5;2016;8;0;0;0
3;11;5;2016;9;0;1068;0
3;11;5;2016;10;0;776;0
3;11;5;2016;11;0;1758;0
3;11;5;2016;12;0;1758;0
3;11;5;2016;13;0;1758;0
3;11;5;2016;14;0;1758;0
3;11;5;2016;15;0;1758;0
3;11;5;2016;16;0;1757;0
3;11;5;2016;17;0;1758;0
3;11;5;2016;18;0;1758;0
3;11;5;2016;19;0;1758;0
3;11;5;2016;20;0;1757;0
3;11;5;2016;21;0;1758;0
3;11;5;2016;22;0;1759;0
3;11;5;2016;23;0;996;0
4;12;5;2016;0;0;0;0
4;12;5;2016;1;0;488;0
4;12;5;2016;2;0;0;0
4;12;5;2016;3;0;0;0
4;12;5;2016;4;0;0;0
4;12;5;2016;5;0;0;0
4;12;5;2016;6;0;0;0
4;12;5;2016;7;0;0;0
4;12;5;2016;8;0;0;0
4;12;5;2016;9;0;500;0
4;12;5;2016;10;0;553;0
4;12;5;2016;11;0;1506;0
4;12;5;2016;12;0;1757;0
4;12;5;2016;13;0;1758;0
4;12;5;2016;14;0;1758;0
4;12;5;2016;15;0;1758;0
4;12;5;2016;16;0;1758;0
4;12;5;2016;17;0;1757;0
4;12;5;2016;18;0;1759;0
4;12;5;2016;19;0;1757;0
4;12;5;2016;20;0;1758;0
4;12;5;2016;21;0;1757;0
4;12;5;2016;22;0;1758;0
4;12;5;2016;23;0;1064;0
5;13;5;2016;0;0;0;0
5;13;5;2016;1;0;526;0
5;13;5;2016;2;0;0;0
5;13;5;2016;3;0;0;0
5;13;5;2016;4;0;0;0
5;13;5;2016;5;0;601;0
5;13;5;2016;6;0;117;0
5;13;5;2016;7;0;391;0
5;13;5;2016;8;0;460;0
5;13;5;2016;9;0;623;0
5;13;5;2016;10;0;35;0
5;13;5;2016;11;0;603;0
5;13;5;2016;12;0;50;0
5;13;5;2016;13;0;1;0
5;13;5;2016;14;0;0;0
5;13;5;2016;15;0;0;0
5;13;5;2016;16;0;442;0
5;13;5;2016;17;0;0;0
5;13;5;2016;18;0;556;0
5;13;5;2016;19;0;0;0
5;13;5;2016;20;0;350;0
5;13;5;2016;21;0;130;0
5;13;5;2016;22;0;603;0
5;13;5;2016;23;0;552;0
6;14;5;2016;0;0;428;0
6;14;5;2016;1;0;752;0
6;14;5;2016;2;0;80;0
6;14;5;2016;3;0;521;0
6;14;5;2016;4;0;425;0
6;14;5;2016;5;0;414;0
6;14;5;2016;6;0;56;0
6;14;5;2016;7;0;163;0
6;14;5;2016;8;0;325;0
6;14;5;2016;9;0;637;0
6;14;5;2016;10;0;679;0
6;14;5;2016;11;0;1758;0
6;14;5;2016;12;0;1758;0
6;14;5;2016;13;0;1758;0
6;14;5;2016;14;0;1757;0
6;14;5;2016;15;0;1758;0
6;14;5;2016;16;0;1758;0
6;14;5;2016;17;0;1758;0
6;14;5;2016;18;0;1758;0
6;14;5;2016;19;0;1757;0
6;14;5;2016;20;0;1758;0
6;14;5;2016;21;0;1758;0
6;14;5;2016;22;0;1758;0
6;14;5;2016;23;0;667;0
7;15;5;2016;0;0;0;0
7;15;5;2016;1;0;528;0
7;15;5;2016;2;0;0;0
7;15;5;2016;3;0;0;0
7;15;5;2016;4;0;0;0
7;15;5;2016;5;0;587;0
7;15;5;2016;6;0;0;0
7;15;5;2016;7;0;0;0
7;15;5;2016;8;0;776;0
7;15;5;2016;9;0;475;0
7;15;5;2016;10;0;1052;0
7;15;5;2016;11;0;1758;0
7;15;5;2016;12;0;1758;0
7;15;5;2016;13;0;1758;0
7;15;5;2016;14;0;1757;0
7;15;5;2016;15;0;1758;0
7;15;5;2016;16;0;1758;0
7;15;5;2016;17;0;1757;0
7;15;5;2016;18;0;1758;0
7;15;5;2016;19;0;1758;0
7;15;5;2016;20;0;1758;0
7;15;5;2016;21;0;1758;0
7;15;5;2016;22;0;1758;0
7;15;5;2016;23;0;814;0
1;16;5;2016;0;0;0;0
1;16;5;2016;1;0;0;0
1;16;5;2016;2;0;0;0
1;16;5;2016;3;0;0;0
1;16;5;2016;4;0;0;0
1;16;5;2016;5;0;0;0
1;16;5;2016;6;0;0;0
1;16;5;2016;7;0;0;0
1;16;5;2016;8;0;699;0
1;16;5;2016;9;0;0;0
1;16;5;2016;10;0;1119;0
1;16;5;2016;11;0;1753;0
1;16;5;2016;12;0;1758;0
1;16;5;2016;13;0;1758;0
1;16;5;2016;14;0;1758;0
1;16;5;2016;15;0;1758;0
1;16;5;2016;16;0;1758;0
1;16;5;2016;17;0;1758;0
1;16;5;2016;18;0;1757;0
1;16;5;2016;19;0;1758;0
1;16;5;2016;20;0;1758;0
1;16;5;2016;21;0;1758;0
1;16;5;2016;22;0;1758;0
1;16;5;2016;23;0;777;0
2;17;5;2016;0;0;0;0
2;17;5;2016;1;0;0;0
2;17;5;2016;2;0;0;0
2;17;5;2016;3;0;0;0
2;17;5;2016;4;0;0;0
2;17;5;2016;5;0;0;0
2;17;5;2016;6;0;0;0
2;17;5;2016;7;0;0;0
2;17;5;2016;8;0;818;0
2;17;5;2016;9;0;119;0
2;17;5;2016;10;0;1416;0
2;17;5;2016;11;0;1758;0
2;17;5;2016;12;0;1541;0
2;17;5;2016;13;0;1765;0
2;17;5;2016;14;0;1757;0
2;17;5;2016;15;0;1759;0
2;17;5;2016;16;0;1444;0
2;17;5;2016;17;0;1758;0
2;17;5;2016;18;0;1758;0
2;17;5;2016;19;0;1757;0
2;17;5;2016;20;0;1759;0
2;17;5;2016;21;0;1757;0
2;17;5;2016;22;0;1758;0
2;17;5;2016;23;0;745;0
3;18;5;2016;0;0;0;0
3;18;5;2016;1;0;0;0
3;18;5;2016;2;0;0;0
3;18;5;2016;3;0;0;0
3;18;5;2016;4;0;0;0
3;18;5;2016;5;0;0;0
3;18;5;2016;6;0;0;0
3;18;5;2016;7;0;0;0
3;18;5;2016;8;0;0;0
3;18;5;2016;9;0;488;0
3;18;5;2016;10;0;1698;0
3;18;5;2016;11;0;1758;0
3;18;5;2016;12;0;1758;0
3;18;5;2016;13;0;1758;0
3;18;5;2016;14;0;1758;0
3;18;5;2016;15;0;1757;0
3;18;5;2016;16;0;1758;0
3;18;5;2016;17;0;1758;0
3;18;5;2016;18;0;1758;0
3;18;5;2016;19;0;1757;0
3;18;5;2016;20;0;1758;0
3;18;5;2016;21;0;1758;0
3;18;5;2016;22;0;1758;0
3;18;5;2016;23;0;846;0
4;19;5;2016;0;0;0;0
4;19;5;2016;1;0;0;0
4;19;5;2016;2;0;0;0
4;19;5;2016;3;0;0;0
4;19;5;2016;4;0;0;0
4;19;5;2016;5;0;0;0
4;19;5;2016;6;0;0;0
4;19;5;2016;7;0;0;0
4;19;5;2016;8;0;0;0
4;19;5;2016;9;0;509;0
4;19;5;2016;10;0;707;0
4;19;5;2016;11;0;1451;0
4;19;5;2016;12;0;1758;0
4;19;5;2016;13;0;1758;0
4;19;5;2016;14;0;1758;0
4;19;5;2016;15;0;1757;0
4;19;5;2016;16;0;1758;0
4;19;5;2016;17;0;1759;0
4;19;5;2016;18;0;1757;0
4;19;5;2016;19;0;1758;0
4;19;5;2016;20;0;1758;0
4;19;5;2016;21;0;1757;0
4;19;5;2016;22;0;1758;0
4;19;5;2016;23;0;941;0
5;20;5;2016;0;0;0;0
5;20;5;2016;1;0;0;0
5;20;5;2016;2;0;0;0
5;20;5;2016;3;0;0;0
5;20;5;2016;4;0;0;0
5;20;5;2016;5;0;0;0
5;20;5;2016;6;0;0;0
5;20;5;2016;7;0;0;0
5;20;5;2016;8;0;0;0
5;20;5;2016;9;0;82;0
5;20;5;2016;10;0;415;0
5;20;5;2016;11;0;40;0
5;20;5;2016;12;0;545;0
5;20;5;2016;13;0;107;0
5;20;5;2016;14;0;85;0
5;20;5;2016;15;0;463;0
5;20;5;2016;16;0;481;0
5;20;5;2016;17;0;13;0
5;20;5;2016;18;0;386;0
5;20;5;2016;19;0;130;0
5;20;5;2016;20;0;502;0
5;20;5;2016;21;0;49;0
5;20;5;2016;22;0;423;0
5;20;5;2016;23;0;245;0
6;21;5;2016;0;0;419;0
6;21;5;2016;1;0;0;0
6;21;5;2016;2;0;45;0
6;21;5;2016;3;0;0;0
6;21;5;2016;4;0;0;0
6;21;5;2016;5;0;0;0
6;21;5;2016;6;0;0;0
6;21;5;2016;7;0;0;0
6;21;5;2016;8;0;1616;0
6;21;5;2016;9;0;196;0
6;21;5;2016;10;0;1673;0
6;21;5;2016;11;0;1758;0
6;21;5;2016;12;0;1758;0
6;21;5;2016;13;0;1757;0
6;21;5;2016;14;0;1758;0
6;21;5;2016;15;0;1758;0
6;21;5;2016;16;0;1758;0
6;21;5;2016;17;0;1757;0
6;21;5;2016;18;0;1759;0
6;21;5;2016;19;0;1758;0
6;21;5;2016;20;0;1758;0
6;21;5;2016;21;0;1757;0
6;21;5;2016;22;0;1758;0
6;21;5;2016;23;0;799;0
7;22;5;2016;0;0;0;0
7;22;5;2016;1;0;0;0
7;22;5;2016;2;0;0;0
7;22;5;2016;3;0;0;0
7;22;5;2016;4;0;0;0
7;22;5;2016;5;0;0;0
7;22;5;2016;6;0;0;0
7;22;5;2016;7;0;0;0
7;22;5;2016;8;0;833;0
7;22;5;2016;9;0;0;0
7;22;5;2016;10;0;1434;0
7;22;5;2016;11;0;1759;0
7;22;5;2016;12;34;817;0
7;22;5;2016;13;196;830;0
7;22;5;2016;14;0;1758;0
7;22;5;2016;15;0;1757;0
7;22;5;2016;16;0;1758;0
7;22;5;2016;17;391;936;0
7;22;5;2016;18;483;1420;0
7;22;5;2016;19;355;775;0
7;22;5;2016;20;0;1987;0
7;22;5;2016;21;336;1054;0
7;22;5;2016;22;118;1310;0
7;22;5;2016;23;150;523;0
1;23;5;2016;0;262;0;0
1;23;5;2016;1;439;0;0
1;23;5;2016;2;440;0;0
1;23;5;2016;3;138;0;0
1;23;5;2016;4;0;0;0
1;23;5;2016;5;0;0;0
1;23;5;2016;6;0;0;0
1;23;5;2016;7;0;0;0
1;23;5;2016;8;86;602;0
1;23;5;2016;9;227;0;0
1;23;5;2016;10;804;0;0
1;23;5;2016;11;879;0;0
1;23;5;2016;12;747;247;0
1;23;5;2016;13;557;577;0
1;23;5;2016;14;177;1486;0
1;23;5;2016;15;257;1219;0
1;23;5;2016;16;0;1757;0
1;23;5;2016;17;0;1758;0
1;23;5;2016;18;0;1759;0
1;23;5;2016;19;0;1757;0
1;23;5;2016;20;0;1758;0
1;23;5;2016;21;0;1758;0
1;23;5;2016;22;0;1758;0
1;23;5;2016;23;0;819;0
2;24;5;2016;0;0;0;0
2;24;5;2016;1;0;0;0
2;24;5;2016;2;0;0;0
2;24;5;2016;3;0;0;0
2;24;5;2016;4;0;0;0
2;24;5;2016;5;0;0;0
2;24;5;2016;6;0;0;0
2;24;5;2016;7;180;0;0
2;24;5;2016;8;754;0;0
2;24;5;2016;9;531;0;0
2;24;5;2016;10;819;0;0
2;24;5;2016;11;879;0;0
2;24;5;2016;12;104;1416;0
2;24;5;2016;13;0;1758;0
2;24;5;2016;14;0;1758;0
2;24;5;2016;15;0;1758;0
2;24;5;2016;16;0;1758;0
2;24;5;2016;17;0;1757;0
2;24;5;2016;18;0;1758;0
2;24;5;2016;19;0;1758;0
2;24;5;2016;20;0;1758;0
2;24;5;2016;21;0;1758;0
2;24;5;2016;22;0;1757;0
2;24;5;2016;23;0;873;0
3;25;5;2016;0;0;0;0
3;25;5;2016;1;332;0;0
3;25;5;2016;2;0;0;0
3;25;5;2016;3;0;0;0
3;25;5;2016;4;0;0;0
3;25;5;2016;5;0;0;0
3;25;5;2016;6;0;0;0
3;25;5;2016;7;0;0;0
3;25;5;2016;8;0;0;0
3;25;5;2016;9;164;230;0
3;25;5;2016;10;0;270;0
3;25;5;2016;11;493;0;0
3;25;5;2016;12;522;0;0
3;25;5;2016;13;757;0;0
3;25;5;2016;14;642;0;0
3;25;5;2016;15;710;0;0
3;25;5;2016;16;440;0;0
3;25;5;2016;17;439;0;0
3;25;5;2016;18;440;0;0
3;25;5;2016;19;439;0;0
3;25;5;2016;20;351;0;0
3;25;5;2016;21;0;0;0
3;25;5;2016;22;0;0;0
3;25;5;2016;23;0;0;0
4;26;5;2016;0;0;0;0
4;26;5;2016;1;0;0;0
4;26;5;2016;2;0;0;0
4;26;5;2016;3;58;0;0
4;26;5;2016;4;0;0;0
4;26;5;2016;5;0;0;0
4;26;5;2016;6;0;0;0
4;26;5;2016;7;0;0;0
4;26;5;2016;8;162;0;0
4;26;5;2016;9;890;0;0
4;26;5;2016;10;269;995;0
4;26;5;2016;11;0;1356;0
4;26;5;2016;12;0;1756;0
4;26;5;2016;13;0;1759;0
4;26;5;2016;14;0;1758;0
4;26;5;2016;15;0;1758;0
4;26;5;2016;16;0;1758;0
4;26;5;2016;17;0;1757;0
4;26;5;2016;18;0;1758;0
4;26;5;2016;19;0;1758;0
4;26;5;2016;20;0;1758;0
4;26;5;2016;21;0;1758;0
4;26;5;2016;22;0;1757;0
4;26;5;2016;23;0;974;0
5;27;5;2016;0;176;0;0
5;27;5;2016;1;256;0;0
5;27;5;2016;2;0;0;0
5;27;5;2016;3;0;0;0
5;27;5;2016;4;0;0;0
5;27;5;2016;5;0;0;0
5;27;5;2016;6;0;0;0
5;27;5;2016;7;0;0;0
5;27;5;2016;8;0;0;0
5;27;5;2016;9;137;300;0
5;27;5;2016;10;0;154;0
5;27;5;2016;11;85;0;0
5;27;5;2016;12;588;0;0
5;27;5;2016;13;440;0;0
5;27;5;2016;14;439;0;0
5;27;5;2016;15;439;0;0
5;27;5;2016;16;440;0;0
5;27;5;2016;17;325;0;0
5;27;5;2016;18;0;0;0
5;27;5;2016;19;0;0;0
5;27;5;2016;20;0;0;0
5;27;5;2016;21;0;0;0
5;27;5;2016;22;0;0;0
5;27;5;2016;23;0;0;0
6;28;5;2016;0;420;0;0
6;28;5;2016;1;120;0;0
6;28;5;2016;2;446;0;0
6;28;5;2016;3;65;0;0
6;28;5;2016;4;0;0;0
6;28;5;2016;5;0;0;0
6;28;5;2016;6;0;0;0
6;28;5;2016;7;0;0;0
6;28;5;2016;8;96;0;0
6;28;5;2016;9;577;0;0
6;28;5;2016;10;562;0;0
6;28;5;2016;11;485;0;0
6;28;5;2016;12;450;0;0
6;28;5;2016;13;440;0;0
6;28;5;2016;14;439;0;0
6;28;5;2016;15;440;0;0
6;28;5;2016;16;439;0;0
6;28;5;2016;17;440;0;0
6;28;5;2016;18;439;0;0
6;28;5;2016;19;440;0;0
6;28;5;2016;20;439;0;0
6;28;5;2016;21;382;0;0
6;28;5;2016;22;0;0;0
6;28;5;2016;23;0;0;0
7;29;5;2016;0;0;0;0
7;29;5;2016;1;0;0;0
7;29;5;2016;2;0;0;0
7;29;5;2016;3;0;0;0
7;29;5;2016;4;0;0;0
7;29;5;2016;5;0;0;0
7;29;5;2016;6;0;0;0
7;29;5;2016;7;0;0;0
7;29;5;2016;8;109;1184;0
7;29;5;2016;9;0;48;0
7;29;5;2016;10;599;537;0
7;29;5;2016;11;0;1487;0
7;29;5;2016;12;0;1757;0
7;29;5;2016;13;0;1757;0
7;29;5;2016;14;0;1759;0
7;29;5;2016;15;0;1757;0
7;29;5;2016;16;0;1759;0
7;29;5;2016;17;0;1757;0
7;29;5;2016;18;0;1758;0
7;29;5;2016;19;0;1758;0
7;29;5;2016;20;0;1757;0
7;29;5;2016;21;0;1759;0
7;29;5;2016;22;0;1758;0
7;29;5;2016;23;0;856;0
1;30;5;2016;0;331;0;0
1;30;5;2016;1;440;0;0
1;30;5;2016;2;439;0;0
1;30;5;2016;3;68;0;0
1;30;5;2016;4;0;0;0
1;30;5;2016;5;0;0;0
1;30;5;2016;6;0;0;0
1;30;5;2016;7;0;0;0
1;30;5;2016;8;0;0;0
1;30;5;2016;9;411;0;0
1;30;5;2016;10;607;539;0
1;30;5;2016;11;0;1302;0
1;30;5;2016;12;0;1758;0
1;30;5;2016;13;0;1757;0
1;30;5;2016;14;0;1758;0
1;30;5;2016;15;0;1759;0
1;30;5;2016;16;0;1757;0
1;30;5;2016;17;0;1759;0
1;30;5;2016;18;0;1757;0
1;30;5;2016;19;0;1757;0
1;30;5;2016;20;0;1758;0
1;30;5;2016;21;0;1758;0
1;30;5;2016;22;0;1757;0
1;30;5;2016;23;27;450;0
2;31;5;2016;0;495;0;0
2;31;5;2016;1;440;0;0
2;31;5;2016;2;439;0;0
2;31;5;2016;3;439;0;0
2;31;5;2016;4;440;0;0
2;31;5;2016;5;327;0;0
2;31;5;2016;6;0;0;0
2;31;5;2016;7;0;0;0
2;31;5;2016;8;0;0;0
2;31;5;2016;9;381;0;0
2;31;5;2016;10;443;0;0
2;31;5;2016;11;876,8;0;0
2;31;5;2016;12;876,7;0;0
2;31;5;2016;13;876,7;0;0
2;31;5;2016;14;876,8;0;0
2;31;5;2016;15;879;0;0
2;31;5;2016;16;1081;0;0
2;31;5;2016;17;260;2685,5;0
2;31;5;2016;18;260;2685,5;0
2;31;5;2016;19;0;2100,5;0
2;31;5;2016;20;0;2100,5;0
2;31;5;2016;21;0;1758;0
2;31;5;2016;22;0;1758;0
2;31;5;2016;23;208;1031;0
3;1;6;2016;0;681;0;0
3;1;6;2016;1;439;0;0
3;1;6;2016;2;440;0;0
3;1;6;2016;3;439;0;0
3;1;6;2016;4;440;0;0
3;1;6;2016;5;439;0;0
3;1;6;2016;6;439;0;0
3;1;6;2016;7;440;0;0
3;1;6;2016;8;440;0;0
3;1;6;2016;9;439;0;0
3;1;6;2016;10;439;0;0
3;1;6;2016;11;635;0;81
3;1;6;2016;12;118;0;1066
3;1;6;2016;13;0;0;1208
3;1;6;2016;14;0;0;1282
3;1;6;2016;15;0;0;1310
3;1;6;2016;16;0;0;1218
3;1;6;2016;17;0;0;1317
3;1;6;2016;18;0;0;1318
3;1;6;2016;19;0;0;1319
3;1;6;2016;20;0;0;1319
3;1;6;2016;21;0;0;1318
3;1;6;2016;22;0;0;1306
3;1;6;2016;23;194;0;491
4;2;6;2016;0;440;0;0
4;2;6;2016;1;439;0;0
4;2;6;2016;2;440;0;0
4;2;6;2016;3;57;0;0
4;2;6;2016;4;0;0;0
4;2;6;2016;5;0;0;0
4;2;6;2016;6;0;0;0
4;2;6;2016;7;0;0;0
4;2;6;2016;8;146;0;578
4;2;6;2016;9;436;0;0
4;2;6;2016;10;767;0;0
4;2;6;2016;11;879;0;0
4;2;6;2016;12;51;0;912
4;2;6;2016;13;0;0;1257
4;2;6;2016;14;0;0;1292
4;2;6;2016;15;0;0;1103
4;2;6;2016;16;0;0;1067
4;2;6;2016;17;0;0;1318
4;2;6;2016;18;0;0;1318
4;2;6;2016;19;0;0;1320
4;2;6;2016;20;0;0;1348
4;2;6;2016;21;0;0;1321
4;2;6;2016;22;0;0;1318
4;2;6;2016;23;0;0;524
5;3;6;2016;0;3;0;0
5;3;6;2016;1;458;0;0
5;3;6;2016;2;0;0;0
5;3;6;2016;3;0;0;0
5;3;6;2016;4;0;0;0
5;3;6;2016;5;0;0;0
5;3;6;2016;6;0;0;0
5;3;6;2016;7;0;0;0
5;3;6;2016;8;610;0;0
5;3;6;2016;9;588;0;0
5;3;6;2016;10;794;0;0
5;3;6;2016;11;687;0;0
5;3;6;2016;12;875;0;0
5;3;6;2016;13;879;0;0
5;3;6;2016;14;625;0;0
5;3;6;2016;15;439;0;0
5;3;6;2016;16;440;0;0
5;3;6;2016;17;439;0;0
5;3;6;2016;18;439;0;0
5;3;6;2016;19;440;0;0
5;3;6;2016;20;439;0;0
5;3;6;2016;21;440;0;0
5;3;6;2016;22;439;0;0
5;3;6;2016;23;440;0;0
6;4;6;2016;0;439;0;0
6;4;6;2016;1;396;0;0
6;4;6;2016;2;0;0;0
6;4;6;2016;3;0;0;0
6;4;6;2016;4;0;0;0
6;4;6;2016;5;0;0;0
6;4;6;2016;6;0;0;0
6;4;6;2016;7;0;0;0
6;4;6;2016;8;0;0;0
6;4;6;2016;9;657;0;0
6;4;6;2016;10;742;0;0
6;4;6;2016;11;285;0;908
6;4;6;2016;12;0;0;1318,3
6;4;6;2016;13;0;0;1318,4
6;4;6;2016;14;0;0;1318,3
6;4;6;2016;15;0;0;1568,5
6;4;6;2016;16;0;0;1568,5
6;4;6;2016;17;0;0;1568,5
6;4;6;2016;18;0;0;1568,5
6;4;6;2016;19;0;0;1568,5
6;4;6;2016;20;0;0;1568,5
6;4;6;2016;21;0;0;1325
