Day of week,Date,Month,Year ,Hour,T_db,Hum_r,T_wb
4,28,1,2016,16,15,77,12.24104015
4,28,1,2016,17,14,82,11.73838211
4,28,1,2016,18,13,87,11.20613301
4,28,1,2016,19,13,76,10.24957598
4,28,1,2016,20,12,76,9.300428343
4,28,1,2016,21,12,76,9.300428343
4,28,1,2016,22,12,76,9.300428343
4,28,1,2016,23,12,71,8.874278598
5,29,1,2016,0,12,71,8.874278598
5,29,1,2016,1,11,76,8.351277774
5,29,1,2016,2,11,76,8.351277774
5,29,1,2016,3,11,76,8.351277774
5,29,1,2016,4,11,76,8.351277774
5,29,1,2016,5,11,76,8.351277774
5,29,1,2016,6,11,76,8.351277774
5,29,1,2016,7,11,76,8.351277774
5,29,1,2016,8,11,76,8.351277774
5,29,1,2016,9,12,71,8.874278598
5,29,1,2016,10,13,71,9.808900366
5,29,1,2016,11,13,71,9.808900366
5,29,1,2016,12,14,67,10.37476523
5,29,1,2016,13,15,62,10.81230178
5,29,1,2016,14,15,67,11.29698187
5,29,1,2016,15,15,67,11.29698187
5,29,1,2016,16,15,67,11.29698187
5,29,1,2016,17,14,76,11.19872077
5,29,1,2016,18,13,82,10.77307074
5,29,1,2016,19,12,87,10.22828175
5,29,1,2016,20,11,87,9.250428431
5,29,1,2016,21,11,87,9.250428431
5,29,1,2016,22,11,81,8.760731228
5,29,1,2016,23,10,87,8.272572984
6,30,1,2016,0,11,76,8.351277774
6,30,1,2016,1,10,81,7.79801812
6,30,1,2016,2,10,81,7.79801812
6,30,1,2016,3,10,81,7.79801812
6,30,1,2016,4,10,81,7.79801812
6,30,1,2016,5,10,76,7.402124169
6,30,1,2016,6,9,87,7.294715347
6,30,1,2016,7,10,76,7.402124169
6,30,1,2016,8,10,76,7.402124169
6,30,1,2016,9,10,81,7.79801812
6,30,1,2016,10,11,76,8.351277774
6,30,1,2016,11,14,67,10.37476523
6,30,1,2016,12,16,59,11.41129691
6,30,1,2016,13,15,67,11.29698187
6,30,1,2016,14,16,63,11.81910254
6,30,1,2016,15,16,67,12.21919489
6,30,1,2016,16,17,55,11.87444068
6,30,1,2016,17,14,71,10.74351876
6,30,1,2016,18,14,71,10.74351876
6,30,1,2016,19,13,62,9.001043607
6,30,1,2016,20,12,66,8.44382004
6,30,1,2016,21,11,71,7.939653333
6,30,1,2016,22,11,71,7.939653333
6,30,1,2016,23,9,81,6.835302359
7,31,1,2016,0,9,76,6.45296742
7,31,1,2016,1,9,76,6.45296742
7,31,1,2016,2,8,81,5.872583855
7,31,1,2016,3,7,87,5.338993219
7,31,1,2016,4,8,81,5.872583855
7,31,1,2016,5,8,81,5.872583855
7,31,1,2016,6,8,81,5.872583855
7,31,1,2016,7,8,75,5.430158964
7,31,1,2016,8,8,81,5.872583855
7,31,1,2016,9,10,71,7.005024441
7,31,1,2016,10,11,66,7.524807973
7,31,1,2016,11,13,62,9.001043607
7,31,1,2016,12,15,54,10.01243455
7,31,1,2016,13,15,62,10.81230178
7,31,1,2016,14,16,59,11.41129691
7,31,1,2016,15,15,62,10.81230178
7,31,1,2016,16,15,67,11.29698187
7,31,1,2016,17,15,67,11.29698187
7,31,1,2016,18,14,71,10.74351876
7,31,1,2016,19,13,71,9.808900366
7,31,1,2016,20,13,66,9.362827893
7,31,1,2016,21,12,71,8.874278598
7,31,1,2016,22,12,71,8.874278598
7,31,1,2016,23,12,71,8.874278598
1,1,2,2016,0,12,76,9.300428343
1,1,2,2016,1,13,71,9.808900366
1,1,2,2016,2,12,76,9.300428343
1,1,2,2016,3,12,81,9.723441767
1,1,2,2016,4,11,81,8.760731228
1,1,2,2016,5,13,76,10.24957598
1,1,2,2016,6,12,81,9.723441767
1,1,2,2016,7,12,81,9.723441767
1,1,2,2016,8,12,81,9.723441767
1,1,2,2016,9,14,71,10.74351876
1,1,2,2016,10,16,63,11.81910254
1,1,2,2016,11,16,63,11.81910254
1,1,2,2016,12,18,55,12.75447449
1,1,2,2016,13,19,52,13.2791109
1,1,2,2016,14,17,63,12.72814296
1,1,2,2016,15,17,63,12.72814296
1,1,2,2016,16,16,72,12.71023249
1,1,2,2016,17,15,77,12.24104015
1,1,2,2016,18,14,82,11.73838211
1,1,2,2016,19,14,76,11.19872077
1,1,2,2016,20,13,76,10.24957598
1,1,2,2016,21,12,81,9.723441767
1,1,2,2016,22,11,81,8.760731228
1,1,2,2016,23,10,81,7.79801812
2,2,2,2016,0,10,87,8.272572984
2,2,2,2016,1,10,87,8.272572984
2,2,2,2016,2,10,87,8.272572984
2,2,2,2016,3,10,81,7.79801812
2,2,2,2016,4,9,87,7.294715347
2,2,2,2016,5,9,87,7.294715347
2,2,2,2016,6,9,81,6.835302359
2,2,2,2016,7,9,81,6.835302359
2,2,2,2016,8,9,81,6.835302359
2,2,2,2016,9,11,76,8.351277774
2,2,2,2016,10,13,71,9.808900366
2,2,2,2016,11,16,63,11.81910254
2,2,2,2016,12,15,72,11.77263217
2,2,2,2016,13,15,72,11.77263217
2,2,2,2016,14,15,77,12.24104015
2,2,2,2016,15,15,77,12.24104015
2,2,2,2016,16,14,87,12.18398227
2,2,2,2016,17,14,87,12.18398227
2,2,2,2016,18,14,87,12.18398227
2,2,2,2016,19,12,93,10.73139799
2,2,2,2016,20,12,93,10.73139799
2,2,2,2016,21,11,93,9.739492213
2,2,2,2016,22,11,87,9.250428431
2,2,2,2016,23,11,87,9.250428431
3,3,2,2016,0,11,87,9.250428431
3,3,2,2016,1,11,87,9.250428431
3,3,2,2016,2,12,87,10.22828175
3,3,2,2016,3,12,81,9.723441767
3,3,2,2016,4,12,76,9.300428343
3,3,2,2016,5,12,76,9.300428343
3,3,2,2016,6,12,76,9.300428343
3,3,2,2016,7,12,76,9.300428343
3,3,2,2016,8,11,81,8.760731228
3,3,2,2016,9,13,71,9.808900366
3,3,2,2016,10,14,62,9.906674971
3,3,2,2016,11,16,55,10.99440152
3,3,2,2016,12,17,51,11.43077956
3,3,2,2016,13,17,51,11.43077956
3,3,2,2016,14,17,51,11.43077956
3,3,2,2016,15,16,67,12.21919489
3,3,2,2016,16,15,72,11.77263217
3,3,2,2016,17,14,76,11.19872077
3,3,2,2016,18,14,82,11.73838211
3,3,2,2016,19,14,76,11.19872077
3,3,2,2016,20,14,71,10.74351876
3,3,2,2016,21,14,67,10.37476523
3,3,2,2016,22,11,81,8.760731228
3,3,2,2016,23,11,87,9.250428431
4,4,2,2016,0,10,87,8.272572984
4,4,2,2016,1,9,76,6.45296742
4,4,2,2016,2,9,66,5.686770524
4,4,2,2016,3,8,57,4.102643983
4,4,2,2016,4,8,49,3.503883184
4,4,2,2016,5,7,56,3.144379165
4,4,2,2016,6,7,56,3.144379165
4,4,2,2016,7,6,65,2.86254024
4,4,2,2016,8,6,65,2.86254024
4,4,2,2016,9,8,57,4.102643983
4,4,2,2016,10,10,46,4.960730637
4,4,2,2016,11,12,40,6.065702472
4,4,2,2016,12,13,37,6.562368288
4,4,2,2016,13,13,47,7.586259822
4,4,2,2016,14,13,50,7.878557618
4,4,2,2016,15,13,50,7.878557618
4,4,2,2016,16,13,58,8.633855878
4,4,2,2016,17,12,62,8.095407504
4,4,2,2016,18,11,66,7.524807973
4,4,2,2016,19,11,66,7.524807973
4,4,2,2016,20,10,66,6.605791527
4,4,2,2016,21,8,70,5.062174088
4,4,2,2016,22,8,61,4.398941304
4,4,2,2016,23,8,57,4.102643983
5,5,2,2016,0,7,56,3.144379165
5,5,2,2016,1,7,56,3.144379165
5,5,2,2016,2,7,56,3.144379165
5,5,2,2016,3,7,56,3.144379165
5,5,2,2016,4,6,60,2.5276793
5,5,2,2016,5,6,60,2.5276793
5,5,2,2016,6,6,60,2.5276793
5,5,2,2016,7,6,60,2.5276793
5,5,2,2016,8,6,60,2.5276793
5,5,2,2016,9,8,53,3.804546407
5,5,2,2016,10,11,46,5.803001729
5,5,2,2016,11,14,47,8.433020371
5,5,2,2016,12,15,44,8.953704927
5,5,2,2016,13,15,51,9.702790074
5,5,2,2016,14,14,58,9.525237242
5,5,2,2016,15,14,62,9.906674971
5,5,2,2016,16,14,62,9.906674971
5,5,2,2016,17,13,71,9.808900366
5,5,2,2016,18,12,76,9.300428343
5,5,2,2016,19,12,81,9.723441767
5,5,2,2016,20,12,81,9.723441767
5,5,2,2016,21,11,81,8.760731228
5,5,2,2016,22,11,81,8.760731228
5,5,2,2016,23,9,81,6.835302359
6,6,2,2016,0,9,76,6.45296742
6,6,2,2016,1,9,81,6.835302359
6,6,2,2016,2,8,87,6.31685545
6,6,2,2016,3,8,81,5.872583855
6,6,2,2016,4,8,81,5.872583855
6,6,2,2016,5,8,75,5.430158964
6,6,2,2016,6,8,70,5.062174088
6,6,2,2016,7,8,70,5.062174088
6,6,2,2016,8,8,70,5.062174088
6,6,2,2016,9,9,66,5.686770524
6,6,2,2016,10,11,66,7.524807973
6,6,2,2016,11,14,67,10.37476523
6,6,2,2016,12,15,67,11.29698187
6,6,2,2016,13,14,76,11.19872077
6,6,2,2016,14,14,76,11.19872077
6,6,2,2016,15,14,82,11.73838211
6,6,2,2016,16,14,76,11.19872077
6,6,2,2016,17,14,76,11.19872077
6,6,2,2016,18,13,82,10.77307074
6,6,2,2016,19,13,82,10.77307074
6,6,2,2016,20,13,82,10.77307074
6,6,2,2016,21,13,87,11.20613301
6,6,2,2016,22,12,81,9.723441767
6,6,2,2016,23,12,81,9.723441767
7,7,2,2016,0,11,87,9.250428431
7,7,2,2016,1,11,87,9.250428431
7,7,2,2016,2,10,87,8.272572984
7,7,2,2016,3,10,93,8.747584662
7,7,2,2016,4,11,93,9.739492213
7,7,2,2016,5,12,100,11.31769597
7,7,2,2016,6,13,66,9.362827893
7,7,2,2016,7,13,62,9.001043607
7,7,2,2016,8,11,71,7.939653333
7,7,2,2016,9,11,66,7.524807973
7,7,2,2016,10,12,58,7.742468927
7,7,2,2016,11,13,54,8.26013927
7,7,2,2016,12,12,62,8.095407504
7,7,2,2016,13,13,62,9.001043607
7,7,2,2016,14,12,71,8.874278598
7,7,2,2016,15,13,66,9.362827893
7,7,2,2016,16,13,66,9.362827893
7,7,2,2016,17,13,62,9.001043607
7,7,2,2016,18,13,47,7.586259822
7,7,2,2016,19,13,40,6.878865003
7,7,2,2016,20,13,40,6.878865003
7,7,2,2016,21,13,40,6.878865003
7,7,2,2016,22,12,43,6.358723349
7,7,2,2016,23,10,53,5.548966972
1,8,2,2016,0,10,49,5.215059707
1,8,2,2016,1,9,57,4.99034591
1,8,2,2016,2,10,49,5.215059707
1,8,2,2016,3,9,53,4.676760884
1,8,2,2016,4,8,57,4.102643983
1,8,2,2016,5,6,70,3.198949916
1,8,2,2016,6,7,65,3.778311474
1,8,2,2016,7,7,65,3.778311474
1,8,2,2016,8,8,65,4.694077351
1,8,2,2016,9,10,57,5.878040883
1,8,2,2016,10,12,54,7.3839818
1,8,2,2016,11,15,44,8.953704927
1,8,2,2016,12,16,48,10.23789051
1,8,2,2016,13,16,51,10.56678814
1,8,2,2016,14,17,55,11.87444068
1,8,2,2016,15,17,51,11.43077956
1,8,2,2016,16,15,72,11.77263217
1,8,2,2016,17,15,62,10.81230178
1,8,2,2016,18,14,71,10.74351876
1,8,2,2016,19,13,76,10.24957598
1,8,2,2016,20,13,76,10.24957598
1,8,2,2016,21,13,76,10.24957598
1,8,2,2016,22,13,76,10.24957598
1,8,2,2016,23,13,82,10.77307074
2,9,2,2016,0,11,81,8.760731228
2,9,2,2016,1,11,71,7.939653333
2,9,2,2016,2,11,76,8.351277774
2,9,2,2016,3,14,67,10.37476523
2,9,2,2016,4,15,58,10.41661325
2,9,2,2016,5,15,58,10.41661325
2,9,2,2016,6,15,58,10.41661325
2,9,2,2016,7,14,62,9.906674971
2,9,2,2016,8,14,67,10.37476523
2,9,2,2016,9,16,59,11.41129691
2,9,2,2016,10,18,52,12.41101199
2,9,2,2016,11,19,45,12.41370688
2,9,2,2016,12,19,42,12.02437372
2,9,2,2016,13,19,42,12.02437372
2,9,2,2016,14,19,45,12.41370688
2,9,2,2016,15,19,42,12.02437372
2,9,2,2016,16,17,59,12.30631358
2,9,2,2016,17,16,63,11.81910254
2,9,2,2016,18,15,77,12.24104015
2,9,2,2016,19,16,63,11.81910254
2,9,2,2016,20,19,42,12.02437372
2,9,2,2016,21,19,37,11.34522697
2,9,2,2016,22,18,42,11.20118172
2,9,2,2016,23,16,44,9.786616289
3,10,2,2016,0,15,51,9.702790074
3,10,2,2016,1,15,54,10.01243455
3,10,2,2016,2,15,47,9.27977211
3,10,2,2016,3,15,47,9.27977211
3,10,2,2016,4,15,41,8.618903651
3,10,2,2016,5,14,44,8.12078383
3,10,2,2016,6,14,44,8.12078383
3,10,2,2016,7,14,47,8.433020371
3,10,2,2016,8,14,50,8.738376105
3,10,2,2016,9,14,50,8.738376105
3,10,2,2016,10,15,54,10.01243455
3,10,2,2016,11,15,58,10.41661325
3,10,2,2016,12,15,62,10.81230178
3,10,2,2016,13,17,45,10.73852408
3,10,2,2016,14,16,51,10.56678814
3,10,2,2016,15,15,62,10.81230178
3,10,2,2016,16,15,62,10.81230178
3,10,2,2016,17,14,71,10.74351876
3,10,2,2016,18,14,71,10.74351876
3,10,2,2016,19,14,76,11.19872077
3,10,2,2016,20,13,76,10.24957598
3,10,2,2016,21,11,81,8.760731228
3,10,2,2016,22,11,81,8.760731228
3,10,2,2016,23,11,81,8.760731228
4,11,2,2016,0,11,81,8.760731228
4,11,2,2016,1,11,81,8.760731228
4,11,2,2016,2,11,87,9.250428431
4,11,2,2016,3,11,87,9.250428431
4,11,2,2016,4,11,87,9.250428431
4,11,2,2016,5,12,81,9.723441767
4,11,2,2016,6,11,93,9.739492213
4,11,2,2016,7,12,87,10.22828175
4,11,2,2016,8,12,87,10.22828175
4,11,2,2016,9,12,93,10.73139799
4,11,2,2016,10,12,93,10.73139799
4,11,2,2016,11,13,87,11.20613301
4,11,2,2016,12,13,93,11.72330203
4,11,2,2016,13,13,93,11.72330203
4,11,2,2016,14,13,93,11.72330203
4,11,2,2016,15,13,93,11.72330203
4,11,2,2016,16,13,93,11.72330203
4,11,2,2016,17,13,93,11.72330203
4,11,2,2016,18,12,93,10.73139799
4,11,2,2016,19,12,93,10.73139799
4,11,2,2016,20,13,87,11.20613301
4,11,2,2016,21,12,87,10.22828175
4,11,2,2016,22,12,93,10.73139799
4,11,2,2016,23,10,93,8.747584662
5,12,2,2016,0,11,93,9.739492213
5,12,2,2016,1,11,93,9.739492213
5,12,2,2016,2,10,93,8.747584662
5,12,2,2016,3,10,93,8.747584662
5,12,2,2016,4,10,93,8.747584662
5,12,2,2016,5,10,93,8.747584662
5,12,2,2016,6,10,93,8.747584662
5,12,2,2016,7,11,93,9.739492213
5,12,2,2016,8,11,93,9.739492213
5,12,2,2016,9,13,87,11.20613301
5,12,2,2016,10,13,87,11.20613301
5,12,2,2016,11,13,87,11.20613301
5,12,2,2016,12,15,82,12.70369122
5,12,2,2016,13,16,77,13.19296557
5,12,2,2016,14,17,67,13.1414044
5,12,2,2016,15,17,72,13.64782987
5,12,2,2016,16,17,67,13.1414044
5,12,2,2016,17,16,77,13.19296557
5,12,2,2016,18,16,77,13.19296557
5,12,2,2016,19,15,87,13.16182959
5,12,2,2016,20,17,67,13.1414044
5,12,2,2016,21,17,67,13.1414044
5,12,2,2016,22,15,82,12.70369122
5,12,2,2016,23,16,77,13.19296557
6,13,2,2016,0,15,77,12.24104015
6,13,2,2016,1,14,82,11.73838211
6,13,2,2016,2,16,82,13.66899815
6,13,2,2016,3,16,77,13.19296557
6,13,2,2016,4,16,72,12.71023249
6,13,2,2016,5,15,77,12.24104015
6,13,2,2016,6,16,72,12.71023249
6,13,2,2016,7,16,77,13.19296557
6,13,2,2016,8,17,72,13.64782987
6,13,2,2016,9,18,67,14.06361054
6,13,2,2016,10,17,72,13.64782987
6,13,2,2016,11,21,56,15.51890731
6,13,2,2016,12,21,49,14.62592346
6,13,2,2016,13,22,40,14.19680141
6,13,2,2016,14,22,46,15.06737595
6,13,2,2016,15,20,56,14.63504769
6,13,2,2016,16,18,67,14.06361054
6,13,2,2016,17,18,63,13.63717947
6,13,2,2016,18,17,72,13.64782987
6,13,2,2016,19,17,72,13.64782987
6,13,2,2016,20,18,59,13.2013257
6,13,2,2016,21,16,77,13.19296557
6,13,2,2016,22,15,82,12.70369122
6,13,2,2016,23,14,87,12.18398227
7,14,2,2016,0,13,87,11.20613301
7,14,2,2016,1,13,87,11.20613301
7,14,2,2016,2,14,82,11.73838211
7,14,2,2016,3,14,82,11.73838211
7,14,2,2016,4,14,76,11.19872077
7,14,2,2016,5,15,62,10.81230178
7,14,2,2016,6,15,54,10.01243455
7,14,2,2016,7,14,62,9.906674971
7,14,2,2016,8,15,47,9.27977211
7,14,2,2016,9,15,47,9.27977211
7,14,2,2016,10,15,47,9.27977211
7,14,2,2016,11,16,38,9.076699607
7,14,2,2016,12,18,31,9.707134821
7,14,2,2016,13,18,31,9.707134821
7,14,2,2016,14,18,34,10.1364179
7,14,2,2016,15,16,63,11.81910254
7,14,2,2016,16,15,62,10.81230178
7,14,2,2016,17,14,67,10.37476523
7,14,2,2016,18,14,71,10.74351876
7,14,2,2016,19,13,58,8.633855878
7,14,2,2016,20,12,62,8.095407504
7,14,2,2016,21,12,58,7.742468927
7,14,2,2016,22,11,66,7.524807973
7,14,2,2016,23,9,87,7.294715347
1,15,2,2016,0,9,81,6.835302359
1,15,2,2016,1,8,81,5.872583855
1,15,2,2016,2,8,81,5.872583855
1,15,2,2016,3,9,76,6.45296742
1,15,2,2016,4,9,70,5.99377977
1,15,2,2016,5,8,75,5.430158964
1,15,2,2016,6,7,75,4.483819332
1,15,2,2016,7,8,65,4.694077351
1,15,2,2016,8,7,70,4.130564192
1,15,2,2016,9,9,66,5.686770524
1,15,2,2016,10,11,57,6.765729207
1,15,2,2016,11,13,47,7.586259822
1,15,2,2016,12,13,54,8.26013927
1,15,2,2016,13,13,62,9.001043607
1,15,2,2016,14,13,58,8.633855878
1,15,2,2016,15,13,58,8.633855878
1,15,2,2016,16,13,62,9.001043607
1,15,2,2016,17,13,62,9.001043607
1,15,2,2016,18,12,71,8.874278598
1,15,2,2016,19,11,71,7.939653333
1,15,2,2016,20,10,76,7.402124169
1,15,2,2016,21,10,53,5.548966972
1,15,2,2016,22,9,46,4.118448159
1,15,2,2016,23,8,39,2.734438126
2,16,2,2016,0,7,38,1.852828402
2,16,2,2016,1,7,33,1.479483754
2,16,2,2016,2,7,36,1.704666056
2,16,2,2016,3,6,41,1.25427477
2,16,2,2016,4,5,48,0.874409359
2,16,2,2016,5,4,55,0.433414603
2,16,2,2016,6,4,55,0.433414603
2,16,2,2016,7,3,59,-0.22443459
2,16,2,2016,8,5,52,1.125084066
2,16,2,2016,9,7,45,2.362028848
2,16,2,2016,10,10,37,4.170733942
2,16,2,2016,11,12,32,5.244245441
2,16,2,2016,12,12,34,5.455935267
2,16,2,2016,13,12,40,6.065702472
2,16,2,2016,14,12,43,6.358723349
2,16,2,2016,15,12,40,6.065702472
2,16,2,2016,16,13,40,6.878865003
2,16,2,2016,17,12,43,6.358723349
2,16,2,2016,18,10,49,5.215059707
2,16,2,2016,19,10,46,4.960730637
2,16,2,2016,20,9,49,4.359476569
2,16,2,2016,21,9,53,4.676760884
2,16,2,2016,22,8,49,3.503883184
2,16,2,2016,23,8,45,3.199731008
3,17,2,2016,0,7,45,2.362028848
3,17,2,2016,1,6,48,1.725689478
3,17,2,2016,2,5,48,0.874409359
3,17,2,2016,3,4,55,0.433414603
3,17,2,2016,4,4,55,0.433414603
3,17,2,2016,5,4,55,0.433414603
3,17,2,2016,6,3,59,-0.22443459
3,17,2,2016,7,3,59,-0.22443459
3,17,2,2016,8,3,64,0.058060128
3,17,2,2016,9,5,56,1.376481339
3,17,2,2016,10,7,48,2.576956901
3,17,2,2016,11,9,42,3.791971814
3,17,2,2016,12,9,49,4.359476569
3,17,2,2016,13,11,43,5.530563542
3,17,2,2016,14,11,37,4.967963106
3,17,2,2016,15,12,37,5.765174194
3,17,2,2016,16,11,37,4.967963106
3,17,2,2016,17,10,43,4.702391039
3,17,2,2016,18,9,46,4.118448159
3,17,2,2016,19,8,53,3.804546407
3,17,2,2016,20,8,53,3.804546407
3,17,2,2016,21,8,53,3.804546407
3,17,2,2016,22,6,60,2.5276793
3,17,2,2016,23,6,52,1.993284194
4,18,2,2016,0,5,56,1.376481339
4,18,2,2016,1,5,56,1.376481339
4,18,2,2016,2,4,55,0.433414603
4,18,2,2016,3,4,55,0.433414603
4,18,2,2016,4,4,55,0.433414603
4,18,2,2016,5,4,55,0.433414603
4,18,2,2016,6,4,60,0.730331867
4,18,2,2016,7,4,60,0.730331867
4,18,2,2016,8,5,56,1.376481339
4,18,2,2016,9,8,49,3.503883184
4,18,2,2016,10,9,42,3.791971814
4,18,2,2016,11,10,37,4.170733942
4,18,2,2016,12,10,39,4.350461065
4,18,2,2016,13,11,37,4.967963106
4,18,2,2016,14,12,40,6.065702472
4,18,2,2016,15,12,37,5.765174194
4,18,2,2016,16,12,43,6.358723349
4,18,2,2016,17,11,50,6.158896261
4,18,2,2016,18,11,53,6.421165064
4,18,2,2016,19,11,53,6.421165064
4,18,2,2016,20,11,53,6.421165064
4,18,2,2016,21,9,61,5.301123034
4,18,2,2016,22,8,70,5.062174088
4,18,2,2016,23,7,70,4.130564192
5,19,2,2016,0,7,70,4.130564192
5,19,2,2016,1,7,70,4.130564192
5,19,2,2016,2,6,70,3.198949916
5,19,2,2016,3,5,75,2.591129053
5,19,2,2016,4,5,70,2.267331085
5,19,2,2016,5,5,70,2.267331085
5,19,2,2016,6,4,69,1.274422175
5,19,2,2016,7,3,80,0.998302079
5,19,2,2016,8,4,75,1.644778126
5,19,2,2016,9,7,65,3.778311474
5,19,2,2016,10,10,53,5.548966972
5,19,2,2016,11,12,54,7.3839818
5,19,2,2016,12,13,58,8.633855878
5,19,2,2016,13,13,62,9.001043607
5,19,2,2016,14,13,66,9.362827893
5,19,2,2016,15,13,66,9.362827893
5,19,2,2016,16,13,66,9.362827893
5,19,2,2016,17,12,66,8.44382004
5,19,2,2016,18,11,71,7.939653333
5,19,2,2016,19,10,71,7.005024441
5,19,2,2016,20,9,70,5.99377977
5,19,2,2016,21,9,76,6.45296742
5,19,2,2016,22,7,75,4.483819332
5,19,2,2016,23,6,81,3.947138239
6,20,2,2016,0,6,75,3.537476074
6,20,2,2016,1,6,70,3.198949916
6,20,2,2016,2,5,75,2.591129053
6,20,2,2016,3,5,75,2.591129053
6,20,2,2016,4,5,70,2.267331085
6,20,2,2016,5,4,75,1.644778126
6,20,2,2016,6,3,80,0.998302079
6,20,2,2016,7,3,80,0.998302079
6,20,2,2016,8,4,75,1.644778126
6,20,2,2016,9,7,65,3.778311474
6,20,2,2016,10,10,53,5.548966972
6,20,2,2016,11,13,47,7.586259822
6,20,2,2016,12,13,50,7.878557618
6,20,2,2016,13,13,54,8.26013927
6,20,2,2016,14,14,54,9.136290092
6,20,2,2016,15,14,54,9.136290092
6,20,2,2016,16,14,50,8.738376105
6,20,2,2016,17,13,54,8.26013927
6,20,2,2016,18,13,50,7.878557618
6,20,2,2016,19,12,62,8.095407504
6,20,2,2016,20,10,66,6.605791527
6,20,2,2016,21,10,66,6.605791527
6,20,2,2016,22,8,65,4.694077351
6,20,2,2016,23,8,65,4.694077351
7,21,2,2016,0,8,61,4.398941304
7,21,2,2016,1,7,65,3.778311474
7,21,2,2016,2,7,61,3.496753488
7,21,2,2016,3,7,61,3.496753488
7,21,2,2016,4,6,65,2.86254024
7,21,2,2016,5,6,65,2.86254024
7,21,2,2016,6,6,65,2.86254024
7,21,2,2016,7,5,70,2.267331085
7,21,2,2016,8,6,65,2.86254024
7,21,2,2016,9,9,57,4.99034591
7,21,2,2016,10,12,54,7.3839818
7,21,2,2016,11,14,50,8.738376105
7,21,2,2016,12,15,54,10.01243455
7,21,2,2016,13,15,58,10.41661325
7,21,2,2016,14,15,58,10.41661325
7,21,2,2016,15,14,62,9.906674971
7,21,2,2016,16,14,62,9.906674971
7,21,2,2016,17,13,66,9.362827893
7,21,2,2016,18,13,66,9.362827893
7,21,2,2016,19,13,71,9.808900366
7,21,2,2016,20,13,54,8.26013927
7,21,2,2016,21,13,66,9.362827893
7,21,2,2016,22,13,40,6.878865003
7,21,2,2016,23,13,54,8.26013927
1,22,2,2016,0,13,37,6.562368288
1,22,2,2016,1,12,46,6.645262026
1,22,2,2016,2,13,66,9.362827893
1,22,2,2016,3,12,50,7.018731134
1,22,2,2016,4,12,46,6.645262026
1,22,2,2016,5,12,46,6.645262026
1,22,2,2016,6,12,58,7.742468927
1,22,2,2016,7,13,47,7.586259822
1,22,2,2016,8,12,54,7.3839818
1,22,2,2016,9,13,50,7.878557618
1,22,2,2016,10,16,41,9.43712914
1,22,2,2016,11,16,48,10.23789051
1,22,2,2016,12,16,55,10.99440152
1,22,2,2016,13,17,48,11.08906167
1,22,2,2016,14,16,59,11.41129691
1,22,2,2016,15,17,59,12.30631358
1,22,2,2016,16,17,59,12.30631358
1,22,2,2016,17,17,63,12.72814296
1,22,2,2016,18,17,51,11.43077956
1,22,2,2016,19,14,87,12.18398227
1,22,2,2016,20,13,93,11.72330203
1,22,2,2016,21,13,93,11.72330203
1,22,2,2016,22,13,87,11.20613301
1,22,2,2016,23,11,93,9.739492213
2,23,2,2016,0,10,93,8.747584662
2,23,2,2016,1,10,93,8.747584662
2,23,2,2016,2,10,93,8.747584662
2,23,2,2016,3,10,87,8.272572984
2,23,2,2016,4,10,81,7.79801812
2,23,2,2016,5,9,87,7.294715347
2,23,2,2016,6,10,71,7.005024441
2,23,2,2016,7,10,71,7.005024441
2,23,2,2016,8,10,71,7.005024441
2,23,2,2016,9,12,62,8.095407504
2,23,2,2016,10,14,54,9.136290092
2,23,2,2016,11,15,51,9.702790074
2,23,2,2016,12,17,45,10.73852408
2,23,2,2016,13,17,48,11.08906167
2,23,2,2016,14,17,51,11.43077956
2,23,2,2016,15,17,55,11.87444068
2,23,2,2016,16,16,59,11.41129691
2,23,2,2016,17,15,62,10.81230178
2,23,2,2016,18,14,71,10.74351876
2,23,2,2016,19,14,67,10.37476523
2,23,2,2016,20,13,71,9.808900366
2,23,2,2016,21,11,71,7.939653333
2,23,2,2016,22,10,76,7.402124169
2,23,2,2016,23,10,76,7.402124169
3,24,2,2016,0,9,76,6.45296742
3,24,2,2016,1,9,76,6.45296742
3,24,2,2016,2,9,76,6.45296742
3,24,2,2016,3,9,76,6.45296742
3,24,2,2016,4,9,76,6.45296742
3,24,2,2016,5,8,75,5.430158964
3,24,2,2016,6,9,70,5.99377977
3,24,2,2016,7,8,75,5.430158964
3,24,2,2016,8,10,71,7.005024441
3,24,2,2016,9,12,62,8.095407504
3,24,2,2016,10,14,54,9.136290092
3,24,2,2016,11,15,51,9.702790074
3,24,2,2016,12,15,51,9.702790074
3,24,2,2016,13,15,58,10.41661325
3,24,2,2016,14,15,67,11.29698187
3,24,2,2016,15,16,63,11.81910254
3,24,2,2016,16,15,67,11.29698187
3,24,2,2016,17,14,76,11.19872077
3,24,2,2016,18,13,87,11.20613301
3,24,2,2016,19,13,87,11.20613301
3,24,2,2016,20,13,87,11.20613301
3,24,2,2016,21,12,87,10.22828175
3,24,2,2016,22,10,87,8.272572984
3,24,2,2016,23,10,81,7.79801812
4,25,2,2016,0,9,87,7.294715347
4,25,2,2016,1,9,87,7.294715347
4,25,2,2016,2,9,87,7.294715347
4,25,2,2016,3,8,87,6.31685545
4,25,2,2016,4,9,76,6.45296742
4,25,2,2016,5,10,71,7.005024441
4,25,2,2016,6,9,70,5.99377977
4,25,2,2016,7,10,66,6.605791527
