Day of week,Date,Month,Year ,Hour,ar1_power,ar2_power,ar3_power,af1_power,af2_power,af3_power,af11_power,af12_power,af21_power,af22_power,af31_power,af32_power,af33_power
1,24,10,2016,17,0,83,0,0,16,0,0,0,0,0,0,42,0
1,24,10,2016,18,0,82,0,0,14,0,0,0,0,0,0,42,0
1,24,10,2016,19,0,83,0,0,14,0,0,0,0,0,0,39,0
1,24,10,2016,20,0,83,0,0,11,0,0,0,0,0,0,38,0
1,24,10,2016,21,0,83,0,0,10,0,0,0,0,0,0,35,0
1,24,10,2016,22,0,83,0,0,11,0,0,0,0,0,0,38,0
1,24,10,2016,23,0,84,0,0,10,0,0,0,0,0,0,27,0
2,25,10,2016,0,0,83,0,0,14,0,0,0,0,0,0,35,0
2,25,10,2016,1,0,84,0,0,37,0,0,0,0,0,0,71,0
2,25,10,2016,2,0,84,0,0,35,0,0,0,0,0,0,42,26
2,25,10,2016,3,0,9,0,0,1,0,0,0,0,0,17,0,2
2,25,10,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
2,25,10,2016,5,0,0,0,0,0,0,0,0,0,0,18,0,0
2,25,10,2016,6,0,40,0,0,7,0,0,0,0,0,18,0,0
2,25,10,2016,7,0,82,0,0,10,0,0,0,0,0,20,0,0
2,25,10,2016,8,0,83,0,0,20,0,0,0,0,0,21,0,35
2,25,10,2016,9,0,84,0,0,10,0,0,0,0,0,13,0,23
2,25,10,2016,10,0,83,0,0,10,0,0,0,0,0,14,0,24
2,25,10,2016,11,0,83,0,0,17,0,0,0,0,0,17,0,32
2,25,10,2016,12,0,84,0,0,13,0,0,0,0,0,17,0,30
2,25,10,2016,13,0,82.49,0,0,15.33,0,0,0,0,0,16.5,0,27.94
2,25,10,2016,14,0,84.51,0,0,13.67,0,0,0,0,0,16.5,0,33.6
2,25,10,2016,15,0,84,0,0,14,0,0,0,0,0,5,0,37
2,25,10,2016,16,0,83,0,0,13,0,0,0,0,0,0,0,40
2,25,10,2016,17,0,84,0,0,15,0,0,0,0,0,0,0,40
2,25,10,2016,18,0,84,0,0,14,0,0,0,0,0,0,0,40
2,25,10,2016,19,0,84,0,0,13,0,0,0,0,0,0,12,27
2,25,10,2016,20,0,84,0,0,13,0,0,0,0,0,0,39,0
2,25,10,2016,21,0,84,0,0,9,0,0,0,0,0,0,36,0
2,25,10,2016,22,0,84,0,0,11,0,0,0,0,0,0,37,0
2,25,10,2016,23,0,85,0,0,10,0,0,0,0,0,0,27,0
3,26,10,2016,0,0,84,0,0,12,0,0,0,0,0,0,33,0
3,26,10,2016,1,0,85,0,0,17,0,0,0,0,0,0,43,0
3,26,10,2016,2,0,84,0,0,14,0,0,0,0,0,0,39,0
3,26,10,2016,3,0,36,0,0,5,0,0,0,0,0,10,9,0
3,26,10,2016,4,0,0,0,0,0,0,0,0,0,0,18,0,0
3,26,10,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
3,26,10,2016,6,0,0,0,0,0,0,0,0,0,0,18,0,0
3,26,10,2016,7,0,78,0,0,11,0,0,0,0,0,24,0,0
3,26,10,2016,8,0,83,0,0,18,0,0,0,0,0,19,32,0
3,26,10,2016,9,0,83,0,0,10,0,0,0,0,0,14,23,0
3,26,10,2016,10,0,84,0,0,10,0,0,0,0,0,14,25,0
3,26,10,2016,11,0,84,0,0,11,0,0,0,0,0,16,29,0
3,26,10,2016,12,0,83,0,0,13,0,0,0,0,0,17,30,0
3,26,10,2016,13,0,84,0,0,12,0,0,0,0,0,16,29,0
3,26,10,2016,14,0,84,0,0,13,0,0,0,0,0,17,30,0
3,26,10,2016,15,0,84,0,0,11,0,0,0,0,0,10,31,0
3,26,10,2016,16,0,83,0,0,10,0,0,0,0,0,0,35,0
3,26,10,2016,17,0,84,0,0,11,0,0,0,0,0,0,36,0
3,26,10,2016,18,0,84,0,0,11,0,0,0,0,0,0,37,0
3,26,10,2016,19,0,84,0,0,10,0,0,0,0,0,0,36,0
3,26,10,2016,20,0,84,0,0,11,0,0,0,0,0,0,35,0
3,26,10,2016,21,0,84,0,0,10,0,0,0,0,0,0,36,0
3,26,10,2016,22,0,84,0,0,10,0,0,0,0,0,0,33,0
3,26,10,2016,23,0,84,0,0,9,0,0,0,0,0,0,10,16
4,27,10,2016,0,0,84,0,0,10,0,0,0,0,0,0,0,27
4,27,10,2016,1,0,85,0,0,10,0,0,0,0,0,0,0,27
4,27,10,2016,2,0,85,0,0,10,0,0,0,0,0,0,0,26
4,27,10,2016,3,0,1,0,0,0,0,0,0,0,0,17,0,0
4,27,10,2016,4,0,0,0,0,0,0,0,0,0,0,18,0,0
4,27,10,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
4,27,10,2016,6,0,0,0,0,0,0,0,0,0,0,18,0,0
4,27,10,2016,7,0,34,0,0,7,0,0,0,0,0,17,0,0
4,27,10,2016,8,0,83,0,0,17,0,0,0,0,0,4,0,36
4,27,10,2016,9,0,83,0,0,10,0,0,0,0,0,0,0,25
4,27,10,2016,10,0,83,0,0,9,0,0,0,0,0,0,0,28
4,27,10,2016,11,0,83,0,0,10,0,0,0,0,0,0,0,31
4,27,10,2016,12,0,82,0,0,10,0,0,0,0,0,0,0,34
4,27,10,2016,13,0,83,0,0,10,0,0,0,0,0,0,0,33
4,27,10,2016,14,0,83,0,0,10,0,0,0,0,0,0,0,34
4,27,10,2016,15,0,83,0,0,9,0,0,0,0,0,0,0,34
4,27,10,2016,16,0,83,0,0,10,0,0,0,0,0,0,0,35
4,27,10,2016,17,0,84,0,0,10,0,0,0,0,0,0,0,36
4,27,10,2016,18,0,83,0,0,10,0,0,0,0,0,0,0,34
4,27,10,2016,19,0,84,0,0,10,0,0,0,0,0,0,0,35
4,27,10,2016,20,0,84,0,0,9,0,0,0,0,0,0,0,33
4,27,10,2016,21,0,84,0,0,10,0,0,0,0,0,0,0,32
4,27,10,2016,22,0,84,0,0,10,0,0,0,0,0,0,0,34
4,27,10,2016,23,11,36,0,4,4,0,0,0,0,0,0,0,25
5,28,10,2016,0,20,0,0,8,0,0,0,0,0,0,0,0,24
5,28,10,2016,1,20,0,0,8,0,0,0,0,0,0,0,0,24
5,28,10,2016,2,19,0,0,7,0,0,0,0,0,0,0,0,23
5,28,10,2016,3,5,0,0,2,0,0,0,0,0,0,13,0,5
5,28,10,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
5,28,10,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
5,28,10,2016,6,0,0,0,0,0,0,0,0,0,0,17,0,0
5,28,10,2016,7,11,1,17,5,0,8,0,0,0,0,16,0,0
5,28,10,2016,8,1,0,80,0,0,32,0,0,0,0,20,13,0
5,28,10,2016,9,0,0,83,0,0,17,0,0,0,0,0,38,0
5,28,10,2016,10,0,65,17,0,11,2,0,0,0,0,0,30,0
5,28,10,2016,11,0,83,0,0,13,0,0,0,0,0,0,39,0
5,28,10,2016,12,0,83,0,0,12,0,0,0,0,0,0,37,0
5,28,10,2016,13,0,83,0,0,10,0,0,0,0,0,0,35,0
5,28,10,2016,14,0,83,0,0,10,0,0,0,0,0,0,34,0
5,28,10,2016,15,0,84,0,0,10,0,0,0,0,0,0,35,0
5,28,10,2016,16,0,83,0,0,11,0,0,0,0,0,0,34,0
5,28,10,2016,17,0,84,0,0,10,0,0,0,0,0,0,36,0
5,28,10,2016,18,0,84,0,0,10,0,0,0,0,0,0,35,0
5,28,10,2016,19,0,84,0,0,10,0,0,0,0,0,0,34,0
5,28,10,2016,20,0,84,0,0,10,0,0,0,0,0,0,33,0
5,28,10,2016,21,0,83,0,0,10,0,0,0,0,0,0,34,0
5,28,10,2016,22,0,85,0,0,10,0,0,0,0,0,0,32,0
5,28,10,2016,23,1,78,0,1,9,0,0,0,0,0,0,27,0
6,29,10,2016,0,20,0,0,7,0,0,0,0,0,0,0,26,0
6,29,10,2016,1,20,0,0,8,0,0,0,0,0,0,0,26,0
6,29,10,2016,2,19,0,0,8,0,0,0,0,0,0,0,27,0
6,29,10,2016,3,6,0,0,2,0,0,0,0,0,0,13,6,0
6,29,10,2016,4,0,0,0,0,0,0,0,0,0,0,18,0,0
6,29,10,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
6,29,10,2016,6,3,0,0,1,0,0,0,0,0,0,18,0,0
6,29,10,2016,7,20,0,0,8,0,0,0,0,0,0,17,0,0
6,29,10,2016,8,19,0,0,8,0,0,0,0,0,0,16,7,0
6,29,10,2016,9,13,63,0,4,12,0,0,0,0,0,0,36,0
6,29,10,2016,10,2,84,0,1,10,0,0,0,0,0,0,29,0
6,29,10,2016,11,0,84,0,0,12,0,0,0,0,0,0,21,13
6,29,10,2016,12,0,83,0,0,10,0,0,0,0,0,0,0,33
6,29,10,2016,13,0,84,0,0,9,0,0,0,0,0,0,0,34
6,29,10,2016,14,0,84,0,0,10,0,0,0,0,0,0,0,35
6,29,10,2016,15,0,84,0,0,10,0,0,0,0,0,0,0,34
6,29,10,2016,16,0,84,0,0,10,0,0,0,0,0,0,0,35
6,29,10,2016,17,0,84,0,0,10,0,0,0,0,0,0,0,36
6,29,10,2016,18,0,84,0,0,10,0,0,0,0,0,0,0,35
6,29,10,2016,19,0,84,0,0,10,0,0,0,0,0,0,0,37
6,29,10,2016,20,0,84,0,0,12,0,0,0,0,0,0,0,37
6,29,10,2016,21,0,84,0,0,11,0,0,0,0,0,0,0,37
6,29,10,2016,22,0,85,0,0,10,0,0,0,0,0,0,0,35
6,29,10,2016,23,8,49,0,3,6,0,0,0,0,0,0,0,27
7,30,10,2016,0,20,0,0,8,0,0,0,0,0,0,0,0,26
7,30,10,2016,1,19,0,0,8,0,0,0,0,0,0,0,0,26
7,30,10,2016,2,20,0,0,7,0,0,0,0,0,0,0,0,27
7,30,10,2016,3,19,0,0,8,0,0,0,0,0,0,0,0,23
7,30,10,2016,4,40,0,0,15,0,0,0,0,0,0,0,0,45
7,30,10,2016,5,20,0,0,8,0,0,0,0,0,0,0,0,23
7,30,10,2016,6,20,0,0,8,0,0,0,0,0,0,0,0,23
7,30,10,2016,7,20,0,0,8,0,0,0,0,0,0,0,0,22
7,30,10,2016,8,20,0,0,7,0,0,0,0,0,0,0,0,22
7,30,10,2016,9,13,36,0,5,9,0,0,0,0,0,0,0,35
7,30,10,2016,10,0,83,0,0,11,0,0,0,0,0,0,9,21
7,30,10,2016,11,0,84,0,0,9,0,0,0,0,0,0,23,0
7,30,10,2016,12,0,83,0,0,11,1,0,0,0,0,0,32,0
7,30,10,2016,13,19,12,0,8,1,0,0,0,0,0,0,23,0
7,30,10,2016,14,19,0,0,8,0,0,0,0,0,0,0,23,0
7,30,10,2016,15,20,0,0,7,0,0,0,0,0,0,0,23,0
7,30,10,2016,16,20,0,0,8,0,0,0,0,0,0,0,23,0
7,30,10,2016,17,19,0,0,8,0,0,0,0,0,0,0,23,0
7,30,10,2016,18,20,0,0,8,0,0,0,0,0,0,0,23,0
7,30,10,2016,19,20,0,0,7,0,0,0,0,0,0,0,25,0
7,30,10,2016,20,19,0,0,8,0,0,0,0,0,0,0,24,0
7,30,10,2016,21,20,0,0,8,0,0,0,0,0,0,0,24,0
7,30,10,2016,22,20,0,0,8,0,0,0,0,0,0,0,25,0
7,30,10,2016,23,20,0,0,7,0,0,0,0,0,0,0,24,0
1,31,10,2016,0,20,0,0,8,0,0,0,0,0,0,0,25,0
1,31,10,2016,1,20,0,0,8,0,0,0,0,0,0,0,24,0
1,31,10,2016,2,20,0,0,8,0,0,0,0,0,0,0,22,0
1,31,10,2016,3,1,0,0,0,0,0,0,0,0,0,14,1,0
1,31,10,2016,4,0,0,0,0,0,0,0,0,0,0,15,0,0
1,31,10,2016,5,0,0,0,0,0,0,0,0,0,0,15,0,0
1,31,10,2016,6,8,0,0,3,0,0,0,0,0,0,14,0,0
1,31,10,2016,7,20,0,0,8,0,0,0,0,0,0,13,0,0
1,31,10,2016,8,7,53,0,2,17,0,0,0,0,0,23,41,0
1,31,10,2016,9,0,83,0,0,10,0,0,0,0,0,19,7,0
1,31,10,2016,10,0,84,0,0,9,0,0,0,0,0,29,0,0
1,31,10,2016,11,0,84,0,0,10,0,0,0,0,0,37,0,0
1,31,10,2016,12,0,83,0,0,10,0,0,0,0,0,38,0,0
1,31,10,2016,13,0,84,0,0,10,0,0,0,0,0,40,0,0
1,31,10,2016,14,0,84,0,0,10,0,0,0,0,0,6,1,28
1,31,10,2016,15,0,84,0,0,10,0,0,0,0,0,0,0,34
1,31,10,2016,16,0,84,0,0,10,0,0,0,0,0,0,0,34
1,31,10,2016,17,0,83,0,0,10,0,0,0,0,0,0,0,33
1,31,10,2016,18,0,84,0,0,10,0,0,0,0,0,0,0,34
1,31,10,2016,19,0,84,0,0,10,0,0,0,0,0,0,0,34
1,31,10,2016,20,0,84,0,0,10,0,0,0,0,0,0,0,33
1,31,10,2016,21,0,84,0,0,9,0,0,0,0,0,0,0,30
1,31,10,2016,22,0,84,0,0,10,0,0,0,0,0,0,0,30
1,31,10,2016,23,12,36,0,5,4,0,0,0,0,0,0,0,25
2,1,11,2016,0,19,0,0,7,0,0,0,0,0,0,0,0,23
2,1,11,2016,1,19,0,0,8,0,0,0,0,0,0,0,0,23
2,1,11,2016,2,20,0,0,8,0,0,0,0,0,0,0,0,23
2,1,11,2016,3,9,0,0,4,0,0,0,0,0,0,9,0,10
2,1,11,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
2,1,11,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
2,1,11,2016,6,0,0,0,0,0,0,0,0,0,0,17,0,0
2,1,11,2016,7,9,0,0,3,0,0,0,0,0,0,17,0,0
2,1,11,2016,8,20,0,0,8,0,0,0,0,0,0,16,6,0
2,1,11,2016,9,16,21,0,6,6,0,0,0,0,0,0,48,0
2,1,11,2016,10,10,40,0,4,6,0,0,0,0,0,0,29,0
2,1,11,2016,11,8,57,0,3,14,0,0,0,0,0,0,45,0
2,1,11,2016,12,0,83,0,0,10,0,0,0,0,0,0,34,0
2,1,11,2016,13,0,83,0,0,10,0,0,0,0,0,0,35,0
2,1,11,2016,14,0,83,0,0,12,0,0,0,0,0,0,37,0
2,1,11,2016,15,0,84,0,0,10,0,0,0,0,0,0,36,0
2,1,11,2016,16,0,83,0,0,11,0,0,0,0,0,0,36,0
2,1,11,2016,17,0,84,0,0,11,0,0,0,0,0,0,36,0
2,1,11,2016,18,0,83,0,0,10,0,0,0,0,0,0,9,27
2,1,11,2016,19,0,84,0,0,11,0,0,0,0,0,0,0,35
2,1,11,2016,20,0,84,0,0,10,0,0,0,0,0,0,0,35
2,1,11,2016,21,0,84,0,0,10,0,0,0,0,0,0,0,35
2,1,11,2016,22,0,84,0,0,10,0,0,0,0,0,0,0,32
2,1,11,2016,23,9,47,0,4,5,0,0,0,0,0,0,0,25
3,2,11,2016,0,20,0,0,8,0,0,0,0,0,0,0,0,24
3,2,11,2016,1,20,0,0,7,0,0,0,0,0,0,0,0,26
3,2,11,2016,2,19,0,0,8,0,0,0,0,0,0,0,0,25
3,2,11,2016,3,4,0,0,1,0,0,0,0,0,0,15,0,3
3,2,11,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
3,2,11,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
3,2,11,2016,6,0,0,0,0,0,0,0,0,0,0,17,0,0
3,2,11,2016,7,0,0,0,0,0,0,0,0,0,0,18,0,0
3,2,11,2016,8,2,73,0,1,18,0,0,0,0,0,18,0,29
3,2,11,2016,9,0,83,0,0,10,0,0,0,0,0,23,0,0
3,2,11,2016,10,0,82,0,0,10,0,0,0,0,0,29,0,0
3,2,11,2016,11,0,83,0,0,9,0,0,0,0,0,38,0,0
3,2,11,2016,12,0,82,0,0,10,0,0,0,0,0,31,0,7
3,2,11,2016,13,0,83,0,0,10,0,0,0,0,0,0,0,33
3,2,11,2016,14,0,82,0,0,10,0,0,0,0,0,0,0,34
3,2,11,2016,15,0,82,0,0,10,0,0,0,0,0,0,0,33
3,2,11,2016,16,0,56,26,0,6,11,0,0,0,0,0,0,36
3,2,11,2016,17,0,23,59,0,5,20,0,0,0,0,9,0,45
3,2,11,2016,18,0,82,0,0,10,0,0,0,0,0,13,0,27
3,2,11,2016,19,0,83,0,0,10,0,0,0,0,0,0,0,35
3,2,11,2016,20,0,83,0,0,10,0,0,0,0,0,0,0,33
3,2,11,2016,21,0,82,0,0,10,0,0,0,0,0,0,0,31
3,2,11,2016,22,0,83,0,0,10,0,0,0,0,0,0,0,30
3,2,11,2016,23,13,25,0,6,3,0,0,0,0,0,0,22,3
4,3,11,2016,0,20,0,0,7,0,0,0,0,0,0,0,24,0
4,3,11,2016,1,20,0,0,8,0,0,0,0,0,0,0,24,0
4,3,11,2016,2,20,0,0,8,0,0,0,0,0,0,0,24,0
4,3,11,2016,3,2,0,0,1,0,0,0,0,0,0,15,2,0
4,3,11,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
4,3,11,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
4,3,11,2016,6,0,0,0,0,0,0,0,0,0,0,17,0,0
4,3,11,2016,7,1,1,0,0,0,0,0,0,0,0,17,0,0
4,3,11,2016,8,8,46,0,3,12,0,0,0,0,0,4,49,0
4,3,11,2016,9,0,84,0,0,10,0,0,0,0,0,0,24,0
4,3,11,2016,10,0,84,0,0,11,0,0,0,0,0,0,32,0
4,3,11,2016,11,0,84,0,0,9,0,0,0,0,0,0,32,0
4,3,11,2016,12,0,83,0,0,10,0,0,0,0,0,0,32,0
4,3,11,2016,13,0,84,0,0,10,0,0,0,0,0,0,33,0
4,3,11,2016,14,0,84,0,0,10,0,0,0,0,0,0,33,0
4,3,11,2016,15,0,84,0,0,10,0,0,0,0,0,0,35,0
4,3,11,2016,16,0,83,0,0,10,0,0,0,0,0,0,35,0
4,3,11,2016,17,0,84,0,0,11,0,0,0,0,0,0,35,0
4,3,11,2016,18,0,85,0,0,9,0,0,0,0,0,0,34,0
4,3,11,2016,19,0,84,0,0,10,0,0,0,0,0,0,33,0
4,3,11,2016,20,0,84,0,0,10,0,0,0,0,0,0,32,0
4,3,11,2016,21,0,85,0,0,10,0,0,0,0,0,0,33,0
4,3,11,2016,22,0,84,0,0,10,0,0,0,0,0,0,31,0
4,3,11,2016,23,11,39,0,5,4,0,0,0,0,0,0,25,0
5,4,11,2016,0,20,0,0,8,0,0,0,0,0,0,0,25,0
5,4,11,2016,1,20,0,0,7,0,0,0,0,0,0,0,25,0
5,4,11,2016,2,19,0,0,8,0,0,0,0,0,0,0,25,0
5,4,11,2016,3,4,0,0,2,0,0,0,0,0,0,14,4,0
5,4,11,2016,4,0,0,0,0,0,0,0,0,0,0,18,0,0
5,4,11,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
5,4,11,2016,6,0,0,0,0,0,0,0,0,0,0,17,0,0
5,4,11,2016,7,8,7,0,3,3,0,0,0,0,0,19,0,0
5,4,11,2016,8,16,62,0,6,15,0,0,0,0,0,1,12,21
5,4,11,2016,9,13,69,0,5,20,0,0,0,0,0,0,0,37
5,4,11,2016,10,0,82,0,0,13,0,0,0,0,0,0,0,32
5,4,11,2016,11,0,82,0,0,10,0,0,0,0,0,0,0,33
5,4,11,2016,12,0,82,0,0,10,0,0,0,0,0,0,0,34
5,4,11,2016,13,0,82,0,0,10,0,0,0,0,0,0,0,33
5,4,11,2016,14,0,83,0,0,10,0,0,0,0,0,0,0,34
5,4,11,2016,15,0,82,0,0,10,0,0,0,0,0,0,0,34
5,4,11,2016,16,0,83,0,0,10,0,0,0,0,0,0,0,33
5,4,11,2016,17,0,83,0,0,10,0,0,0,0,0,0,0,32
5,4,11,2016,18,0,83,0,0,9,0,0,0,0,0,0,0,33
5,4,11,2016,19,0,83,0,0,10,0,0,0,0,0,0,0,32
5,4,11,2016,20,0,83,0,0,10,0,0,0,0,0,0,0,32
5,4,11,2016,21,0,83,0,0,10,0,0,0,0,0,0,0,30
5,4,11,2016,22,0,83,0,0,10,0,0,0,0,0,0,0,31
5,4,11,2016,23,4,69,0,1,8,0,0,0,0,0,0,0,25
6,5,11,2016,0,20,0,0,8,0,0,0,0,0,0,0,0,24
6,5,11,2016,1,19,0,0,8,0,0,0,0,0,0,0,0,27
6,5,11,2016,2,20,0,0,8,0,0,0,0,0,0,0,0,25
6,5,11,2016,3,5,0,0,1,0,0,0,0,0,0,0,0,5
6,5,11,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
6,5,11,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
6,5,11,2016,6,0,0,0,0,0,0,0,0,0,0,17,0,0
6,5,11,2016,7,1,64,0,1,10,0,0,0,0,0,20,0,0
6,5,11,2016,8,0,83,0,0,12,0,0,0,0,0,19,8,0
6,5,11,2016,9,0,84,0,0,13,0,0,0,0,0,0,35,0
6,5,11,2016,10,0,83,0,0,10,0,0,0,0,0,0,26,0
6,5,11,2016,11,0,82,0,0,10,0,0,0,0,0,0,33,0
6,5,11,2016,12,0,83,0,0,10,0,0,0,0,0,0,12,22
6,5,11,2016,13,0,82,0,0,10,0,0,0,0,0,0,0,36
6,5,11,2016,14,0,83,0,0,10,0,0,0,0,0,0,0,36
6,5,11,2016,15,0,83,0,0,11,0,0,0,0,0,0,0,36
6,5,11,2016,16,0,83,0,0,10,0,0,0,0,0,0,0,35
6,5,11,2016,17,0,83,0,0,10,0,0,0,0,0,0,0,36
6,5,11,2016,18,0,83,0,0,10,0,0,0,0,0,0,0,36
6,5,11,2016,19,0,83,0,0,11,0,0,0,0,0,0,0,37
6,5,11,2016,20,0,83,0,0,11,0,0,0,0,0,0,0,36
6,5,11,2016,21,0,84,0,0,10,0,0,0,0,0,0,0,36
6,5,11,2016,22,0,84,0,0,10,0,0,0,0,0,0,0,34
6,5,11,2016,23,6,57,0,2,6,0,0,0,0,0,0,0,26
7,6,11,2016,0,20,0,0,8,0,0,0,0,0,0,0,0,24
7,6,11,2016,1,20,0,0,8,0,0,0,0,0,0,0,0,25
7,6,11,2016,2,20,0,0,8,0,0,0,0,0,0,0,0,25
7,6,11,2016,3,3,0,0,1,0,0,0,0,0,0,15,0,2
7,6,11,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
7,6,11,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
7,6,11,2016,6,0,0,0,0,0,0,0,0,0,0,18,0,0
7,6,11,2016,7,7,46,0,2,8,0,0,0,0,0,19,0,1
7,6,11,2016,8,17,11,0,7,2,0,0,0,0,0,0,0,24
7,6,11,2016,9,20,0,0,8,0,0,0,0,0,0,0,0,38
7,6,11,2016,10,21,0,0,8,0,0,0,0,0,0,0,0,35
7,6,11,2016,11,20,0,0,7,0,0,0,0,0,0,0,0,25
7,6,11,2016,12,20,0,0,8,0,0,0,0,0,0,0,0,25
7,6,11,2016,13,20,0,0,8,0,0,0,0,0,0,0,0,24
7,6,11,2016,14,20,0,0,8,0,0,0,0,0,0,0,0,24
7,6,11,2016,15,20,0,0,7,0,0,0,0,0,0,0,0,25
7,6,11,2016,16,20,0,0,8,0,0,0,0,0,0,0,16,10
7,6,11,2016,17,20,0,0,8,0,0,0,0,0,0,0,26,0
7,6,11,2016,18,21,0,0,8,0,0,0,0,0,0,0,24,0
7,6,11,2016,19,20,0,0,7,0,0,0,0,0,0,0,26,0
7,6,11,2016,20,20,0,0,8,0,0,0,0,0,0,0,24,0
7,6,11,2016,21,20,0,0,8,0,0,0,0,0,0,0,24,0
7,6,11,2016,22,20,0,0,8,0,0,0,0,0,0,0,25,0
7,6,11,2016,23,20,0,0,7,0,0,0,0,0,0,0,24,0
1,7,11,2016,0,21,0,0,8,0,0,0,0,0,0,0,24,0
1,7,11,2016,1,20,0,0,8,0,0,0,0,0,0,0,25,0
1,7,11,2016,2,20,0,0,8,0,0,0,0,0,0,0,24,0
1,7,11,2016,3,5,0,0,1,0,0,0,0,0,0,13,5,0
1,7,11,2016,4,0,0,0,0,0,0,0,0,0,0,17,0,0
1,7,11,2016,5,0,0,0,0,0,0,0,0,0,0,17,0,0
1,7,11,2016,6,6,0,0,3,0,0,0,0,0,0,17,0,0
1,7,11,2016,7,21,0,0,8,0,0,0,0,0,0,16,0,0
1,7,11,2016,8,12,75,0,4,14,0,0,0,0,0,4,33,0
1,7,11,2016,9,21,63,0,8,14,0,0,0,0,0,0,36,0
1,7,11,2016,10,20,17,0,8,2,0,0,0,0,0,0,27,0
1,7,11,2016,11,13,80,0,4,30,0,0,0,0,0,0,29,0
1,7,11,2016,12,0,84,0,0,10,0,0,0,0,0,0,30,0
1,7,11,2016,13,0,83,0,0,10,0,0,0,0,0,0,31,0
1,7,11,2016,14,0,84,0,0,10,0,0,0,0,0,0,31,0
1,7,11,2016,15,0,84,0,0,9,0,0,0,0,0,0,29,0
1,7,11,2016,16,0,84,0,0,10,0,0,0,0,0,0,29,0
1,7,11,2016,17,0,84,0,0,16,0,0,0,0,0,0,41,0
1,7,11,2016,18,0,85,0,0,17,0,0,0,0,0,0,43,0
1,7,11,2016,19,0,84,0,0,10,0,0,0,0,0,0,23,4
1,7,11,2016,20,0,84,0,0,10,0,0,0,0,0,0,0,28
1,7,11,2016,21,0,85,0,0,9,0,0,0,0,0,0,0,24
1,7,11,2016,22,0,84,0,0,10,0,0,0,0,0,0,0,25
1,7,11,2016,23,0,85,0,0,10,0,0,0,0,0,0,0,24
2,8,11,2016,0,0,85,0,0,10,0,0,0,0,0,0,0,23
2,8,11,2016,1,0,85,0,0,10,0,0,0,0,0,0,0,23
2,8,11,2016,2,0,73,0,0,8,0,0,0,0,0,0,0,24
2,8,11,2016,3,0,0,0,0,0,0,0,0,0,0,0,0,25
2,8,11,2016,4,0,0,0,0,0,0,0,0,0,0,0,0,26
2,8,11,2016,5,11,0,0,5,0,0,0,0,0,0,9,0,11
2,8,11,2016,6,20,0,0,8,0,0,0,0,0,0,16,0,0
2,8,11,2016,7,20,0,0,7,0,0,0,0,0,0,16,0,0
2,8,11,2016,8,21,0,0,8,0,0,0,0,0,0,9,0,25
2,8,11,2016,9,20,0,0,8,0,0,0,0,0,0,0,0,21
2,8,11,2016,10,20,0,0,8,0,0,0,0,0,0,0,0,33
2,8,11,2016,11,20,0,0,8,0,0,0,0,0,0,0,0,39
2,8,11,2016,12,20,0,0,7,0,0,0,0,0,0,0,0,28
2,8,11,2016,13,20,0,0,8,0,0,0,0,0,0,0,0,27
2,8,11,2016,14,21,0,0,8,0,0,0,0,0,0,0,0,28
2,8,11,2016,15,20,0,0,8,0,0,0,0,0,0,0,0,27
2,8,11,2016,16,20,0,0,7,0,0,0,0,0,0,0,0,28
2,8,11,2016,17,2,76,0,1,16,0,0,0,0,0,0,0,40
2,8,11,2016,18,0,83,0,0,10,0,0,0,0,0,0,0,27
2,8,11,2016,19,3,73,0,1,9,0,0,0,0,0,0,0,26
2,8,11,2016,20,20,0,0,8,0,0,0,0,0,0,0,0,27
2,8,11,2016,21,20,0,0,8,0,0,0,0,0,0,0,0,23
2,8,11,2016,22,20,0,0,8,0,0,0,0,0,0,0,14,10
2,8,11,2016,23,20,0,0,7,0,0,0,0,0,0,0,24,0
3,9,11,2016,0,20,0,0,8,0,0,0,0,0,0,0,23,0
3,9,11,2016,1,23,0,0,9,0,0,0,0,0,0,0,27,0
3,9,11,2016,2,16,0,0,6,0,0,0,0,0,0,0,24,0
3,9,11,2016,3,0,0,0,0,0,0,0,0,0,0,0,26,0
3,9,11,2016,4,0,0,0,0,0,0,0,0,0,0,0,25,0
3,9,11,2016,5,0,0,0,0,0,0,0,0,0,0,0,26,0
3,9,11,2016,6,15,0,0,6,0,0,0,0,0,0,10,26,0
3,9,11,2016,7,21,0,0,8,0,0,0,0,0,0,0,34,0
