ch1_cooling,ch2_cooling,ch3_cooling
0,3516,0
0,2559,0
0,2283,0
0,1758,0
92,1360,0
619,0,0
510,0,0
835,0,0
530,0,0
677,0,0
446,0,0
512,309,0
0,1758,0
0,1758,0
0,1758,0
0,3166,0
0,3516,0
0,3513,0
0,3517,0
0,3516,0
0,3515,0
0,3515,0
0,3516,0
0,3514.3,0
0,3514.4,0
0,3514.3,0
0,3459,0
0,1769,0
0,1758,0
0,1463,0
578,366,0
696,0,0
660,0,0
796,0,0
599,0,0
372,564,0
0,2114,0
0,1758,0
0,2998,0
0,3382,0
0,3516,0
0,3514,0
0,3167,0
0,3517,0
0,3515,0
0,3516,0
0,3515,0
0,3515,0
0,3517,0
0,3297,0
0,2586,0
0,1758,0
0,605,0
0,256,0
348,782,0
439,0,0
585,0,0
559,0,0
527,0,0
766,0,0
0,1379,0
14,2324,0
0,1793,0
0,3454,0
0,3515,0
0,3516,0
0,3515,0
0,3515,0
0,3517,0
0,3515,0
0,3515,0
0,3517,0
0,3515,0
0,1125,118
0,0,2823
31,0,664
14,0,855
0,0,485
0,0,366
0,0,104
0,0,0
0,0,185
0,0,229
0,0,470
0,0,1415
0,0,650
0,0,970
0,0,1813
0,0,2371
0,0,2297
0,0,2503
0,0,2406
0,0,2126
0,0,2537
0,0,2615
0,0,2610
0,0,2621
0,0,2625
0,0,2503
0,0,1077
319,0,300
879,0,0
879,0,0
446,0,0
440,0,0
439,0,0
440,0,0
439,0,0
440,0,0
241,982,0
0,380,0
0,42,0
0,77,0
0,126,0
0,1517,0
0,1758,0
0,1757,0
0,1758,0
0,1757,0
0,1418,0
0,1750,0
0,1758,0
0,1758,0
0,1757,0
399,744,0
879,0,0
867,0,0
440,0,0
440,0,0
439,0,0
441,0,0
905,0,0
275,1691,0
130,1405,0
0,3085,0
0,3516,0
0,3516,0
353,2850,0
0,3460,0
0,3514,0
0,3517,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,3211,0
0,3245,0
0,1758,0
0,1103,0
0,589,0
0,43,0
0,0,0
0,0,0
0,0,0
0,164,0
0,1222,0
0,2531,0
94,1381,0
946,1384,0
0,3170,0
0,3517,0
0,3514,0
0,3516,0
0,3516,0
0,3208,0
0,3515,0
0,3516,0
0,3515,0
0,3516,0
0,3516,0
0,3515,0
0,1248,0
0,1039,0
0,1562,0
0,1374,0
0,0,0
0,0,0
0,0,0
0,443,0
0,1149,0
510,2113,0
0,351,1395
91,0,1819
0,0,3116
0,0,3514
0,0,3493
0,0,3517
0,0,3341
0,0,3203
0,0,3430
0,0,3514
0,0,3119
0,0,2854
0,0,2649
0,0,2637
0,456,188
0,0,0
16,1549,0
0,1476,0
0,113,0
0,986,0
0,320,0
0,607,0
0,1757,0
0,2297,0
0,1757,0
0,1982,0
0,3401,0
0,3517,0
0,3515,0
0,3516,0
0,3515,0
0,3517,0
0,3514,0
0,3517,0
0,3515,0
0,3514,0
0,3517,0
0,3498,0
0,1890,0
0,1759,0
0,1743,0
0,1442,0
0,0,0
0,0,0
0,0,0
23,0,0
0,1487,0
0,2006,0
0,2653,0
0,1896,0
0,3514,0
0,3516,0
0,3515,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3515,0
0,3517,0
0,3515,0
0,3516,0
0,3466,0
80,1211,0
0,1758,0
0,1391,0
0,486,0
0,0,0
0,0,0
0,0,0
0,0,0
0,404,0
0,1534,0
0,2252,0
0,1758,0
0,3101,0
0,3496,0
0,3516,0
0,3512,0
0,3508,0
0,3507,0
0,3510,0
0,3502,0
0,3515,0
0,3515,0
0,3517,0
0,3515,0
0,2045,0
0,1758,0
0,1757,0
0,632,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,20
0,0,893
0,0,1675
0,0,1023
0,0,930
0,0,879
0,0,879
0,0,878
0,0,879
0,0,879
0,0,879
0,0,879
0,0,879
0,0,879
0,0,879
0,0,879
0,0,728
0,0,922
0,0,550
0,0,287
0,0,0
0,0,0
0,0,0
0,0,96
0,0,1464
0,0,1745
0,0,2659
0,0,2584
0,0,3221
0,0,2668
0,0,2888
0,0,2666
0,0,2658
59,45,1751
3,0,1941
0,0,3922
0,0,3490
0,0,3515
0,0,2654
0,0,2730
0,0,1126
0,0,541
0,0,687
0,0,610
0,0,2
0,0,0
0,0,0
0,0,0
0,0,747
0,0,2510
0,0,1766
0,0,2498
0,0,3129
0,0,2904
0,0,3253
0,0,3504
0,0,3510
0,0,3474
0,0,3470
0,0,3514
0,0,3515
0,0,3510
0,0,2762
0,0,2637
0,0,1352
0,0,879
0,0,771
0,0,477
0,0,0
0,0,0
0,0,0
0,0,17
0,0,799
0,0,1720
0,0,2605
0,0,2522
0,0,3233
0,0,3088
0,0,3501
0,0,3515
0,0,3516
0,0,3507
0,0,3515
0,0,3517
0,0,3482
0,0,3432
0,0,2678
0,0,2636
0,0,1378
0,0,879
0,0,657
0,0,504
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1280
0,0,2475
0,0,1614
148,0,1851
563,0,2333
0,0,3429
0,0,2908
0,0,3362
0,0,2775
0,0,3216
0,0,3001
0,0,3456
0,0,3501
0,0,3051
0,0,2654
0,0,2631
377,0,876
880,0,0
878,0,0
855,0,0
239,0,0
393,0,0
439,0,0
440,0,0
785,0,0
729,0,860
716,0,190
0,0,2100
0,0,2835
0,0,2769
0,0,2656
0,0,2636
0,0,2637
0,0,2637
0,0,2637
0,0,2636
0,0,2637
0,0,2637
0,0,2637
0,0,2586
0,0,1029
0,0,745
0,0,474
0,0,379
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2122,0
151,1370,0
297,1297,0
0,3174,0
0,3290,0
0,2726,0
0,3066,0
0,2139,0
0,1763,0
0,1807,0
0,1883,0
0,1757,0
0,1909,0
0,1777,0
0,1759,0
0,1393,0
0,1758,0
0,1743,0
0,1568,0
0,0,0
0,317,0
0,0,0
0,0,0
0,0,0
0,0,1511
0,0,774
0,0,963
0,0,904
0,0,879
0,0,520
0,0,901
0,0,651
0,0,752
178,0,578
0,0,878
0,0,880
0,0,573
0,0,762
0,0,709
0,0,411
0,0,536
0,0,560
0,0,255
0,0,0
0,0,68
0,0,0
0,0,0
0,0,1825
0,0,1905
0,0,2291
0,0,1955
0,1,2709
0,0,2636
0,0,2228
609,0,2424
879,0,2267
1137,0,2313
780,0,2007
0,0,2656
0,0,2768
0,0,3059
0,0,2643
0,0,2381
0,0,1172
578,0,137
879,0,0
848,0,0
437,0,0
351,0,0
559,0,0
439,0,0
440,0,0
586,0,165
0,0,2083
0,0,1757
0,0,2619
0,0,2640
0,0,2643
0,0,2792
0,0,2733
0,0,2641
0,0,2950
0,0,3339
0,0,3111
0,0,3226
0,0,2638
0,0,2120
0,0,983
0,0,714
0,0,606
5,0,278
0,0,46
0,0,116
0,0,109
0,0,142
0,0,660
0,0,1295
0,0,2000
0,0,1771
0,0,2877
0,0,2637
0,0,2639
0,0,2638
0,0,2636
0,0,2637
0,0,2636
0,0,2637
0,0,2637
0,0,2635
0,0,1997
0,0,1774
340,0,665
283,0,415
80,0,431
814,0,0
440,0,0
439,0,0
486,0,0
439,0,0
260,0,0
0,0,1278
0,0,523
0,0,1674
0,0,2184
0,0,2637
0,0,2607
0,0,2618
0,0,2634
0,0,2598
0,0,2636
0,0,2636
0,0,2628
0,0,2636
0,0,1953
0,0,1757
0,0,749
0,0,609
0,0,442
0,0,310
0,0,0
0,0,106
0,0,196
0,0,214
0,0,590
0,0,2250
0,0,1302
0,0,1831
0,0,2387
0,0,2623
0,0,2627
0,0,1629
15,2385,0
0,3467,0
0,3515,0
0,3362,0
0,3511,0
0,3369,0
0,1758,0
0,1803,0
0,1364,0
0,1636,0
306,213,0
856,0,0
11,0,0
468,0,0
496,0,0
416,115,0
0,64,0
0,224,0
0,1758,0
0,1029,0
0,1757,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1759,0
0,1760,0
0,1763,0
0,1903,0
0,1800,0
0,1465,0
0,1440,0
837,0,0
863,0,0
440,0,0
439,0,0
440,0,0
439,0,0
440,0,0
440,0,0
72,0,780
0,0,608
0,0,321
0,0,720
0,0,717
0,0,878
0,0,880
0,0,878
0,0,879
0,0,709
0,0,554
13,0,785
0,0,436
0,0,698
0,0,549
0,0,916
0,0,468
0,0,392
0,0,112
0,0,180
0,0,134
0,0,252
0,0,565
0,0,1897
0,0,2068
0,0,2029
0,0,2529
0,0,2660
0,0,2732
0,0,2071
0,0,2637
0,0,2636
0,0,2637
0,0,3225
0,0,2705
0,0,2637
0,0,2637
0,0,2633
0,0,1228
0,0,756
0,0,881
0,0,497
0,0,0
0,0,89
0,0,41
0,0,0
0,0,308
0,0,1966
0,0,1942.5
0,0,1942.5
0,0,2891
0,0,2662
0,0,2635
0,0,2650
0,0,2704
0,0,2993
0,0,2718
0,0,2735
0,0,2643
0,0,2637
0,0,2638
0,0,2617
0,0,1119
749,0,11
878,0,0
843,0,0
439,0,0
440,0,0
440,0,0
439,0,0
440,0,0
791,0,0
528,0,1010
0,0,2172
0,0,2861
0,0,2642
0,0,2662
0,0,2641
0,0,2805
0,0,2868
0,0,2744
0,0,2794
0,0,2762
0,0,2946
0,0,2642
0,0,2636
0,0,1212
0,0,879
252,0,370
831,0,0
440,0,0
439,0,0
439,0,0
441,0,0
439,0,0
760,0,113
561,0,676
0,0,2031
0,0,3050
0,0,3065
0,0,2744
0,0,2711
0,0,2712
0,0,2876
0,0,2853
0,0,2839
0,0,2871
0,0,2647
0,0,2637
0,0,2589
0,0,1140
0,0,781
0,0,634
259,0,380
440,0,0
439,0,0
440,0,0
439,0,0
440,0,0
311,0,371
0,0,1712
0,0,1772
0,0,2929
0,0,2637
0,0,2651
0,0,2441
0,0,2808
0,0,3298
0,0,3181
0,0,3035
0,0,2668
0,0,2686
0,0,2637
0,0,2624
0,0,1155
0,0,879
433,0,355
854,0,0
439,0,0
440,0,0
439,0,0
440,0,0
439,0,0
477,0,0
0,0,1322
0,0,894
0,0,2355
0,0,2425
0,0,2391
0,0,2561
0,0,2590
0,0,2316
0,0,2404
0,0,2201
0,0,2214
0,0,2241
0,0,1899
0,0,1762
0,0,790
0,0,932
633,0,170
835,0,0
439,0,0
440,0,0
439,0,0
439,0,0
440,0,0
439,0,0
240,0,682
43,0,381
513,0,0
753,0,0
846,0,0
836,0,0
879,0,0
879,0,0
879,0,0
879,0,0
879,0,0
879,0,0
878,0,0
879,0,0
879,0,0
879,0,0
823,0,0
638,0,0
439,0,0
439,0,0
440,0,0
440,0,0
336,0,0
303,0,1266
0,0,1582
0,0,2535
0,0,2740
0,0,2938
0,0,3100
0,0,2800
0,0,2640
0,0,2645
0,0,2714
0,0,2663
0,0,2735
0,0,2724
0,0,2628
0,0,2272
0,0,1110
643,0,153
879,0,0
832,0,0
440,0,0
439,0,0
440,0,0
439,0,0
440,0,0
645,0,732
0,0,891
0,0,1846
0,0,2637
0,0,2637
0,0,2637
0,0,2231
0,0,2636
0,0,2706
0,0,2637
0,0,2646
0,0,2637
0,0,2636
0,0,2587
0,0,2074
0,0,1070
94,0,656
877,0,0
812,0,0
0,0,0
0,0,0
0,0,0
0,0,0
205,0,0
350,0,1650
0,0,1738
0,0,1760
0,0,2597
0,0,2638
0,0,2637
0,0,2625
0,2243,0
0,3516,0
0,3517,0
0,3514,0
0,3510,0
80,2779,0
86,2313,0
88,2077,0
0,1758,0
648,70,0
1007,0,0
955,0,0
48,0,0
0,0,0
0,0,0
0,0,0
244,0,0
460,0,1556
0,0,1748
0,0,1726
0,0,2617
0,0,2637
0,0,2636
0,0,2158
0,0,2761
0,0,2441
0,0,2799
0,0,3035
0,0,3167
0,0,2703
0,0,2628
0,0,2308
63,0,973
869,0,0
879,0,0
838,0,0
108,0,0
0,0,0
0,0,0
0,0,0
361,0,0
80,0,998
0,0,2100
0,0,1854
0,0,3024
0,0,2714
0,0,2651
0,0,2326
0,0,2894
0,0,2673
0,0,2490
0,0,2782
0,0,2999
0,0,2661
0,0,2518
0,0,2390
148,0,808
879,0,0
879,0,0
781,0,0
73,0,0
0,0,0
0,0,0
0,0,0
379,0,0
579,0,0
0,0,1602
0,0,974
0,0,2038
0,0,1797
0,0,2238
0,0,2040
0,0,1900
0,0,1823
0,0,2386
0,0,2492
0,0,2250
0,0,2605
0,0,2140
0,0,2096
0,0,1115
73,0,663
0,0,893
0,0,879
0,0,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,700
0,0,1819
0,0,943
573,0,300
1071,0,0
878,0,0
879,0,0
878,0,0
879,0,0
879,0,0
879,0,0
879,0,0
879,0,0
878,0,0
879,0,0
879,0,0
879,0,0
879,0,0
851,0,0
117,0,0
0,0,0
0,0,0
0,0,0
56,0,306
0,0,2150
0,0,2065
0,0,2711
0,0,3453
0,0,3406
0,0,3126
0,0,2653
0,0,2636
0,0,2637
0,0,2638
0,0,2637
0,0,2643
0,0,2636
0,0,2636
0,0,2578
190,0,860
879,0,0
879,0,0
787,0,0
0,0,0
0,0,0
0,0,0
0,0,0
44,0,85
0,0,1951
0,0,1963
0,0,2559
0,0,2758
0,0,2638
0,0,2636
0,0,2636
0,0,2638
0,0,2637
0,0,2636
0,0,2637
0,0,2637
0,0,2616
0,0,2159
0,0,2133
0,0,1122
0,0,607
0,0,722
0,0,244
0,0,0
0,0,0
0,0,74
0,0,0
0,0,602
0,0,2094
0,0,1760
0,0,1989
0,0,2601
0,0,2637
0,0,2637
0,0,2637
0,0,2636
0,0,2638
0,0,2636
0,0,2638
0,0,2636
0,0,2637
0,0,2438
0,0,2203
0,0,1012
0,0,879
0,0,879
0,0,555
0,0,60
0,0,142
0,0,59
0,0,45
0,0,194
0,0,1759
0,0,2128
0,0,2325
0,0,2581
0,0,2636
0,0,2638
0,0,2637
0,0,2636
0,0,2636
0,0,2637
0,0,2638
0,0,2636
0,0,2636
0,0,2637
0,0,2622
0,0,1165
0,0,879
0,0,879
0,0,634
52,0,0
0,0,35
0,0,0
0,0,49
0,0,800
0,0,2357
0,0,1716
0,0,1757
0,0,2571
0,0,2642
0,0,2927
0,0,2897
0,0,2863
0,0,2915
0,0,3446
0,0,3188
0,0,3022
0,0,2708
0,0,2641
0,0,2636
69,0,771
0,0,1200
0,0,875
0,0,762
0,0,0
341,0,0
533,0,0
786,0,0
871,0,0
85,0,1324
0,0,373
0,0,1002
0,0,2290
0,0,2491
0,0,2562
0,0,2637
0,0,2490
46,2356,0
0,2841,0
0,3512,0
0,3514,0
0,3516,0
0,3502,0
0,3267,0
0,1792,0
0,1758,0
0,1757,0
0,1584,0
0,18,0
0,0,0
0,0,0
0,55,0
0,694,0
0,2245,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1757,0
0,1758,0
0,1758,0
0,1758,0
0,1757,0
0,1759,0
0,1757,0
0,1757,0
0,1759,0
0,1758,0
0,1758,0
0,1757,0
0,1583,0
0,1043,0
426,0,0
663,0,0
439,0,0
440,0,0
609,0,0
143,0,229
0,0,2768
0,0,2854
0,0,3282
0,0,3484
0,0,3437
0,0,3479
0,0,3479
0,0,3401
0,0,2467
0,0,3451
0,0,3512
0,0,3517
0,0,3246
0,0,2636
0,0,1295
0,0,879
0,0,878
0,0,805
0,0,0
0,0,0
0,0,0
0,0,0
0,0,533
0,0,2599
0,0,2140
0,0,2296
0,0,3237
0,0,3401
0,0,3303
0,0,3100
0,0,3090
0,0,3287
0,0,3387
0,0,3022
0,0,3173
0,0,3403
0,0,2838
0,0,2638
0,0,1120
0,0,767
0,0,805
0,0,563
0,0,0
0,0,0
0,0,312
0,0,573
0,0,885
0,0,2259
0,0,1757
0,0,2195
0,0,2635
0,0,2640
0,0,2640
0,0,2969
0,0,2638
0,0,2636
0,0,2707
0,0,2678
0,0,2656
0,0,2637
0,0,2570
0,0,2602
0,0,1131
312,0,451
879,0,0
843,0,0
469,0,0
0,0,0
0,0,0
0,0,0
0,61,0
0,2333,0
0,2209,0
0,2333,0
0,3513,0
0,3515,0
0,3517,0
0,3515,0
0,3515,0
0,3517,0
0,3515,0
0,3516,0
0,3516,0
0,3514,0
0,3306,0
0,2290,0
0,1759,0
0,1740,0
0,1757,0
400,631,0
392,0,0
0,0,0
0,0,0
0,0,0
0,0,164
0,0,1923
0,0,2887
0,0,2077
0,0,2647
0,0,2678
0,0,2705
0,0,2664
0,0,2644
0,0,2818
0,0,3046
0,0,2153
0,0,3311
0,0,3145
0,0,2204
0,0,2678
0,0,1142
566,0,115
858,0,0
950,0,0
228,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,373
0,0,2115
0,0,1760
0,0,3006
0,0,2764
0,0,2722
0,0,2637
0,0,2636
0,0,2636
0,0,2638
0,0,2637
0,0,2639
0,0,2639
0,0,2715
0,0,2637
0,0,1462
0,0,878
0,0,879
0,0,834
33,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1227
0,0,1751
0,0,1459
0,0,983
0,0,956
0,0,878
0,0,879
0,0,879
0,0,879
0,0,879
0,0,879
0,0,879
0,0,879
0,0,878
0,0,879
0,0,879
0,0,879
0,0,816
0,0,0
0,0,0
0,0,0
0,0,0
0,0,134
0,0,2681
0,0,2893
0,2584,354
0,3516,0
695,3517,0
742,3518,0
824,3517,0
896,3515,0
880,3517,0
878,3516,0
879,3467,0
879,3516,0
879,3515,0
74,3516,0
51,2843,0
193,1464,0
853,0,0
875,0,0
796,0,0
687,0,0
836,0,0
581,68,0
0,0,0
0,0,0
0,2277,0
0,1758,0
0,3390,0
0,3480,0
541,3474,0
888,3516,0
1213,3515,0
993,3516,0
879,3516,0
879,3515,0
879,3516,0
878,3514,0
880,3517,0
879,2174,0
822,1758,0
149,1396,0
0,1082,0
0,408,0
0,166,0
0,0,0
0,181,0
0,0,0
0,54,0
0,1102,0
0,2726,0
0,1758,0
0,3363,0
0,3515,0
0,3515,0
0,3516,0
0,3515,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3517,0
0,3269,0
0,1971,0
408,694,0
180,361,0
0,68,0
0,0,0
0,0,0
0,0,0
0,57,0
0,0,0
0,0,0
0,2514,0
0,1758,0
0,2145,0
0,3215.7,0
0,3217.5,0
0,3219.3,0
786,3217.5,0
879,1837,0
879,1867,0
879,2213,0
879,1797,0
0,15,0
1758,15,0
883,2239,0
1203,2172,0
545,722,0
0,1968,0
0,534,0
0,0,0
0,0,0
0,0,0
0,58,0
0,0,0
0,0,0
0,1256,0
1009,2166,0
856,2071,0
0,3516,0
0,3515,0
0,3516,0
0,3514,0
0,2529,0
0,3002,0
0,3254,0
0,3427,0
0,3514,0
0,3516,0
0,2724,0
0,1991,0
220,1095,0
879,0,0
727,0,0
116,99,0
0,0,0
0,0,0
0,0,0
0,0,0
0,62,0
0,667,0
0,1759,0
0,1758,0
0,1780,0
0,1758,0
0,1758,0
0,1758,0
0,1758,0
0,1757,0
0,1769,0
0,1792,0
0,2024,0
0,2964,0
0,3244,0
0,3022,0
20,1206,0
0,490,0
0,572,0
0,0,0
0,0,0
0,0,0
0,202,0
0,5,0
0,0,0
0,81,0
0,970,0
0,1548,0
0,1758,0
0,1700,0
0,1241,0
0,895,0
0,74,0
0,0,0
358,0,0
0,419,0
0,374,0
0,0,0
0,2,0
0,810,0
0,477,0
0,144,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2382,0
0,2343,0
0,2839.9,0
0,3864.1,0
0,3519,0
0,3516,0
0,3516,0
0,3515,0
0,3517,0
0,3515,0
0,3515,0
0,3517,0
0,3514,0
0,2858,0
0,1837,0
0,1209,0
32,31,0
579,0,0
439,0,0
181,0,0
0,0,0
0,0,0
0,0,55
0,0,0
0,688,738
0,1759,0
0,2974,0
0,3515,0
0,3517,0
0,3513,0
0,3518,0
0,3516,0
0,3514,0
0,3515,0
0,3517,0
0,3515,0
0,3515,0
0,2311,0
0,1801,0
0,823,0
0,380,0
614,36,0
440,0,0
58,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2053,0
0,1758,0
0,3441,0
0,3516,0
0,3516,0
0,3515,0
0,3517,0
0,3514,0
0,3518,0
0,3514,0
0,3515,0
0,3517,0
0,3514,0
0,3505,0
0,2911,0
0,1325,0
496,337,0
496,0,0
440,0,0
166,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,2163,0
0,1845,0
0,3386,0
0,3516,0
0,3514,0
0,3517,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,3515,0
0,3517,0
0,3514,0
0,3464,0
0,3257,0
0,1788,0
400,749,0
729,0,0
490,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
53,253,0
0,2658,0
0,2302,0
0,3177,0
0,3516,0
0,3131,0
0,2293,0
0,2787,0
0,3486,0
0,3516,0
0,3090,0
0,2761,0
0,3386,0
0,1000,559
0,0,248
572,0,42
0,1741,74
0,1019,0
118,958,0
50,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,883,0
0,1758,0
0,1757,0
0,3187,0
0,3517,0
0,3515,0
0,3514,0
0,1975,0
0,1758,0
0,1758,0
0,1758,0
0,1757,0
0,1758,0
0,1758,0
0,1758,0
0,1752,0
0,1489,0
436,27,0
825,0,0
90,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,100,0
0,1217,0
0,1757,0
0,1758,0
0,1758,0
678,316,0
879,0,0
879,0,0
879,0,0
879,0,0
829,0,0
879,0,0
874,0,0
874,0,0
683,0,0
646,0,0
698,0,0
491,0,0
421,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
84,856,0
0,2362,0
0,2034,0
0,2715,0
0,2026,0
0,1757,0
0,1797,0
0,2417,0
0,1757,0
0,1813,0
0,1971,0
0,1759,0
0,1756,0
0,1758,0
0,1758,0
34,1183,0
0,433,0
0,14,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1756,0
0,1758,0
0,1757,0
0,1804,0
0,1757,0
0,2833,0
0,3516,0
0,3516,0
0,3516,0
0,3514,0
0,3516,0
0,3516,0
0,3515,0
0,3515,0
0,2020,0
0,0,0
30,125,0
0,304,0
0,36,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1700,0
0,2719,0
0,1178,0
0,3465,0
0,3517,0
0,2993,0
0,3515,0
0,3515,0
0,3515,0
0,3516,0
0,3515,0
0,3517,0
0,3514,0
0,2969,0
0,3109,0
0,0,0
0,2,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
122,1092,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,3515,0
0,3516,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3516,0
0,3515,0
0,415,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
53,0,0
0,0,0
0,726,0
0,3325,0
0,2126,0
0,3516,0
0,3516,0
0,3515,0
0,3517,0
0,3514,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3517,0
0,3513,0
0,3516,0
0,619,0
475,0,0
756,0,0
441,0,0
70,0,0
0,0,0
0,0,0
0,0,0
0,0,0
220,79,0
0,1160,0
0,0,0
0,3288,0
0,3516,0
0,3517,0
0,3514,0
0,3517,0
0,3515,0
0,3515,0
1,3503,0
0,3515,0
0,3514,0
0,3517,0
0,3515,0
0,996,0
561,0,0
879,0,0
847,0,0
93,0,0
0,0,0
0,0,0
0,0,0
0,0,0
727,0,0
428,1068,0
18,0,0
856,0,0
879,0,0
866,0,0
878,0,0
879,0,0
879,0,0
879,0,0
875,0,0
879,0,0
879,0,0
876,0,0
805,0,0
832,0,0
852,0,0
592,0,0
440,0,0
33,0,0
0,0,0
0,0,0
0,0,0
0,0,0
223,1231,0
0,2914,0
0,3517,0
0,3516,0
0,3514,0
0,3517,0
0,3515,0
0,3515,0
0,3517,0
0,3514,0
0,3517,0
0,3516,0
0,3515,0
0,3515,0
0,3516,0
0,682,0
0,0,0
0,564,0
0,0,0
66,0,0
871,0,0
624,0,0
319,1509,0
0,985,0
0,2319,0
958,2916,0
933,3668,0
1150,6680,0
1010,6171,346
1287,2714,3442
1162,2451,1688
179,4126,3462
0,3514,2905
0,3147,2368
61,3836,2671
0,3515,2520
0,2724,1672
0,3517,0
0,3515,0
48,364,0
0,353,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1192,0
0,0,0
0,3056,0
0,3941,0
0,3166,0
298,1793,1367
189,1886,1922
25,3398,1066
247,4095,1318
0,4123,2916
0,3514,2656
0,3517,2654
0,3514,2635
322,2165,334
309,3503,0
0,3516,0
0,3516,0
0,513,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,796,0
0,1111,0
0,2637,0
220,3066,0
1054,3515,0
0,0,0
0,0,0
0,0,0
0,0,0
5971,17626,0
939,2762,0
516,3476,0
538,3515,0
725,3516,0
490,3514,0
231,2813,0
0,3517,0
0,730,0
0,0,0
0,0,0
0,0,0
0,0,0
100,0,0
549,0,0
7,0,0
850,0,0
556,84,0
0,439,667
0,861,430
0,3255,0
0,3514,0
0,3516,0
0,3517,0
0,3516,0
0,1602,637
0,0,1130
0,3218,36
0,3514,0
0,3516,0
0,3515,0
0,3517,0
0,317,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,474,0
0,837,0
0,0,0
0,2811,0
0,3508,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3514,0
0,3518,0
0,3515,0
0,3515,0
0,3516,0
0,3516,0
0,321,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,730,0
0,118,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,208,0
0,226,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,910,0
0,1823,0
0,3516,0
0,3516,0
0,3516,0
0,3486,0
0,2380,0
0,2881,0
0,1095,0
0,1323,0
0,3338,0
0,3510,0
0,3504,0
0,3040,0
0,1196,0
0,0,0
0,0,0
0,0,0
0,0,0
368,0,0
865,0,0
879,0,0
823,0,0
329,0,0
0,641,0
0,0,0
0,682,0
0,542,0
0,2065,0
0,3127,0
0,2157,0
0,620,0
0,1214,0
0,1646,0
0,3333,0
0,2708,0
0,2754,0
0,40,0
0,150,0
439,0,0
440,0,0
440,0,0
397,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,666,0
0,0,0
0,0,0
134,0,0
934,0,0
878,0,0
591,0,0
440,0,0
439,0,0
440,0,0
439,0,0
440,0,0
439,0,0
527,0,0
440,0,0
439,0,0
413,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,752,0
0,16,0
0,218,0
0,2891,0
0,3516,0
0,3514,0
0,3517,0
0,3514,0
0,3516,0
0,3516,0
0,3516,0
0,3516,0
0,3516,0
0,3515,0
0,3005,0
0,5,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,467,0
0,1357,0
0,731,0
0,3273,0
0,3517,0
0,3511,0
0,2943,0
0,2467,0
0,3515,0
0,3516,0
0,3515,0
0,3517,0
0,3516,0
0,3515,0
0,2360,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1389,0
0,1466,0
0,3671,0
0,2775,0
0,3515,0
0,3516,0
0,3515,0
0,3517,0
0,3516,0
0,3514,0
0,3517,0
0,3514,0
0,3517,0
0,3515,0
0,331,0
0,0,0
0,0,0
0,0,0
0,0,0
