,Name,Values
536,cp1_1_time4_m_flow,0.0
537,cp1_1_time4_delp,3.265462611799234
538,cp1_2_time4_m_flow,0.0
539,cp1_2_time4_delp,0.0
540,cp1_3_time4_m_flow,0.0
541,cp1_3_time4_delp,0.0
542,cp1_4_time4_m_flow,0.0
543,cp1_4_time4_delp,0.0
544,cp2_1_time4_m_flow,0.0
545,cp2_1_time4_delp,0.0
546,cp2_2_time4_m_flow,0.0
547,cp2_2_time4_delp,0.0
548,cp2_3_time4_m_flow,0.0
549,cp2_3_time4_delp,0.0
550,cp2_4_time4_m_flow,0.0
551,cp2_4_time4_delp,0.0
552,cp3_1_time4_m_flow,0.0
553,cp3_1_time4_delp,0.0
554,cp3_2_time4_m_flow,0.0
555,cp3_2_time4_delp,0.0
556,cp3_3_time4_m_flow,0.0
557,cp3_3_time4_delp,0.0
558,cp3_4_time4_m_flow,0.0
559,cp3_4_time4_delp,0.0
560,dist_np_combi_0_0_time4_m_flow,0.0
561,dist_np_combi_0_0_time4_delp,0.0
562,dist_np_combi_0_1_time4_m_flow,0.0
563,dist_np_combi_0_1_time4_delp,0.0
564,dist_np_combi_0_2_time4_m_flow,0.0
565,dist_np_combi_0_2_time4_delp,0.0
566,dist_np_combi_0_3_time4_m_flow,0.0
567,dist_np_combi_0_3_time4_delp,0.0
568,dist_np_combi_1_0_time4_m_flow,0.0
569,dist_np_combi_1_0_time4_delp,0.0
570,dist_np_combi_1_1_time4_m_flow,0.0
571,dist_np_combi_1_1_time4_delp,0.0
572,dist_np_combi_1_2_time4_m_flow,0.0
573,dist_np_combi_1_2_time4_delp,0.0
574,dist_np_combi_1_3_time4_m_flow,0.0
575,dist_np_combi_1_3_time4_delp,0.0
576,dist_np_combi_2_0_time4_m_flow,0.0
577,dist_np_combi_2_0_time4_delp,0.0
578,dist_np_combi_2_1_time4_m_flow,0.0
579,dist_np_combi_2_1_time4_delp,0.0
580,dist_np_combi_2_2_time4_m_flow,0.0
581,dist_np_combi_2_2_time4_delp,0.0
582,dist_np_combi_2_3_time4_m_flow,0.0
583,dist_np_combi_2_3_time4_delp,0.0
584,dist_np_combi_3_0_time4_m_flow,0.0
585,dist_np_combi_3_0_time4_delp,0.0
586,dist_np_combi_3_1_time4_m_flow,0.0
587,dist_np_combi_3_1_time4_delp,0.0
588,dist_np_combi_3_2_time4_m_flow,0.0
589,dist_np_combi_3_2_time4_delp,0.0
590,dist_np_combi_3_3_time4_m_flow,0.0
591,dist_np_combi_3_3_time4_delp,0.0
592,dist_np_combi_4_0_time4_m_flow,0.0
593,dist_np_combi_4_0_time4_delp,0.0
594,dist_np_combi_4_1_time4_m_flow,0.0
595,dist_np_combi_4_1_time4_delp,0.0
596,dist_np_combi_4_2_time4_m_flow,0.0
597,dist_np_combi_4_2_time4_delp,0.0
598,dist_np_combi_4_3_time4_m_flow,0.0
599,dist_np_combi_4_3_time4_delp,0.0
600,dist_np_combi_5_0_time4_m_flow,0.0
601,dist_np_combi_5_0_time4_delp,0.3151744005803063
602,dist_np_combi_5_1_time4_m_flow,0.0
603,dist_np_combi_5_1_time4_delp,0.0
604,dist_np_combi_5_2_time4_m_flow,0.0
605,dist_np_combi_5_2_time4_delp,0.0
