Day of week,Date,Month,Year ,Hour,tcond_in,tcond_out,mcond,tevap_in,tevap_out,mevap,elect,qe,qc,qe-qc,cop
1,19,9,2016,21,296.55,298.65,1180.6,282.45,278.35,499.5,2384.974305,2887.263554,502.289249,528,4.51699679
1,19,9,2016,22,296.05,297.65,1178.6,281.95,278.35,464.3,1946.549892,2196.093237,249.5433453,500,3.893099784
2,20,9,2016,9,295.55,298.25,1175,282.95,278.55,695,3561.244867,3694.58775,133.3428833,507,7.024151611
2,20,9,2016,10,296.55,299.25,1176,282.95,278.55,707.8,3626.833261,3697.73208,70.89881867,527,6.882036549
2,20,9,2016,11,297.05,299.75,1181.6,282.45,278.05,710,3638.106267,3715.340328,77.23406133,520,6.996358205
2,20,9,2016,14,298.55,301.25,1172,282.35,278.15,689,3370.02302,3685.15476,315.13174,500,6.74004604
2,20,9,2016,18,298.55,301.25,1176.3,282.35,278.15,686.8,3359.262424,3698.675379,339.412955,672,4.998902417
2,20,9,2016,20,297.05,299.25,1175,282.35,278.15,558.8,2733.191384,3010.404833,277.2134493,501,5.455471824
3,21,9,2016,9,296.55,299.25,1178.3,282.95,278.75,669.6,3275.134128,3704.964039,429.829911,513,6.384277053
3,21,9,2016,11,298.55,301.25,1179,282.45,278.25,729.8,3569.583164,3707.16507,137.581906,516,6.917796829
3,21,9,2016,12,298.55,301.25,1181.6,282.45,278.25,717,3506.97606,3715.340328,208.364268,523,6.705499159
3,21,9,2016,13,298.55,301.25,1179,282.45,278.25,707.8,3461.977204,3707.16507,245.187866,533,6.495266799
3,21,9,2016,15,298.05,300.75,1185.3,282.45,278.25,707.3,3459.531614,3726.974349,267.442735,529,6.539757304
3,21,9,2016,16,298.05,300.75,1182.6,282.45,278.25,688.8,3369.044784,3718.484658,349.439874,500,6.738089568
3,21,9,2016,18,299.05,301.75,1181,282.35,278.15,707.1,3458.553378,3713.45373,254.900352,522,6.625581184
3,21,9,2016,19,299.05,301.75,1177,282.35,278.15,691.5,3382.25097,3700.87641,318.62544,526,6.430134924
4,22,9,2016,9,296.85,299.55,1187.6,282.75,278.75,726.6,3384.69656,3734.206308,349.509748,524,6.45934458
4,22,9,2016,10,297.85,300.55,1179.6,282.75,278.25,676.6,3545.75613,3709.051668,163.295538,502,7.063259223
4,22,9,2016,11,297.85,300.55,1180.3,282.75,278.25,656.1,3438.324855,3711.252699,272.927844,500,6.87664971
4,22,9,2016,12,299.85,302.55,1175,282.25,278.25,698,3251.470133,3694.58775,443.1176167,531,6.12329592
4,22,9,2016,13,299.35,302.05,1182,282.75,278.25,696.8,3651.61524,3716.59806,64.98282,531,6.876864859
4,22,9,2016,14,299.35,302.05,1167.3,282.75,278.25,633,3317.26815,3670.376409,353.108259,510,6.504447353
4,22,9,2016,21,299.35,301.55,1186,282.55,278.15,532.3,2727.554881,3038.587347,311.0324653,508,5.369202522
5,23,9,2016,9,298.75,300.85,1180,282.45,278.05,514.3,2635.321201,2885.7962,250.4749987,526,5.010116352
5,23,9,2016,12,299.75,301.85,1180.6,282.35,278.35,583.6,2718.564427,2887.263554,168.6991273,501,5.426276301
5,23,9,2016,13,299.75,301.85,1179.3,282.35,278.35,548,2552.730133,2884.084287,331.3541537,515,4.95675754
5,23,9,2016,14,300.25,302.35,1182.3,282.35,278.35,549.8,2561.115013,2891.421057,330.3060437,514,4.982714034
5,23,9,2016,15,300.25,302.35,1185,282.35,278.35,555.5,2587.667133,2898.02415,310.3570167,518,4.995496396
5,23,9,2016,18,300.25,302.35,1182.3,282.35,278.35,571.5,2662.1994,2891.421057,229.221657,528,5.042044318
5,23,9,2016,19,300.25,302.35,1183.3,282.35,278.35,580.5,2704.1238,2893.866647,189.742847,528,5.121446591
6,24,9,2016,10,297.05,298.95,1181.6,282.25,278.35,522.1,2371.279001,2614.498749,243.2197483,510,4.649566669
6,24,9,2016,11,297.05,299.45,1175,282.75,278.35,545.1,2793.143276,3284.078,490.934724,526,5.310158319
6,24,9,2016,12,297.55,299.95,1174.3,282.75,278.35,548.1,2808.515556,3282.121528,473.605972,516,5.442859605
6,24,9,2016,14,299.55,301.45,1180.6,282.25,278.35,548,2488.91188,2612.286073,123.3741927,899,2.768533793
6,24,9,2016,15,299.05,300.95,1177.6,282.25,278.35,476.6,2164.626646,2605.648043,441.0213967,510,4.244365973
6,24,9,2016,16,299.05,300.95,1173.6,282.25,278.35,468.3,2126.929623,2596.797336,469.867713,514,4.137995375
6,24,9,2016,18,299.55,301.45,1182.3,282.25,278.35,497,2257.27957,2616.047623,358.768053,509,4.434733929
6,24,9,2016,20,298.05,299.95,1175.6,282.25,278.35,525.3,2385.812793,2601.222689,215.4098963,516,4.623668203
6,24,9,2016,22,298.05,299.45,1175.3,281.25,278.35,462.8,1562.988215,1916.201285,353.21307,506,3.088909515
1,26,9,2016,10,295.45,297.25,1178.3,282.45,278.05,479.3,2455.977935,2469.976026,13.99809133,515,4.768889194
1,26,9,2016,12,296.95,298.75,1183,281.95,278.05,527.5,2395.804775,2479.82826,84.023485,509,4.706885609
1,26,9,2016,17,298.95,300.75,1171.3,281.75,278.15,528.5,2215.70454,2455.302486,239.597946,512,4.32754793
1,26,9,2016,19,298.95,300.75,1185.3,282.25,278.15,490.3,2341.04685,2484.649566,143.6027157,518,4.519395464
2,27,9,2016,8,297.45,298.75,1192,281.25,278.35,468,1580.54988,1804.612507,224.0626267,516,3.063081163
2,27,9,2016,9,297.45,299.25,1183.3,282.25,277.85,464.6,2380.653763,2480.457126,99.80336333,321,7.416366862
2,27,9,2016,12,296.45,298.25,1180.3,282.25,278.35,524.3,2381.270983,2474.168466,92.897483,522,4.561821807
2,27,9,2016,15,297.45,299.25,1187.3,282.25,278.35,500.8,2274.538448,2488.842006,214.303558,501,4.539996902
2,27,9,2016,16,297.45,299.25,1182.3,282.25,278.35,517.5,2350.386675,2478.360906,127.974231,518,4.537426014
3,28,9,2016,7,294.45,296.55,1171,282.75,278.35,485.8,2489.284541,2863.78589,374.5013487,525,4.741494364
3,28,9,2016,9,294.45,296.05,1172,282.25,278.55,462.1,1991.14115,2183.795413,192.6542637,509,3.911868663
3,28,9,2016,13,296.45,298.15,1180.3,281.85,278.05,475.1,2102.485369,2336.714662,234.2292937,527,3.989535804
3,28,9,2016,16,297.45,299.65,1177,282.35,278.05,528.1,2644.532924,3015.528927,370.996003,525,5.037205569
3,28,9,2016,18,297.95,300.15,1179,282.35,278.05,534.6,2677.082562,3020.65302,343.570458,525,5.09920488
3,28,9,2016,22,297.95,299.15,1176.6,280.85,278.05,461.1,1503.548732,1644.274968,140.726236,510,2.948134769
4,29,9,2016,12,298.95,301.25,1183.3,282.45,278.05,609.1,3121.085249,3169.472994,48.387745,531,5.877749999
4,29,9,2016,14,298.95,301.25,1180.6,282.45,278.05,607.1,3110.837063,3162.241035,51.40397267,506,6.147899333
4,29,9,2016,16,298.95,301.25,1196,282.45,278.05,608.6,3118.523203,3203.489987,84.966784,508,6.138825202
4,29,9,2016,21,297.95,299.75,1179,282.45,278.05,471,2413.44796,2471.44338,57.99542,520,4.641246077
5,30,9,2016,8,296.35,297.95,1184,281.65,277.95,468.6,2019.148978,2206.155093,187.0061153,514,3.928305405
5,30,9,2016,12,298.35,300.45,1185.3,282.05,278.35,610,2628.426967,2898.757827,270.3308603,513,5.123639311
5,30,9,2016,18,298.85,300.95,1177.3,282.55,278.35,567.6,2776.233768,2879.193107,102.959339,505,5.49749261
5,30,9,2016,20,298.35,300.45,1183,282.55,278.35,508.8,2488.632384,2893.13297,404.500586,514,4.841697245
5,30,9,2016,22,297.85,299.45,1171.3,282.05,278.35,466.8,2011.392964,2182.491099,171.0981347,503,3.998793169
6,1,10,2016,11,297.85,299.95,1178.3,282.45,278.25,526.8,2576.673624,2881.638697,304.965073,504,5.112447667
6,1,10,2016,12,298.35,300.45,1175.6,282.45,278.25,516.3,2525.316234,2875.035604,349.71937,525,4.81012616
6,1,10,2016,14,299.35,301.45,1174,282.35,278.25,506,2416.010007,2871.12266,455.1126533,518,4.664111982
6,1,10,2016,16,299.35,301.45,1185.3,282.35,278.25,506.5,2418.397368,2898.757827,480.3604587,502,4.817524638
6,1,10,2016,18,299.95,301.85,1191,282.25,278.25,497.1,2315.62436,2635.29791,319.67355,1084,2.136184834
6,1,10,2016,19,299.95,301.85,1180,282.25,278.25,503.8,2346.834747,2610.958467,264.12372,503,4.665675441
6,1,10,2016,21,299.45,301.35,1178.6,282.25,278.25,521.6,2429.751893,2607.860719,178.108826,506,4.801881212
6,1,10,2016,22,299.45,301.35,1182.3,282.25,278.25,466.5,2173.0814,2616.047623,442.966223,526,4.13133346
6,1,10,2016,23,298.95,299.85,1179.6,280.25,278.25,455,1059.755667,1236.350556,176.5948893,504,2.102689815
1,3,10,2016,12,297.45,299.65,1181,282.15,278.35,598.3,2647.688899,3025.777113,378.088214,515,5.141143494
1,3,10,2016,13,297.45,299.65,1185.6,282.15,278.35,596.3,2638.838193,3037.562528,398.7243353,514,5.133926445
1,3,10,2016,15,297.95,300.15,1181.6,282.15,278.35,626.5,2772.483863,3027.314341,254.830478,518,5.35228545
1,3,10,2016,16,298.45,300.65,1188.6,282.15,278.35,577.6,2556.084085,3045.248668,489.1645827,521,4.906111488
1,3,10,2016,17,298.45,300.65,1179.6,282.15,278.35,602.5,2666.275383,3022.190248,355.9148647,523,5.098040886
1,3,10,2016,18,298.95,301.15,1172.3,282.15,278.35,596,2637.510587,3003.487307,365.9767207,519,5.081908645
2,4,10,2016,9,298.45,301.05,1181,284.85,280.95,785.1,3565.775031,3575.918407,10.14337567,641,5.562831562
2,4,10,2016,11,301.95,307.05,1185.6,284.85,278.05,782.1,6193.491612,7041.622224,848.130612,1130,5.480966028
2,4,10,2016,14,300.95,301.75,1175.6,285.75,284.75,784.3,913.3696367,1095.251659,181.882022,1039,0.87908531
2,4,10,2016,16,301.45,304.55,1174.6,284.75,278.25,534.6,4046.75271,4240.490021,193.7373107,1015,3.986948483
2,4,10,2016,19,299.95,302.35,1176.3,283.55,278.05,461.3,2954.680318,3287.711448,333.0311297,526,5.617262963
2,4,10,2016,23,297.95,299.15,1184,280.95,278.15,461.8,1505.831283,1654.61632,148.7850373,529,2.846561971
3,5,10,2016,9,295.95,299.05,1180.6,283.55,278.45,623.6,3703.741244,4262.150961,558.4097167,1037,3.571592328
3,5,10,2016,16,298.85,301.75,1188,285.15,278.45,465.1,3628.98771,4012.16508,383.1773703,501,7.243488442
3,5,10,2016,17,298.85,301.75,1172.3,284.65,277.95,466.3,3638.350826,3959.14236,320.791534,529,6.877789841
3,5,10,2016,18,298.35,299.15,1184.3,280.65,279.45,444.3,620.900364,1103.357043,482.4566787,513,1.210332094
3,5,10,2016,21,296.35,298.25,1182,282.25,278.25,504,2347.7664,2615.38382,267.61742,513,4.57654269
4,6,10,2016,5,295.85,296.65,1179,279.75,277.75,456,1062.0848,1098.41928,36.33448,507,2.094841815
4,6,10,2016,15,299.75,303.55,1182.6,284.45,278.15,641.5,4706.537955,5233.422852,526.884897,766.8,6.13789509
4,6,10,2016,18,296.65,298.35,1179.3,282.25,278.15,468.1,2235.047992,2334.734899,99.68690667,523,4.273514326
4,6,10,2016,19,296.65,298.35,1174.3,282.25,278.15,462.1,2206.399652,2324.836082,118.43643,522,4.226819257
4,6,10,2016,21,295.15,296.85,1175.3,281.75,278.65,468.8,1692.441445,2326.815846,634.3744003,1043,1.622666774
5,7,10,2016,11,297.55,299.75,1188.6,282.75,278.45,527.1,2639.525287,3045.248668,405.723381,515,5.125291819
5,7,10,2016,13,298.55,300.25,1184,282.25,278.45,517.5,2290.12035,2344.039787,53.91943667,506,4.525929545
5,7,10,2016,14,298.55,300.25,1176.6,282.25,278.45,518.5,2294.545703,2329.389538,34.84383467,524,4.378904014
5,7,10,2016,15,299.05,300.75,1174.3,282.25,278.45,523.6,2317.115005,2324.836082,7.721077,529,4.380179594
5,7,10,2016,16,299.05,300.05,1181,280.35,277.95,444,1240.96224,1375.353233,134.3909933,506,2.452494545
5,7,10,2016,18,299.05,301.05,1181.3,282.35,277.95,526.3,2696.810321,2751.405207,54.59488533,523,5.156425089
5,7,10,2016,19,299.05,301.05,1181.6,282.35,277.95,519.8,2663.503715,2752.103947,88.600232,523,5.092741328
5,7,10,2016,22,298.55,300.05,1180.3,281.35,277.95,464.6,1839.596089,2061.807055,222.2109657,521,3.530894605
6,8,10,2016,15,298.55,299.95,1186,281.85,278.45,487.6,1930.665203,1933.646493,2.981290667,510,3.785618044
7,9,10,2016,12,295.05,295.65,1182.3,279.45,278.15,459.8,696.1080793,826.120302,130.0122227,508,1.370291495
7,9,10,2016,20,295.05,296.05,1179.3,280.35,278.05,458.8,1228.897329,1373.37347,144.4761407,510,2.409602607
1,10,10,2016,9,297.05,299.25,1178.6,283.15,278.15,466.6,2716.934033,3019.628201,302.694168,515,5.275600065
1,10,10,2016,10,297.05,298.75,1183.3,281.65,278.15,466.1,1899.815832,2342.653952,442.8381207,523,3.632535051
2,11,10,2016,13,294.45,295.55,1173,281.15,278.65,465.8,1356.137883,1502.64037,146.5024867,512,2.648706803
4,13,10,2016,11,297.65,299.85,1176.3,282.75,278.45,508.1,2544.38019,3013.735494,469.3553037,520,4.893038828
4,13,10,2016,14,298.65,300.35,1177.6,282.05,278.45,478,2003.98632,2331.369301,327.3829813,517,3.876182437
4,13,10,2016,16,299.15,300.85,1180.6,282.05,278.45,463.8,1944.453672,2337.308591,392.8549193,505,3.850403311
4,13,10,2016,17,297.65,299.35,1182,282.05,278.45,461.8,1936.068792,2340.08026,404.011468,518,3.737584541
4,13,10,2016,21,297.15,298.85,1175.6,282.05,278.45,470,1970.4468,2327.409775,356.9629747,512,3.848528906
5,14,10,2016,13,295.15,296.45,1181,281.45,278.35,463.8,1674.390662,1787.959203,113.5685413,511,3.276694055
5,14,10,2016,16,296.15,297.95,1180.6,282.35,278.35,497.5,2317.487667,2474.797332,157.3096653,508,4.561983596
5,14,10,2016,18,296.65,298.45,1183,282.35,278.35,466.5,2173.0814,2479.82826,306.74686,521,4.170981574
5,14,10,2016,19,296.15,297.95,1183.6,282.35,278.35,473,2203.360133,2481.085992,277.7258587,524,4.204885751
5,14,10,2016,22,295.65,296.95,1179.3,281.35,278.35,463.6,1619.67932,1785.385511,165.706191,508,3.188345118
6,15,10,2016,12,298.05,300.45,1174.3,281.45,278.15,797.5,3064.848325,3282.121528,217.273203,529,5.79366413
6,15,10,2016,13,298.05,300.95,1182.3,283.05,278.15,684.8,3907.726741,3992.914793,85.18805167,501,7.799853775
6,15,10,2016,15,298.05,300.85,1169,282.55,277.85,634.5,3472.912485,3811.859613,338.9471283,529,6.565051957
6,15,10,2016,17,297.55,299.35,1178,281.55,277.95,499.6,2094.543024,2469.34716,374.804136,508,4.123116189
7,16,10,2016,9,293.05,294.15,1173.3,281.25,278.55,463.3,1456.768089,1503.024677,46.256588,510,2.856408018
7,16,10,2016,13,297.55,299.25,1182.6,281.45,277.95,468,1907.5602,2341.268118,433.707918,506,3.769881818
7,16,10,2016,14,297.55,299.25,1174,281.45,277.95,531.5,2166.385142,2324.242153,157.8570117,507,4.272948997
7,16,10,2016,16,297.55,299.25,1173.6,281.45,277.95,470.3,1916.934962,2323.450248,406.5152863,502,3.818595541
7,16,10,2016,20,297.05,297.75,1183.3,279.35,278.15,461.8,645.356264,964.6222157,319.2659517,511,1.26292811
1,17,10,2016,9,295.55,298.05,1181,283.75,278.35,535.1,3365.061966,3438.383083,73.32111733,505,6.663489042
1,17,10,2016,11,296.55,298.65,1172.6,282.25,278.25,561.6,2616.08256,2867.698834,251.616274,500,5.23216512
1,17,10,2016,12,297.05,299.15,1183,282.75,278.25,469,2457.81795,2893.13297,435.31502,514,4.781746984
1,17,10,2016,15,298.55,300.65,1183.6,282.25,278.65,599.5,2513.36778,2894.600324,381.232544,500,5.02673556
1,17,10,2016,16,298.05,300.65,1191,283.25,278.65,642.3,3440.805382,3606.19714,165.391758,504,6.826994806
2,18,10,2016,14,301.05,304.35,1182,283.15,278.25,790.3,4509.74948,4542.50874,32.75926033,1072,4.206855858
2,18,10,2016,21,296.85,298.25,1185,281.45,278.15,463.5,1781.262945,1932.0161,150.753155,521,3.418930797
3,19,10,2016,8,295.35,297.35,1181.3,282.55,278.25,490.8,2457.748076,2751.405207,293.6571307,525,4.681424907
3,19,10,2016,14,296.35,299.15,1186.6,282.85,278.25,603.1,3230.810721,3869.249459,638.438738,1012,3.192500712
3,19,10,2016,18,297.85,299.05,1185.3,283.25,281.15,549.3,1343.362587,1656.433044,313.070457,518,2.593364068
3,19,10,2016,19,297.85,300.55,1176,282.75,278.05,634,3470.175753,3697.73208,227.5563267,536,6.474208495
3,19,10,2016,22,295.85,296.95,1179.3,280.75,278.25,470.6,1370.112683,1510.710817,140.5981337,508,2.697072211
4,20,10,2016,9,294.25,296.05,1177.3,282.65,278.75,471.8,2142.825958,2467.879806,325.053848,515,4.160827103
4,20,10,2016,11,294.25,296.05,1173.6,282.15,278.75,604.6,2393.929823,2460.123792,66.19396933,510,4.693980044
4,20,10,2016,14,294.25,296.05,1178.3,282.15,278.75,554,2193.577773,2469.976026,276.3982527,515,4.259374317
4,20,10,2016,18,293.75,294.75,1179,280.55,278.15,464.6,1298.538416,1373.0241,74.485684,508,2.556177984
5,21,10,2016,16,291.75,292.95,1180,281.45,278.85,465.3,1408.869462,1649.0264,240.156938,500,2.817738924
6,22,10,2016,12,295.25,296.95,1176.3,282.45,278.65,466.8,2065.754936,2328.795609,263.040673,522,3.957384935
6,22,10,2016,14,295.25,296.95,1173,281.95,278.15,488.6,2162.227639,2322.26239,160.0347513,707,3.058313492
6,22,10,2016,16,296.25,297.95,1185.3,281.95,278.15,519.1,2297.200915,2346.613479,49.41256367,503,4.566999832
7,23,10,2016,16,300.25,301.85,1181,281.95,278.25,462.3,1992.002929,2200.565173,208.5622443,501,3.97605375
1,24,10,2016,10,298.65,300.45,1173.3,281.15,278.65,767.5,2234.512292,2459.494926,224.9826343,526,4.248122228
1,24,10,2016,11,299.15,299.75,1167.6,282.65,282.05,512.3,357.964502,815.848824,457.884322,531,0.674132772
1,24,10,2016,13,299.65,301.85,1175.6,282.65,278.05,523.8,2806.000092,3011.942061,205.9419693,513,5.469785754
1,24,10,2016,15,300.65,302.85,1194.3,282.65,277.85,524,2929.11808,3059.852334,130.734254,532,5.505861053
1,24,10,2016,20,299.65,301.35,1173.6,282.65,278.35,461,2308.520503,2323.450248,14.92974467,506,4.562293485
2,25,10,2016,10,298.65,300.35,1178.3,282.25,278.25,466,2170.752267,2332.755136,162.002869,500,4.341504533
2,25,10,2016,19,298.15,300.15,1176.3,282.35,277.75,470.1,2518.328834,2739.75954,221.430706,524,4.805971057
2,25,10,2016,20,298.65,300.65,1183.3,282.35,278.25,469.6,2242.210077,2756.063473,513.853396,518,4.328590883
2,25,10,2016,22,297.15,298.65,1175,281.85,278.25,465.6,1952.000064,2052.54875,100.548686,519,3.761079121
3,26,10,2016,10,296.65,298.45,1184.6,282.15,278.05,464.8,2219.291405,2483.182212,263.8908067,503,4.41211015
3,26,10,2016,11,297.15,298.95,1182,282.65,278.55,510.1,2435.586372,2477.73204,42.14566767,519,4.692844648
3,26,10,2016,17,299.65,301.45,1180,282.05,278.05,471.6,2196.83856,2473.5396,276.70104,520,4.224689538
3,26,10,2016,21,299.15,300.95,1181.3,281.95,278.05,467.6,2123.750356,2476.264686,352.51433,519,4.092004539
3,26,10,2016,22,299.15,300.45,1184,280.95,278.05,466.5,1575.484015,1792.501013,217.0169983,501,3.144678673
4,27,10,2016,12,297.65,299.35,1181.3,281.85,278.35,464,1891.256267,2338.694426,447.438159,507,3.730288494
4,27,10,2016,13,298.15,299.85,1176.6,281.85,278.35,468.8,1910.820987,2329.389538,418.5685513,523,3.653577412
4,27,10,2016,15,298.65,300.35,1186.6,282.35,278.35,464,2161.435733,2349.187171,187.751438,508,4.254794751
4,27,10,2016,16,298.65,300.35,1180.3,282.35,278.35,464.1,2161.90156,2336.714662,174.8131023,519,4.165513603
4,27,10,2016,19,296.65,298.35,1175.6,282.35,278.35,466.5,2173.0814,2327.409775,154.3283747,514,4.227784825
4,27,10,2016,20,296.15,297.85,1182.6,281.85,278.35,465.3,1896.555045,2341.268118,444.713073,510,3.718735382
4,27,10,2016,22,295.65,296.85,1188.3,280.85,278.35,464.8,1353.226467,1660.625484,307.3990173,518,2.612406306
5,28,10,2016,16,297.05,298.65,1180.3,281.85,278.25,469.5,1968.35058,2199.260859,230.9102787,509,3.867093477
5,28,10,2016,18,297.05,298.65,1179.3,281.85,278.25,469,1966.25436,2197.397552,231.143192,521,3.774000691
5,28,10,2016,20,297.05,298.65,1179,281.85,278.25,461.3,1933.972572,2196.83856,262.865988,502,3.852535004
5,28,10,2016,21,297.05,298.65,1181.3,281.85,278.25,467.3,1959.127212,2201.124165,241.9969533,514,3.811531541
6,29,10,2016,9,292.25,293.45,1181.6,281.45,278.65,461.6,1505.179125,1651.262368,146.0832427,504,2.986466519
6,29,10,2016,10,293.25,294.85,1177,281.45,277.95,470.6,1918.157757,2193.111947,274.95419,520,3.688764917
6,29,10,2016,20,295.75,297.35,1185.6,281.95,278.45,488.8,1992.340653,2209.136384,216.7957307,510,3.906550301
6,29,10,2016,22,295.25,296.35,1174.6,280.95,278.45,468.3,1363.416425,1504.690007,141.2735823,500,2.72683285
1,31,10,2016,10,294.85,296.15,1181.3,281.45,278.35,468.1,1689.914336,1788.413384,98.49904867,516,3.275027782
1,31,10,2016,12,295.85,297.15,1180.3,281.85,278.55,464.8,1786.258936,1786.899448,0.640511667,508,3.516257748
1,31,10,2016,15,295.85,297.15,1173.6,281.95,278.75,463.8,1728.403264,1776.756072,48.352808,505,3.422580721
1,31,10,2016,20,295.35,296.65,1176.6,281.55,278.25,461.8,1774.729726,1781.297882,6.568156,522,3.399865375
2,1,11,2016,18,295.55,297.15,1177,281.95,278.35,469.6,1968.769824,2193.111947,224.3421227,511,3.852778521
2,1,11,2016,21,294.55,296.15,1180.3,281.95,278.35,468.6,1964.577384,2199.260859,234.6834747,515,3.814713367
3,2,11,2016,10,293.15,294.95,1174.3,282.65,278.55,468.1,2235.047992,2461.591146,226.5431537,512,4.36532811
3,2,11,2016,13,294.65,296.45,1177,281.85,277.95,467.3,2122.387813,2467.25094,344.863127,502,4.227864169
3,2,11,2016,19,295.15,297.05,1177.6,282.55,278.25,465.8,2332.557159,2605.648043,273.0908833,504,4.628089602
3,2,11,2016,20,295.15,296.55,1184,281.95,278.45,465.6,1897.77784,1930.385707,32.60786667,505,3.757975921
4,3,11,2016,11,294.85,296.15,1181.6,281.45,278.65,465.5,1517.896193,1788.867565,270.971372,512,2.964641003
4,3,11,2016,19,295.85,297.15,1180,281.55,278.55,466.8,1630.85916,1786.445267,155.5861067,515,3.166716816
5,4,11,2016,17,295.15,296.55,1179,281.35,278.55,462,1506.48344,1922.23374,415.7503,501,3.006952974
5,4,11,2016,18,294.65,296.05,1177.6,281.35,278.55,466.1,1519.852665,1919.951189,400.098524,513,2.962675761
5,4,11,2016,20,295.65,297.05,1180.3,281.35,278.55,466.5,1521.15698,1924.353251,403.1962713,502,3.030193187
6,5,11,2016,14,298.05,299.75,1179.6,281.45,278.15,507.3,1949.589411,2335.328828,385.739417,518,3.763686122
6,5,11,2016,18,297.05,298.75,1180,281.45,278.15,482,1852.35974,2336.120733,483.7609933,509,3.639213635
1,7,11,2016,16,289.75,290.55,1183.3,280.65,278.85,465.3,975.371166,1102.425389,127.0542233,503,1.939107686
3,9,11,2016,15,297.15,298.25,1176.3,280.45,278.05,466,1302.45136,1506.867747,204.416387,509,2.558843536
3,9,11,2016,17,297.15,298.25,1175.3,280.55,277.95,457.3,1384.646475,1505.586724,120.9402483,511,2.709679991
4,10,11,2016,22,299.95,300.65,1179,279.55,278.35,458.3,640.465084,961.11687,320.651786,512,1.250908367
5,11,11,2016,10,298.05,298.85,1183.6,279.95,277.95,457.1,1064.646847,1102.704885,38.05803867,508,2.095761509
5,11,11,2016,14,298.05,299.15,1186.3,279.95,277.95,457.1,1064.646847,1519.67798,455.0311337,502,2.120810452
5,11,11,2016,16,298.05,299.05,1179.3,280.35,277.95,457,1277.29672,1373.37347,96.07675,511,2.499602192
5,11,11,2016,18,298.05,298.85,1187.3,280.05,278.35,459.1,908.9093463,1106.152003,197.2426563,509,1.785676515
5,11,11,2016,19,297.95,298.95,1173.3,279.75,277.65,467.5,1143.313325,1366.38607,223.072745,399,2.86544693
6,12,11,2016,13,298.55,299.65,1187.6,280.75,278.05,464.5,1460.541285,1521.343311,60.80202567,514,2.84152001
6,12,11,2016,19,298.05,299.15,1181.3,280.25,278.05,461,1181.103513,1513.272864,332.1693503,506,2.334196667
6,12,11,2016,21,298.05,299.15,1182.3,280.25,278.05,463.5,1187.50863,1514.553887,327.045257,509,2.333022849
7,13,11,2016,14,298.15,298.85,1182,279.35,277.95,452.3,737.4269047,963.56246,226.1355553,500,1.474853809
1,14,11,2016,0,298.15,298.85,1173.6,279.75,278.35,457.8,746.394068,956.714808,210.32074,514,1.452128537
1,14,11,2016,11,298.05,299.65,1176.6,282.15,279.15,546.6,1909.65642,2192.366624,282.710204,501,3.811689461
1,14,11,2016,15,298.05,298.95,1180.6,280.15,278.05,462.5,1131.085375,1237.398666,106.313291,505,2.23977302
2,15,11,2016,13,297.95,299.15,1179,281.15,278.25,459.8,1552.856485,1647.62892,94.77243533,502,3.093339611
7,20,11,2016,13,298.15,298.65,1177.6,279.35,278.15,449.8,628.586504,685.6968533,57.11034933,500,1.257173008
7,20,11,2016,19,297.65,298.15,1189,278.85,277.65,450.5,629.56474,692.3348833,62.77014333,596,1.056316678
7,20,11,2016,22,297.65,298.15,1179.6,278.85,277.65,452.3,632.080204,686.86142,54.781216,505,1.251643968
1,21,11,2016,0,297.65,298.15,1179,278.85,277.65,450,628.866,686.51205,57.64605,436,1.442353211
1,21,11,2016,14,298.25,299.35,1178.3,280.25,278.25,460.6,1072.798813,1509.429794,436.6309803,506,2.120155758
1,21,11,2016,16,298.25,299.35,1185.3,280.75,278.25,461.6,1343.909933,1518.396957,174.4870237,503,2.671789132
1,21,11,2016,17,298.25,299.35,1181.3,280.75,278.25,458.1,1333.719975,1513.272864,179.5528887,500,2.66743995
1,21,11,2016,19,298.25,299.35,1173.6,280.75,278.25,461.8,1344.492217,1503.408984,158.9167673,505,2.662360825
1,21,11,2016,21,298.25,299.35,1180.3,280.25,278.25,455.8,1061.618973,1511.99184,450.372867,510,2.08160583
2,22,11,2016,12,298.45,299.75,1185.6,280.85,278.05,455.6,1485.614405,1794.923312,309.3089067,510,2.912969422
3,23,11,2016,19,297.65,298.65,1176.6,279.95,278.25,462.3,915.244589,1370.22914,454.984551,507,1.805216152
4,24,11,2016,12,298.35,299.75,1183.6,281.45,278.05,465.8,1844.347521,1929.733549,85.386028,511,3.609290648
4,24,11,2016,14,298.35,299.75,1179.3,281.25,278.05,467,1740.328427,1922.722858,182.3944313,514,3.38585297
4,24,11,2016,17,298.35,299.85,1180.6,281.65,278.05,463.1,1941.518964,2062.33111,120.812146,515,3.769939736
5,25,11,2016,14,299.95,301.35,1189,281.35,278.15,462,1721.69536,1938.537673,216.8423133,522,3.298266973
5,25,11,2016,15,299.95,301.85,1181,281.85,278.15,461.1,1986.832253,2613.171143,626.3388903,968,2.052512658
5,25,11,2016,16,299.95,300.85,1179,280.35,278.15,460,1178.541467,1235.72169,57.18022333,515,2.288430032
1,28,11,2016,10,298.05,299.65,1176,281.45,278.15,465.8,1790.102006,2191.24864,401.146634,520,3.442503858
1,28,11,2016,15,298.05,299.15,1187,280.95,278.15,459.6,1498.657552,1520.574697,21.91714467,521,2.876502019
